,2024-02-29,2023-02-28,2022-02-28,2021-02-28,2020-02-29
Tax Effect Of Unusual Items,0.0,-2397640.0,1998304.0,0.0,
Tax Rate For Calcs,0.21,0.008,0.044,0.0,
Normalized EBITDA,-69289000.0,182273000.0,-173949000.0,-38565000.0,
Total Unusual Items,0.0,-299705000.0,45416000.0,0.0,
Total Unusual Items Excluding Goodwill,0.0,-299705000.0,45416000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-99805000.0,-459650000.0,-123124000.0,-50652000.0,
Reconciled Depreciation,45164000.0,46377000.0,42608000.0,8212000.0,
Reconciled Cost Of Revenue,222232000.0,198905000.0,169019000.0,93673000.0,
EBITDA,-69289000.0,-117432000.0,-128533000.0,-38565000.0,
EBIT,-114453000.0,-163809000.0,-171141000.0,-46777000.0,
Net Interest Income,5952000.0,255000.0,-2905000.0,-3724000.0,
Interest Expense,,,2905000.0,3724000.0,2925000.0
Interest Income,,255000.0,,,
Normalized Income,-99805000.0,-162342640.0,-166541696.0,-50652000.0,
Net Income From Continuing And Discontinued Operation,-99805000.0,-459650000.0,-123124000.0,-50652000.0,
Total Expenses,528745000.0,526951000.0,481162000.0,217135000.0,
Total Operating Income As Reported,-114453000.0,-463514000.0,-125725000.0,-46777000.0,
Diluted Average Shares,74906938.0,71279831.0,63823270.0,29370594.0,
Basic Average Shares,74906938.0,71279831.0,63823270.0,29370594.0,
Diluted EPS,-1.33,-6.45,-1.93,-1.72,
Basic EPS,-1.33,-6.45,-1.93,-1.72,
Diluted NI Availto Com Stockholders,-99805000.0,-459650000.0,-123124000.0,-50652000.0,
Net Income Common Stockholders,-99805000.0,-459650000.0,-123124000.0,-50652000.0,
Otherunder Preferred Stock Dividend,,,,,239244000.0
Net Income,-99805000.0,-459650000.0,-123124000.0,-50652000.0,
Net Income Including Noncontrolling Interests,-99805000.0,-459650000.0,-123124000.0,-50652000.0,
Net Income Continuous Operations,-99805000.0,-459650000.0,-123124000.0,-50652000.0,
Tax Provision,1235000.0,-3624000.0,-5639000.0,4000.0,
Pretax Income,-98570000.0,-463274000.0,-128763000.0,-50648000.0,
Other Income Expense,9931000.0,-299720000.0,45283000.0,-147000.0,
Other Non Operating Income Expenses,9931000.0,-15000.0,-133000.0,-147000.0,
Special Income Charges,0.0,-299705000.0,45416000.0,0.0,
Impairment Of Capital Assets,0.0,299705000.0,0.0,0.0,
Restructuring And Mergern Acquisition,0.0,0.0,-45416000.0,0.0,
Net Non Operating Interest Income Expense,5952000.0,255000.0,-2905000.0,-3724000.0,
Total Other Finance Cost,-5952000.0,-255000.0,2905000.0,3724000.0,
Interest Expense Non Operating,,,2905000.0,3724000.0,2925000.0
Interest Income Non Operating,,255000.0,,,
Operating Income,-114453000.0,-163809000.0,-171141000.0,-46777000.0,
Operating Expense,306513000.0,328046000.0,312143000.0,123462000.0,
Depreciation Amortization Depletion Income Statement,45164000.0,46377000.0,42608000.0,8212000.0,
Depreciation And Amortization In Income Statement,45164000.0,46377000.0,42608000.0,8212000.0,
Research And Development,99159000.0,101347000.0,83664000.0,49955000.0,
Selling General And Administration,162190000.0,180322000.0,185871000.0,65295000.0,
Selling And Marketing Expense,100066000.0,99113000.0,86765000.0,33711000.0,
General And Administrative Expense,62124000.0,81209000.0,99106000.0,31584000.0,
Other Gand A,62124000.0,81209000.0,99106000.0,31584000.0,
Gross Profit,192060000.0,164237000.0,141002000.0,76685000.0,
Cost Of Revenue,222232000.0,198905000.0,169019000.0,93673000.0,
Total Revenue,414292000.0,363142000.0,310021000.0,170358000.0,
Operating Revenue,414292000.0,363142000.0,310021000.0,170358000.0,
