,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,-15505000.0,2858000.0,-7117000.0,36192000.0,
Repurchase Of Capital Stock,,0.0,0.0,-14080000.0,0.0
Repayment Of Debt,-11000000.0,-8865000.0,-19000000.0,-121066000.0,
Issuance Of Debt,5000000.0,5000000.0,0.0,105000000.0,
Issuance Of Capital Stock,2247000.0,2200000.0,3889000.0,3030000.0,
Capital Expenditure,-3601000.0,-12681000.0,-4717000.0,-2320000.0,
Interest Paid Supplemental Data,10520000.0,9847000.0,7462000.0,11892000.0,
Income Tax Paid Supplemental Data,1749000.0,2150000.0,1398000.0,1873000.0,
End Cash Position,70392000.0,91202000.0,90154000.0,118201000.0,
Beginning Cash Position,91202000.0,90154000.0,118201000.0,109911000.0,
Effect Of Exchange Rate Changes,-1354000.0,302000.0,-5561000.0,982000.0,
Changes In Cash,-19456000.0,746000.0,-22486000.0,7308000.0,
Financing Cash Flow,-3951000.0,-2112000.0,-15369000.0,-28805000.0,
Cash Flow From Continuing Financing Activities,-3951000.0,-2112000.0,-15369000.0,-28805000.0,
Net Other Financing Charges,-198000.0,-447000.0,-258000.0,-1689000.0,
Proceeds From Stock Option Exercised,,,3889000.0,3030000.0,2450000.0
Net Common Stock Issuance,2247000.0,2200000.0,3889000.0,-11050000.0,
Common Stock Payments,,0.0,0.0,-14080000.0,0.0
Common Stock Issuance,2247000.0,2200000.0,3889000.0,3030000.0,
Net Issuance Payments Of Debt,-6000000.0,-3865000.0,-19000000.0,-16066000.0,
Net Short Term Debt Issuance,,5000000.0,-15000000.0,20000000.0,-263000.0
Short Term Debt Payments,,0.0,-15000000.0,-5000000.0,-263000.0
Short Term Debt Issuance,,5000000.0,0.0,25000000.0,
Net Long Term Debt Issuance,-6000000.0,-3865000.0,-19000000.0,-36066000.0,
Long Term Debt Payments,-11000000.0,-8865000.0,-19000000.0,-116066000.0,
Long Term Debt Issuance,5000000.0,5000000.0,0.0,80000000.0,
Investing Cash Flow,-3601000.0,-12681000.0,-4717000.0,-2399000.0,
Cash Flow From Continuing Investing Activities,-3601000.0,-12681000.0,-4717000.0,-2399000.0,
Net Investment Purchase And Sale,,,,,0.0
Sale Of Investment,,,,,0.0
Purchase Of Investment,,,,,0.0
Net Business Purchase And Sale,,0.0,0.0,-79000.0,0.0
Purchase Of Business,,0.0,0.0,-79000.0,0.0
Net Intangibles Purchase And Sale,0.0,-67000.0,0.0,0.0,
Purchase Of Intangibles,0.0,-67000.0,0.0,0.0,
Net PPE Purchase And Sale,-3601000.0,-12614000.0,-4717000.0,-2320000.0,
Purchase Of PPE,-3601000.0,-12614000.0,-4717000.0,-2320000.0,
Operating Cash Flow,-11904000.0,15539000.0,-2400000.0,38512000.0,
Cash Flow From Continuing Operating Activities,-11904000.0,15539000.0,-2400000.0,38512000.0,
Change In Working Capital,-21919000.0,4623000.0,-22599000.0,7799000.0,
Change In Other Working Capital,-9380000.0,-6394000.0,1342000.0,-1621000.0,
Change In Other Current Liabilities,321000.0,-324000.0,-880000.0,-663000.0,
Change In Payables And Accrued Expense,859000.0,3737000.0,18361000.0,4111000.0,
Change In Accrued Expense,-16506000.0,887000.0,6685000.0,8089000.0,
Change In Payable,17365000.0,2850000.0,11676000.0,-3978000.0,
Change In Account Payable,17365000.0,2850000.0,11676000.0,-3978000.0,
Change In Prepaid Assets,6105000.0,-4029000.0,-6042000.0,-951000.0,
Change In Inventory,-3998000.0,-6855000.0,-22861000.0,1688000.0,
Change In Receivables,-15826000.0,18488000.0,-12519000.0,5235000.0,
Changes In Account Receivables,-15826000.0,18488000.0,-12519000.0,5235000.0,
Other Non Cash Items,955000.0,926000.0,817000.0,6243000.0,
Stock Based Compensation,9484000.0,10053000.0,10600000.0,9332000.0,
Provisionand Write Offof Assets,-479000.0,2290000.0,266000.0,133000.0,
Asset Impairment Charge,6022000.0,4369000.0,3478000.0,6914000.0,
Amortization Of Securities,,,,,0.0
Deferred Tax,1402000.0,456000.0,1785000.0,-114000.0,
Deferred Income Tax,1402000.0,456000.0,1785000.0,-114000.0,
Depreciation Amortization Depletion,5905000.0,4527000.0,5513000.0,6389000.0,
Depreciation And Amortization,5905000.0,4527000.0,5513000.0,6389000.0,
Operating Gains Losses,2271000.0,-2425000.0,3087000.0,8127000.0,
Earnings Losses From Equity Investments,2260000.0,-2290000.0,3059000.0,-1927000.0,
Gain Loss On Sale Of PPE,11000.0,-135000.0,28000.0,106000.0,
Net Income From Continuing Operations,-15545000.0,-9280000.0,-5347000.0,-6311000.0,
