,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Treasury Shares Number,37759145.0,34234744.0,31788197.0,26704577.0,
Ordinary Shares Number,129643123.0,131637588.0,132584348.0,136246029.0,
Share Issued,167402268.0,165872332.0,164372545.0,162950606.0,
Net Debt,2857559000.0,2407283000.0,2104162000.0,1365641000.0,
Total Debt,3637137000.0,3061527000.0,3099476000.0,2674696000.0,
Tangible Book Value,-1898270000.0,-2032012000.0,-1622543000.0,-817112000.0,
Invested Capital,4458378000.0,3804147000.0,3846142000.0,3427772000.0,
Working Capital,1046719000.0,391004000.0,911722000.0,1345067000.0,
Net Tangible Assets,-1898270000.0,-2032012000.0,-1622543000.0,-817112000.0,
Capital Lease Obligations,225321000.0,249382000.0,299404000.0,318100000.0,
Common Stock Equity,1046562000.0,992002000.0,1046070000.0,1071176000.0,
Total Capitalization,4396503000.0,3762897000.0,3777763000.0,3349907000.0,
Total Equity Gross Minority Interest,1046562000.0,992002000.0,1046721000.0,1071176000.0,
Minority Interest,0.0,0.0,651000.0,0.0,
Stockholders Equity,1046562000.0,992002000.0,1046070000.0,1071176000.0,
Gains Losses Not Affecting Retained Earnings,9532000.0,29333000.0,8585000.0,-29771000.0,
Other Equity Adjustments,9532000.0,29333000.0,8585000.0,-29771000.0,
Treasury Stock,2277546000.0,1859905000.0,1635454000.0,1216163000.0,
Retained Earnings,2404065000.0,2051455000.0,2015071000.0,1757524000.0,
Additional Paid In Capital,908837000.0,769460000.0,656222000.0,557957000.0,
Capital Stock,1674000.0,1659000.0,1646000.0,1629000.0,
Common Stock,1674000.0,1659000.0,1646000.0,1629000.0,
Total Liabilities Net Minority Interest,5517126000.0,5558650000.0,4978854000.0,4428425000.0,
Total Non Current Liabilities Net Minority Interest,3824936000.0,3661596000.0,3444900000.0,3137320000.0,
Other Non Current Liabilities,172624000.0,139934000.0,147359000.0,230984000.0,
Employee Benefits,,,,126054000.0,124375000.0
Non Current Pension And Other Postretirement Benefit Plans,,,,126054000.0,124375000.0
Non Current Deferred Liabilities,120237000.0,552623000.0,318778000.0,364461000.0,
Non Current Deferred Taxes Liabilities,120237000.0,552623000.0,318778000.0,364461000.0,
Long Term Debt And Capital Lease Obligation,3532075000.0,2969039000.0,2978763000.0,2541875000.0,
Long Term Capital Lease Obligation,182134000.0,198144000.0,247070000.0,263144000.0,
Long Term Debt,3349941000.0,2770895000.0,2731693000.0,2278731000.0,
Current Liabilities,1692190000.0,1897054000.0,1533954000.0,1291105000.0,
Other Current Liabilities,14801000.0,23726000.0,45244000.0,49792000.0,
Current Deferred Liabilities,15527000.0,18995000.0,26747000.0,15906000.0,
Current Deferred Revenue,15527000.0,18995000.0,26747000.0,15906000.0,
Current Debt And Capital Lease Obligation,105062000.0,92488000.0,120713000.0,132821000.0,
Current Capital Lease Obligation,43187000.0,51238000.0,52334000.0,54956000.0,
Current Debt,61875000.0,41250000.0,68379000.0,77865000.0,
Other Current Borrowings,61875000.0,41250000.0,68379000.0,77865000.0,
Pensionand Other Post Retirement Benefit Plans Current,506130000.0,445205000.0,438634000.0,425615000.0,
Payables And Accrued Expenses,1050670000.0,1316640000.0,902616000.0,666971000.0,
Current Accrued Expenses,397539000.0,718832000.0,363092000.0,295227000.0,
Payables,653131000.0,597808000.0,539524000.0,371744000.0,
Accounts Payable,653131000.0,597808000.0,539524000.0,371744000.0,
Total Assets,6563688000.0,6550652000.0,6025575000.0,5499601000.0,
Total Non Current Assets,3824779000.0,4262594000.0,3579899000.0,2863429000.0,
Other Non Current Assets,232797000.0,222361000.0,385159000.0,467256000.0,
Non Current Deferred Assets,227171000.0,573780000.0,32328000.0,,
Non Current Deferred Taxes Assets,227171000.0,573780000.0,32328000.0,,
Non Current Accounts Receivable,57355000.0,59455000.0,64339000.0,63869000.0,
Goodwill And Other Intangible Assets,2944832000.0,3024014000.0,2668613000.0,1888288000.0,
Other Intangible Assets,601043000.0,685615000.0,646682000.0,307128000.0,
Goodwill,2343789000.0,2338399000.0,2021931000.0,1581160000.0,
Net PPE,362624000.0,382984000.0,429460000.0,444016000.0,
Accumulated Depreciation,-311131000.0,-293926000.0,-254659000.0,-235491000.0,
Gross PPE,673755000.0,676910000.0,684119000.0,679507000.0,
Leases,269964000.0,258258000.0,235342000.0,225132000.0,
Other Properties,174345000.0,187798000.0,227231000.0,239374000.0,
Machinery Furniture Equipment,229446000.0,230854000.0,221546000.0,215001000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,2738909000.0,2288058000.0,2445676000.0,2636172000.0,
Other Current Assets,137310000.0,108366000.0,,,
Prepaid Assets,,108366000.0,126777000.0,233323000.0,126816000.0
Receivables,2047342000.0,1774830000.0,1622989000.0,1411894000.0,
Receivables Adjustments Allowances,-301000.0,-318000.0,0.0,-1457000.0,
Other Receivables,1347577000.0,1223482000.0,1157667000.0,1037968000.0,
Accounts Receivable,700066000.0,551666000.0,465322000.0,375383000.0,
Cash Cash Equivalents And Short Term Investments,554257000.0,404862000.0,695910000.0,990955000.0,
Cash And Cash Equivalents,554257000.0,404862000.0,695910000.0,990955000.0,
