,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,40059000.0,27225000.0,27278000.0,27018000.0,
Repurchase Of Capital Stock,-6893000.0,-9254000.0,-3046000.0,-7512000.0,
Repayment Of Debt,,,,,-24000.0
Issuance Of Capital Stock,,0.0,0.0,33969000.0,0.0
Capital Expenditure,-8127000.0,-7238000.0,-1197000.0,-1389000.0,
End Cash Position,144891000.0,112842000.0,96971000.0,99180000.0,
Beginning Cash Position,112842000.0,96971000.0,99180000.0,46653000.0,
Effect Of Exchange Rate Changes,23000.0,-628000.0,-104000.0,195000.0,
Changes In Cash,32026000.0,16499000.0,-2105000.0,52332000.0,
Financing Cash Flow,-8558000.0,-11094000.0,-4901000.0,25316000.0,
Cash Flow From Continuing Financing Activities,-8558000.0,-11094000.0,-4901000.0,25316000.0,
Net Other Financing Charges,-2000.0,-4000.0,-19000.0,-24000.0,
Cash Dividends Paid,-1663000.0,-1836000.0,-1836000.0,-1117000.0,
Preferred Stock Dividend Paid,-1663000.0,-1836000.0,-1836000.0,-1117000.0,
Net Preferred Stock Issuance,,0.0,0.0,33969000.0,0.0
Preferred Stock Issuance,,0.0,0.0,33969000.0,0.0
Net Common Stock Issuance,-6893000.0,-9254000.0,-3046000.0,-7512000.0,
Common Stock Payments,-6893000.0,-9254000.0,-3046000.0,-7512000.0,
Net Issuance Payments Of Debt,,,,,-24000.0
Net Long Term Debt Issuance,,,,,-24000.0
Long Term Debt Payments,,,,,-24000.0
Investing Cash Flow,-7602000.0,-6870000.0,-25679000.0,-1391000.0,
Cash Flow From Continuing Investing Activities,-7602000.0,-6870000.0,-25679000.0,-1391000.0,
Net Other Investing Changes,525000.0,-27000.0,-27000.0,-2000.0,
Net Investment Purchase And Sale,,-27000.0,-27000.0,-2000.0,
Purchase Of Investment,,-27000.0,-27000.0,-2000.0,
Net Business Purchase And Sale,0.0,395000.0,-24455000.0,0.0,
Sale Of Business,,395000.0,,,
Purchase Of Business,0.0,,-24455000.0,0.0,0.0
Capital Expenditure Reported,-8127000.0,-7238000.0,-1197000.0,-1389000.0,
Operating Cash Flow,48186000.0,34463000.0,28475000.0,28407000.0,
Cash Flow From Continuing Operating Activities,48186000.0,34463000.0,28475000.0,28407000.0,
Change In Working Capital,10116000.0,3526000.0,4314000.0,5439000.0,
Change In Other Working Capital,6795000.0,5141000.0,3714000.0,-1752000.0,
Change In Payables And Accrued Expense,5455000.0,1419000.0,3613000.0,-5489000.0,
Change In Accrued Expense,5659000.0,2711000.0,146000.0,1187000.0,
Change In Payable,-204000.0,-1292000.0,3467000.0,-6676000.0,
Change In Account Payable,973000.0,-1582000.0,3417000.0,-7016000.0,
Change In Tax Payable,-1177000.0,290000.0,50000.0,340000.0,
Change In Income Tax Payable,-1177000.0,290000.0,50000.0,340000.0,
Change In Prepaid Assets,-291000.0,-2084000.0,-484000.0,-201000.0,
Change In Inventory,5189000.0,-2897000.0,-5764000.0,2746000.0,
Change In Receivables,-7032000.0,1947000.0,3235000.0,10135000.0,
Changes In Account Receivables,-6996000.0,2537000.0,2551000.0,10363000.0,
Stock Based Compensation,14111000.0,12958000.0,14549000.0,40093000.0,
Asset Impairment Charge,,,0.0,0.0,23740000.0
Deferred Tax,-66353000.0,-181000.0,-925000.0,-959000.0,
Deferred Income Tax,-66353000.0,-181000.0,-925000.0,-959000.0,
Depreciation Amortization Depletion,5262000.0,3512000.0,3864000.0,4791000.0,
Depreciation And Amortization,5262000.0,3512000.0,3864000.0,4791000.0,
Amortization Cash Flow,1366000.0,1743000.0,1654000.0,1959000.0,
Amortization Of Intangibles,1366000.0,1743000.0,1654000.0,1959000.0,
Depreciation,3896000.0,1769000.0,2210000.0,2832000.0,
Operating Gains Losses,-1145000.0,66000.0,195000.0,44000.0,
Gain Loss On Sale Of PPE,-1145000.0,66000.0,195000.0,44000.0,
Net Income From Continuing Operations,86195000.0,14582000.0,6478000.0,-21001000.0,
