,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.239,0.255,0.258,0.238
Total Unusual Items,,,0.0,0.0
Total Unusual Items Excluding Goodwill,,,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,39960000.0,53392000.0,45687000.0,27194000.0
Reconciled Depreciation,3143000.0,3253000.0,2560000.0,1397000.0
Net Interest Income,105174000.0,129698000.0,109509000.0,87964000.0
Interest Expense,117181000.0,33997000.0,19370000.0,26862000.0
Interest Income,222355000.0,163695000.0,128879000.0,114826000.0
Normalized Income,39960000.0,53392000.0,45687000.0,27194000.0
Net Income From Continuing And Discontinued Operation,39960000.0,53392000.0,45687000.0,27194000.0
Diluted NI Availto Com Stockholders,35906000.0,49338000.0,44516000.0,27194000.0
Net Income Common Stockholders,35906000.0,49338000.0,44516000.0,27194000.0
Preferred Stock Dividends,4054000.0,4054000.0,1171000.0,
Net Income,39960000.0,53392000.0,45687000.0,27194000.0
Net Income Including Noncontrolling Interests,39960000.0,53392000.0,45687000.0,27194000.0
Net Income Continuous Operations,39960000.0,53392000.0,45687000.0,27194000.0
Tax Provision,12562000.0,18318000.0,15886000.0,8472000.0
Pretax Income,52522000.0,71710000.0,61573000.0,35666000.0
Gain On Sale Of Security,-33000.0,82000.0,750000.0,1503000.0
Depreciation Amortization Depletion Income Statement,100000.0,191000.0,191000.0,191000.0
Depreciation And Amortization In Income Statement,100000.0,191000.0,191000.0,191000.0
Amortization,100000.0,191000.0,191000.0,191000.0
Amortization Of Intangibles Income Statement,100000.0,191000.0,191000.0,191000.0
Selling General And Administration,42931000.0,41734000.0,34903000.0,27144000.0
Selling And Marketing Expense,1129000.0,2032000.0,1487000.0,788000.0
General And Administrative Expense,41802000.0,39702000.0,33416000.0,26356000.0
Other Gand A,1574000.0,1396000.0,1222000.0,2401000.0
Insurance And Claims,3690000.0,1365000.0,1305000.0,788000.0
Salaries And Wages,36538000.0,36941000.0,30889000.0,25568000.0
Total Revenue,111667000.0,136030000.0,114818000.0,93803000.0
Operating Revenue,111667000.0,136030000.0,114818000.0,93803000.0
Occupancy And Equipment,4447000.0,4390000.0,3916000.0,3258000.0
Professional Expense And Contract Services Expense,3081000.0,2664000.0,2520000.0,1966000.0
Other Non Interest Expense,8761000.0,7641000.0,6565000.0,12828000.0
