,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Tax Effect Of Unusual Items,-7109890.10989,77299716.41262,-20392273.361209,2815746.450066,
Tax Rate For Calcs,0.236996,0.206133,0.28988,0.339082,
Normalized EBITDA,7117000000.0,7515000000.0,6593246652.435474,6425941816.370028,
Total Unusual Items,-30000000.0,375000000.0,-70347370.463807,8304038.530739,
Total Unusual Items Excluding Goodwill,-30000000.0,375000000.0,-70347370.463807,8304038.530739,
Net Income From Continuing Operation Net Minority Interest,3870000000.0,4445000000.0,3940665631.670871,3681457081.96086,
Reconciled Depreciation,493000000.0,1297000000.0,593101106.151756,618650870.540039,
Reconciled Cost Of Revenue,8071000000.0,8289000000.0,7244566272.07452,6972624352.976998,
EBITDA,7087000000.0,7890000000.0,6522899281.971667,6434245854.900767,
EBIT,6594000000.0,6593000000.0,5929798175.819911,5815594984.360727,
Net Interest Income,-925000000.0,-723000000.0,-462109450.805356,-505162343.953276,
Interest Expense,1134000000.0,951000000.0,608868620.22123,686467185.207739,
Interest Income,194000000.0,201000000.0,161313797.787696,185456860.519833,
Normalized Income,3892890109.89011,4147299716.41262,3990620728.773469,3675968789.880188,
Net Income From Continuing And Discontinued Operation,3870000000.0,4445000000.0,3940665631.670871,3681457081.96086,
Total Expenses,14268000000.0,15008000000.0,13393896759.169416,12458825808.951754,
Rent Expense Supplemental,,,,42904199.075484,61544521.306713
Total Operating Income As Reported,6001000000.0,5547000000.0,5347613040.947021,5163727959.697733,
Diluted Average Shares,559750000.0,567750000.0,581250000.0,586250000.0,
Basic Average Shares,558500000.0,566000000.0,579500000.0,584250000.0,
Diluted EPS,6.912,7.828,6.777605,6.277853,
Basic EPS,6.928,7.852,6.801863,6.299997,
Diluted NI Availto Com Stockholders,3870000000.0,4445000000.0,3940665631.670871,3681457081.96086,
Net Income Common Stockholders,3870000000.0,4445000000.0,3940665631.670871,3681457081.96086,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,3870000000.0,4445000000.0,3940665631.670871,3681457081.96086,
Minority Interests,-296000000.0,-34000000.0,-107946827.091015,-192376892.628782,
Net Income Including Noncontrolling Interests,4166000000.0,4479000000.0,4048612458.761886,3873833974.589642,
Net Income Continuous Operations,4166000000.0,4479000000.0,4048612458.761886,3873833974.589642,
Tax Provision,1294000000.0,1163000000.0,1272317096.836794,1255293824.563346,
Pretax Income,5460000000.0,5642000000.0,5320929555.59868,5129127799.152988,
Special Income Charges,-29000000.0,374000000.0,-64282941.975548,11072051.374318,
Other Special Charges,29000000.0,-384000000.0,64282941.975548,-11072051.374318,
Impairment Of Capital Assets,,,,,1655547623.150587
Restructuring And Mergern Acquisition,0.0,10000000.0,0.0,0.0,
Net Non Operating Interest Income Expense,-925000000.0,-723000000.0,-462109450.805356,-505162343.953276,
Total Other Finance Cost,-15000000.0,-27000000.0,14554628.371822,4152019.265369,
Interest Expense Non Operating,1134000000.0,951000000.0,608868620.22123,686467185.207739,
Interest Income Non Operating,194000000.0,201000000.0,161313797.787696,185456860.519833,
Operating Income,6001000000.0,5547000000.0,5347613040.947021,5163727959.697733,
Operating Expense,6197000000.0,6719000000.0,6149330487.094896,5486201455.974756,
Other Operating Expenses,2506000000.0,3056000000.0,2849068503.784203,2492595565.643425,
Selling General And Administration,3691000000.0,3663000000.0,3300261983.310693,2993605890.331331,
Selling And Marketing Expense,3691000000.0,3663000000.0,3300261983.310693,2993605890.331331,
Gross Profit,12198000000.0,12266000000.0,11496943528.041918,10649929415.67249,
Cost Of Revenue,8071000000.0,8289000000.0,7244566272.07452,6972624352.976998,
Total Revenue,20269000000.0,20555000000.0,18741509800.116436,17622553768.649487,
Operating Revenue,20269000000.0,20555000000.0,18741509800.116436,17622553768.649487,
