,2024-04-30,2023-04-30,2022-04-30,2021-04-30,2020-04-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,-9886906.0,-14847400.0,-12315986.0,-4950182.0,
Total Unusual Items,,0.0,4000.0,62418.0,0.0
Total Unusual Items Excluding Goodwill,,0.0,4000.0,62418.0,0.0
Net Income From Continuing Operation Net Minority Interest,-9947746.0,-14878167.0,-12362059.0,-5046567.0,
Reconciled Depreciation,50740.0,23066.0,3549.0,0.0,
EBITDA,-9886906.0,-14847400.0,-12311986.0,-4887764.0,
EBIT,-9937646.0,-14870466.0,-12315535.0,-4887764.0,
Net Interest Income,-10101.0,-7701.0,-46524.0,-157097.0,
Interest Expense,10101.0,7701.0,46524.0,158803.0,
Interest Income,,,0.0,1706.0,13925.0
Normalized Income,-9947746.0,-14878167.0,-12366059.0,-5108985.0,
Net Income From Continuing And Discontinued Operation,-9947746.0,-14878167.0,-12362059.0,-5046567.0,
Total Expenses,9937646.0,14870466.0,12319535.0,4951888.0,
Total Operating Income As Reported,-9937645.0,-14870466.0,-12319535.0,-4951888.0,
Diluted Average Shares,67656.0,65012.0,593968.0,566196.0,
Basic Average Shares,67656.0,65012.0,593968.0,566196.0,
Diluted EPS,-147.0,-228.9,-21.0,-8.91311,
Basic EPS,-147.0,-228.9,-21.0,-8.91311,
Diluted NI Availto Com Stockholders,-9947746.0,-14878167.0,-12362059.0,-5046567.0,
Net Income Common Stockholders,-9947746.0,-14878167.0,-12362059.0,-5046567.0,
Net Income,-9947746.0,-14878167.0,-12362059.0,-5046567.0,
Net Income Including Noncontrolling Interests,-9947747.0,-14878167.0,-12362059.0,-5046567.0,
Net Income Continuous Operations,-9947747.0,-14878167.0,-12362059.0,-5046567.0,
Pretax Income,-9947747.0,-14878167.0,-12362059.0,-5046567.0,
Other Income Expense,,,4000.0,62418.0,
Special Income Charges,,0.0,4000.0,62418.0,0.0
Other Special Charges,,,-4000.0,-62418.0,
Net Non Operating Interest Income Expense,-10101.0,-7701.0,-46524.0,-157097.0,
Interest Expense Non Operating,10101.0,7701.0,46524.0,158803.0,
Interest Income Non Operating,,,0.0,1706.0,13925.0
Operating Income,-9937646.0,-14870466.0,-12319535.0,-4951888.0,
Operating Expense,9937646.0,14870466.0,12319535.0,4951888.0,
Research And Development,6455107.0,7445857.0,5201314.0,1310716.0,
Selling General And Administration,3482539.0,7424609.0,7118221.0,3641172.0,
Selling And Marketing Expense,247334.0,742601.0,17654.0,,
General And Administrative Expense,3235205.0,6682008.0,7100567.0,3641172.0,
Other Gand A,1117361.0,1276507.0,1225733.0,865441.0,
Insurance And Claims,381737.0,587427.0,714329.0,0.0,
Salaries And Wages,1736107.0,4818074.0,5160505.0,2775731.0,
Total Revenue,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,
