,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0
Normalized EBITDA,31294000.0,-32842000.0,-53095000.0,-60812987.0
Total Unusual Items,-26174000.0,-6670000.0,0.0,991797.0
Total Unusual Items Excluding Goodwill,-26174000.0,-6670000.0,0.0,991797.0
Net Income From Continuing Operation Net Minority Interest,-28239000.0,-65904000.0,-71648000.0,-75748548.0
Reconciled Depreciation,8332000.0,7113000.0,5496000.0,3942292.0
Reconciled Cost Of Revenue,161665000.0,112417000.0,74989000.0,58064487.0
EBITDA,5120000.0,-39512000.0,-53095000.0,-59821190.0
EBIT,-3212000.0,-46625000.0,-58591000.0,-63763482.0
Net Interest Income,-23410000.0,-19234000.0,-13022000.0,-11696940.0
Interest Expense,25027000.0,19279000.0,13057000.0,11985066.0
Interest Income,1617000.0,45000.0,35000.0,288126.0
Normalized Income,-2065000.0,-59234000.0,-71648000.0,-76740345.0
Net Income From Continuing And Discontinued Operation,-28239000.0,-65904000.0,-71648000.0,-75748548.0
Total Expenses,236583000.0,193445000.0,139317000.0,107134660.0
Total Operating Income As Reported,21632000.0,-39365000.0,-58374000.0,-64914877.0
Diluted Average Shares,223977315.0,197874895.0,139578538.0,86145052.0
Basic Average Shares,223977315.0,197874895.0,139578538.0,86145052.0
Diluted EPS,-0.13,-0.33,-0.51,-0.88
Basic EPS,-0.13,-0.33,-0.51,-0.88
Diluted NI Availto Com Stockholders,-28239000.0,-65904000.0,-71648000.0,-75748548.0
Net Income Common Stockholders,-28239000.0,-65904000.0,-71648000.0,-75748548.0
Net Income,-28239000.0,-65904000.0,-71648000.0,-75748548.0
Net Income Including Noncontrolling Interests,-28239000.0,-65904000.0,-71648000.0,-75748548.0
Net Income Continuous Operations,-28239000.0,-65904000.0,-71648000.0,-75748548.0
Pretax Income,-28239000.0,-65904000.0,-71648000.0,-75748548.0
Other Income Expense,-26461000.0,-7305000.0,-252000.0,863269.0
Other Non Operating Income Expenses,-287000.0,-635000.0,-252000.0,-128528.0
Special Income Charges,-26174000.0,-6670000.0,0.0,991797.0
Gain On Sale Of Ppe,,,,0.0
Other Special Charges,26174000.0,6670000.0,,-991797.0
Net Non Operating Interest Income Expense,-23410000.0,-19234000.0,-13022000.0,-11696940.0
Interest Expense Non Operating,25027000.0,19279000.0,13057000.0,11985066.0
Interest Income Non Operating,1617000.0,45000.0,35000.0,288126.0
Operating Income,21632000.0,-39365000.0,-58374000.0,-64914877.0
Operating Expense,67310000.0,74630000.0,59547000.0,45843234.0
Other Operating Expenses,4266000.0,17843000.0,12289000.0,4170051.0
Depreciation Amortization Depletion Income Statement,724000.0,715000.0,715000.0,715353.0
Depreciation And Amortization In Income Statement,724000.0,715000.0,715000.0,715353.0
Amortization,724000.0,715000.0,715000.0,715353.0
Amortization Of Intangibles Income Statement,724000.0,715000.0,715000.0,715353.0
Research And Development,3300000.0,3614000.0,3646000.0,5907013.0
Selling General And Administration,59020000.0,52458000.0,42897000.0,35050817.0
Gross Profit,88942000.0,35265000.0,1173000.0,-19071643.0
Cost Of Revenue,169273000.0,118815000.0,79770000.0,61291426.0
Total Revenue,258215000.0,154080000.0,80943000.0,42219783.0
Operating Revenue,258215000.0,154080000.0,80943000.0,42219783.0
