,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-2333040759.47872,-473173583.001626,-6285250000.0,0.0,
Tax Rate For Calcs,0.221751,0.174345,0.25,0.176823,
Normalized EBITDA,174532000000.0,155826000000.0,153367000000.0,217963000000.0,
Total Unusual Items,-10521000000.0,-2714000000.0,-25141000000.0,0.0,
Total Unusual Items Excluding Goodwill,-10521000000.0,-2714000000.0,-25141000000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,80009000000.0,72783000000.0,62249000000.0,150578000000.0,
Reconciled Depreciation,44504000000.0,46938000000.0,48065000000.0,47909000000.0,
Reconciled Cost Of Revenue,563411000000.0,516261000000.0,503032000000.0,385723000000.0,
EBITDA,164011000000.0,153112000000.0,128226000000.0,217963000000.0,
EBIT,119507000000.0,106174000000.0,80161000000.0,170054000000.0,
Net Interest Income,-17911000000.0,-16989000000.0,-20611000000.0,68318000000.0,
Interest Expense,17911000000.0,16989000000.0,20611000000.0,4476000000.0,
Interest Income,,,,72794000000.0,72956000000.0
Normalized Income,88196959240.52129,75023826416.99837,81104750000.0,150578000000.0,
Net Income From Continuing And Discontinued Operation,80009000000.0,72783000000.0,62249000000.0,150578000000.0,
Total Expenses,817297000000.0,765622000000.0,758283000000.0,627611000000.0,
Total Operating Income As Reported,113350000000.0,100351000000.0,69638000000.0,89678000000.0,
Diluted Average Shares,2544875000.0,2639250000.0,2723375000.0,2747750000.0,
Basic Average Shares,2522750000.0,2622500000.0,2694750000.0,2702375000.0,
Diluted EPS,31.28,27.44,22.72,54.72,
Basic EPS,31.6,27.68,22.96,55.6,
Diluted NI Availto Com Stockholders,79513000000.0,72471000000.0,61922000000.0,150253000000.0,
Average Dilution Earnings,-228000000.0,-38000000.0,-37000000.0,-55000000.0,
Net Income Common Stockholders,79741000000.0,72509000000.0,61959000000.0,150308000000.0,
Otherunder Preferred Stock Dividend,268000000.0,274000000.0,290000000.0,270000000.0,
Net Income,80009000000.0,72783000000.0,62249000000.0,150578000000.0,
Minority Interests,8677000000.0,7210000000.0,15170000000.0,7294000000.0,
Net Income Including Noncontrolling Interests,71332000000.0,65573000000.0,47079000000.0,143284000000.0,
Net Income Continuous Operations,71332000000.0,65573000000.0,47079000000.0,143284000000.0,
Earnings From Equity Interest Net Of Tax,-7735000000.0,-8063000000.0,14344000000.0,6984000000.0,
Tax Provision,22529000000.0,15549000000.0,26815000000.0,29278000000.0,
Pretax Income,101596000000.0,89185000000.0,59550000000.0,165578000000.0,
Other Income Expense,-4364000000.0,3109000000.0,-14618000000.0,7582000000.0,
Other Non Operating Income Expenses,6157000000.0,5823000000.0,10523000000.0,7582000000.0,
Special Income Charges,-10521000000.0,-2714000000.0,-25141000000.0,0.0,
Other Special Charges,,,,,-3835000000.0
Impairment Of Capital Assets,10521000000.0,2714000000.0,25141000000.0,0.0,
Restructuring And Mergern Acquisition,,,,,97000000.0
Gain On Sale Of Security,,,,,-514000000.0
Net Non Operating Interest Income Expense,-17911000000.0,-16989000000.0,-20611000000.0,68318000000.0,
Interest Expense Non Operating,17911000000.0,16989000000.0,20611000000.0,4476000000.0,
Interest Income Non Operating,,,,72794000000.0,72956000000.0
Operating Income,123871000000.0,103065000000.0,94779000000.0,89678000000.0,
Operating Expense,230974000000.0,215927000000.0,218833000000.0,206406000000.0,
Other Operating Expenses,,,,,-998000000.0
Depreciation Amortization Depletion Income Statement,21592000000.0,13504000000.0,11647000000.0,12427000000.0,
Depreciation And Amortization In Income Statement,21592000000.0,13504000000.0,11647000000.0,12427000000.0,
Amortization,21592000000.0,13504000000.0,11647000000.0,12427000000.0,
Amortization Of Intangibles Income Statement,21592000000.0,13504000000.0,11647000000.0,12427000000.0,
Research And Development,52256000000.0,56744000000.0,55465000000.0,57236000000.0,
Selling General And Administration,157126000000.0,145679000000.0,151721000000.0,136743000000.0,
Selling And Marketing Expense,115141000000.0,103496000000.0,119799000000.0,81519000000.0,
General And Administrative Expense,41985000000.0,42183000000.0,31922000000.0,55224000000.0,
Other Gand A,41985000000.0,42183000000.0,31922000000.0,55224000000.0,
Gross Profit,354845000000.0,318992000000.0,313612000000.0,296084000000.0,
Cost Of Revenue,586323000000.0,549695000000.0,539450000000.0,421205000000.0,
Total Revenue,941168000000.0,868687000000.0,853062000000.0,717289000000.0,
Operating Revenue,902332000000.0,832100000000.0,816311000000.0,689238000000.0,
