,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Treasury Shares Number,18435206.0,17018281.0,15185760.0,14275122.0
Ordinary Shares Number,63964371.0,65019713.0,66491555.0,66386331.0
Share Issued,82399577.0,82037994.0,81677315.0,80661453.0
Net Debt,483286000.0,603083000.0,464368000.0,551393000.0
Total Debt,4804834000.0,4702109000.0,4453672000.0,4637080000.0
Tangible Book Value,711868000.0,509841000.0,475353000.0,179690000.0
Invested Capital,2405577000.0,2270611000.0,2315876000.0,2396423000.0
Working Capital,298238000.0,371841000.0,599997000.0,826620000.0
Net Tangible Assets,711868000.0,509841000.0,475353000.0,179690000.0
Capital Lease Obligations,3396189000.0,3226403000.0,2898213000.0,2705411000.0
Common Stock Equity,996932000.0,794905000.0,760417000.0,464754000.0
Total Capitalization,2391874000.0,2256977000.0,2301519000.0,2392524000.0
Total Equity Gross Minority Interest,996932000.0,794905000.0,760417000.0,464754000.0
Stockholders Equity,996932000.0,794905000.0,760417000.0,464754000.0
Gains Losses Not Affecting Retained Earnings,33533000.0,28748000.0,-4441000.0,-23015000.0
Other Equity Adjustments,33533000.0,28748000.0,-4441000.0,-23015000.0
Treasury Stock,2139029000.0,1893891000.0,1576995000.0,1310367000.0
Retained Earnings,984064000.0,644415000.0,414292000.0,-11702000.0
Additional Paid In Capital,2118356000.0,2015625000.0,1927554000.0,1809831000.0
Capital Stock,8000.0,8000.0,7000.0,7000.0
Common Stock,8000.0,8000.0,7000.0,7000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,6709908000.0,6474692000.0,6329096000.0,6316338000.0
Total Non Current Liabilities Net Minority Interest,4681122000.0,4562741000.0,4381449000.0,4632342000.0
Other Non Current Liabilities,73793000.0,69386000.0,80904000.0,103940000.0
Non Current Deferred Liabilities,227593000.0,205991000.0,220023000.0,199850000.0
Non Current Deferred Taxes Liabilities,227593000.0,205991000.0,220023000.0,199850000.0
Long Term Debt And Capital Lease Obligation,4379736000.0,4287364000.0,4080522000.0,4328552000.0
Long Term Capital Lease Obligation,2984794000.0,2825292000.0,2539420000.0,2400782000.0
Long Term Debt,1394942000.0,1462072000.0,1541102000.0,1927770000.0
Current Liabilities,2028786000.0,1911951000.0,1947647000.0,1683996000.0
Other Current Liabilities,647338000.0,541413000.0,493695000.0,512830000.0
Current Debt And Capital Lease Obligation,425098000.0,414745000.0,373150000.0,308528000.0
Current Capital Lease Obligation,411395000.0,401111000.0,358793000.0,304629000.0
Current Debt,13703000.0,13634000.0,14357000.0,3899000.0
Other Current Borrowings,13703000.0,13634000.0,14357000.0,3899000.0
Payables And Accrued Expenses,956350000.0,955793000.0,1080802000.0,862638000.0
Payables,956350000.0,955793000.0,1080802000.0,862638000.0
Accounts Payable,956350000.0,955793000.0,1080802000.0,862638000.0
Total Assets,7706840000.0,7269597000.0,7089513000.0,6781092000.0
Total Non Current Assets,5379816000.0,4985805000.0,4541869000.0,4270476000.0
Other Non Current Assets,79223000.0,83599000.0,62136000.0,72761000.0
Non Current Deferred Assets,2436000.0,3205000.0,3959000.0,4422000.0
Non Current Deferred Taxes Assets,2436000.0,3205000.0,3959000.0,4422000.0
Goodwill And Other Intangible Assets,285064000.0,285064000.0,285064000.0,285064000.0
Other Intangible Assets,238000000.0,238000000.0,238000000.0,238000000.0
Goodwill,47064000.0,47064000.0,47064000.0,47064000.0
Net PPE,5013093000.0,4613937000.0,4190710000.0,3908229000.0
Accumulated Depreciation,-1952950000.0,-1717890000.0,-1651447000.0,-1498655000.0
Gross PPE,6966043000.0,6331827000.0,5842157000.0,5406884000.0
Leases,996994000.0,881695000.0,828095000.0,772825000.0
Construction In Progress,375305000.0,250160000.0,128673000.0,170061000.0
Other Properties,3132768000.0,2945932000.0,2638473000.0,2469366000.0
Machinery Furniture Equipment,1941697000.0,1746729000.0,1608074000.0,1353370000.0
Buildings And Improvements,413634000.0,394798000.0,490698000.0,492289000.0
Land And Improvements,105645000.0,112513000.0,148144000.0,148973000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,2327024000.0,2283792000.0,2547644000.0,2510616000.0
Other Current Assets,216164000.0,131691000.0,370515000.0,
Assets Held For Sale Current,23299000.0,19823000.0,4358000.0,6655000.0
Restricted Cash,0.0,6582000.0,6582000.0,6582000.0
Prepaid Assets,,,370515000.0,314154000.0
Inventory,1087841000.0,1181982000.0,1021009000.0,740788000.0
Finished Goods,1087841000.0,1181982000.0,1021009000.0,740788000.0
Receivables,74361000.0,71091000.0,54089000.0,62161000.0
Accounts Receivable,74361000.0,71091000.0,54089000.0,62161000.0
Allowance For Doubtful Accounts Receivable,-2313000.0,-1252000.0,-3305000.0,-4855000.0
Gross Accounts Receivable,76674000.0,72343000.0,57394000.0,67016000.0
Cash Cash Equivalents And Short Term Investments,925359000.0,872623000.0,1091091000.0,1380276000.0
Cash And Cash Equivalents,925359000.0,872623000.0,1091091000.0,1380276000.0
