,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Treasury Shares Number,343645.0,,,,
Ordinary Shares Number,187829202.0,187825592.0,187825592.0,187825592.0,
Share Issued,188172847.0,187825592.0,187825592.0,187825592.0,
Net Debt,810154000.0,1479993000.0,1659163000.0,1587135000.0,
Total Debt,1350070000.0,1954459000.0,2082723000.0,1922711000.0,
Tangible Book Value,-568995000.0,-899065000.0,-1131676000.0,-1178041000.0,
Invested Capital,3791016000.0,4224988000.0,4324059000.0,3886909000.0,
Working Capital,715387000.0,701964000.0,635940000.0,469534000.0,
Net Tangible Assets,-568995000.0,-899065000.0,-1131676000.0,-1178041000.0,
Capital Lease Obligations,184073000.0,130059000.0,116482000.0,100233000.0,
Common Stock Equity,2625019000.0,2400588000.0,2357818000.0,2064431000.0,
Total Capitalization,3766346000.0,4187645000.0,4277453000.0,3846160000.0,
Total Equity Gross Minority Interest,2625019000.0,2400588000.0,2357818000.0,2064431000.0,
Stockholders Equity,2625019000.0,2400588000.0,2357818000.0,2064431000.0,
Gains Losses Not Affecting Retained Earnings,38946000.0,97507000.0,129759000.0,23483000.0,
Other Equity Adjustments,38946000.0,97507000.0,129759000.0,23483000.0,
Treasury Stock,355775000.0,0.0,,,
Retained Earnings,417578000.0,225976000.0,150954000.0,-36157000.0,
Additional Paid In Capital,2524270000.0,1894384000.0,1894384000.0,1894384000.0,
Capital Stock,0.0,182721000.0,182721000.0,182721000.0,
Common Stock,0.0,182721000.0,182721000.0,182721000.0,
Total Partnership Capital,,,0.0,0.0,10000000.0
Limited Partnership Capital,,,0.0,0.0,10000000.0
Total Liabilities Net Minority Interest,2259920000.0,2426882000.0,2430809000.0,2203107000.0,
Total Non Current Liabilities Net Minority Interest,1812027000.0,2048300000.0,2106843000.0,1941451000.0,
Other Non Current Liabilities,4666000.0,4338000.0,35000.0,383000.0,
Derivative Product Liabilities,28638000.0,28638000.0,,,
Employee Benefits,,2716000.0,2374000.0,2480000.0,5575000.0
Tradeand Other Payables Non Current,344590000.0,0.0,,,
Non Current Deferred Liabilities,144740000.0,120428000.0,92851000.0,79047000.0,
Non Current Deferred Revenue,13737000.0,10634000.0,0.0,,
Non Current Deferred Taxes Liabilities,131003000.0,109794000.0,92851000.0,79047000.0,
Long Term Debt And Capital Lease Obligation,1284526000.0,1890106000.0,2009546000.0,1858689000.0,
Long Term Capital Lease Obligation,143199000.0,103049000.0,89911000.0,76960000.0,
Long Term Debt,1141327000.0,1787057000.0,1919635000.0,1781729000.0,
Long Term Provisions,4867000.0,4790000.0,2037000.0,852000.0,
Current Liabilities,447893000.0,378582000.0,323966000.0,261656000.0,
Other Current Liabilities,150582000.0,92157000.0,65402000.0,1787000.0,
Current Deferred Liabilities,7999000.0,9698000.0,4004000.0,3812000.0,
Current Deferred Revenue,7999000.0,9698000.0,4004000.0,3812000.0,
Current Debt And Capital Lease Obligation,65544000.0,64353000.0,73177000.0,64022000.0,
Current Capital Lease Obligation,40874000.0,27010000.0,26571000.0,23273000.0,
Current Debt,24670000.0,37343000.0,46606000.0,40749000.0,
Other Current Borrowings,24670000.0,37343000.0,46606000.0,40749000.0,
Current Provisions,31164000.0,36495000.0,34401000.0,20602000.0,
Payables And Accrued Expenses,192604000.0,175879000.0,146982000.0,171433000.0,
Current Accrued Expenses,29411000.0,38645000.0,20066000.0,17225000.0,
Interest Payable,,29995000.0,38106000.0,33408000.0,0.0
Payables,163193000.0,137234000.0,126916000.0,154208000.0,
Other Payable,61600000.0,43457000.0,56624000.0,71131000.0,
Total Tax Payable,26913000.0,14222000.0,12957000.0,16651000.0,
Income Tax Payable,,83332000.0,50660000.0,,
Accounts Payable,74680000.0,79555000.0,57335000.0,66426000.0,
Total Assets,4884939000.0,4827470000.0,4788627000.0,4267538000.0,
Total Non Current Assets,3721659000.0,3746924000.0,3828721000.0,3536348000.0,
Other Non Current Assets,1452000.0,1826000.0,16107000.0,41708000.0,
Non Current Deferred Assets,117000.0,0.0,4590000.0,0.0,
Non Current Deferred Taxes Assets,117000.0,0.0,4590000.0,0.0,
Non Current Accounts Receivable,,529000.0,,,
Financial Assets,32609000.0,31708000.0,,,
Investments And Advances,3290000.0,4171000.0,,,
Investmentin Financial Assets,3290000.0,4171000.0,,,
Available For Sale Securities,3290000.0,4171000.0,,,
Goodwill And Other Intangible Assets,3194014000.0,3299653000.0,3489494000.0,3242472000.0,
Other Intangible Assets,1639393000.0,1705736000.0,1815201000.0,1685791000.0,
Goodwill,1554621000.0,1593917000.0,1674293000.0,1556681000.0,
Net PPE,490177000.0,409037000.0,318530000.0,252168000.0,
Accumulated Depreciation,-164544000.0,-101689000.0,-62128000.0,-15996000.0,
Gross PPE,654721000.0,510726000.0,380658000.0,268164000.0,
Construction In Progress,56135000.0,40798000.0,61004000.0,9557000.0,
Other Properties,10810000.0,,,,
Machinery Furniture Equipment,113894000.0,85066000.0,70786000.0,59577000.0,
Buildings And Improvements,299779000.0,219301000.0,175741000.0,130587000.0,
Land And Improvements,174103000.0,165561000.0,73127000.0,68443000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1163280000.0,1080546000.0,959906000.0,731190000.0,
Other Current Assets,2238000.0,3878000.0,8683000.0,5374000.0,
Prepaid Assets,17514000.0,9288000.0,9852000.0,2261000.0,
Inventory,624807000.0,595092000.0,535605000.0,359215000.0,
Finished Goods,513716000.0,502410000.0,438030000.0,270695000.0,
Work In Process,49398000.0,23102000.0,19621000.0,22444000.0,
Raw Materials,61693000.0,69580000.0,77954000.0,66076000.0,
Receivables,142261000.0,118230000.0,98688000.0,128997000.0,
Receivables Adjustments Allowances,-1924000.0,-2763000.0,-2073000.0,-1973000.0,
Other Receivables,8845000.0,2833000.0,3615000.0,4932000.0,
Taxes Receivable,27959000.0,26466000.0,32542000.0,69609000.0,
Accounts Receivable,107381000.0,91694000.0,64604000.0,56429000.0,
Cash Cash Equivalents And Short Term Investments,376460000.0,354058000.0,307078000.0,235343000.0,
Other Short Term Investments,20617000.0,9651000.0,0.0,,
Cash And Cash Equivalents,355843000.0,344407000.0,307078000.0,235343000.0,
Cash Financial,,344408000.0,307078000.0,235343000.0,96177000.0
