,2024-07-31,2023-07-31,2022-07-31,2021-07-31,2020-07-31
Tax Effect Of Unusual Items,-5802720.0,-615956.0,0.0,39189960.0,
Tax Rate For Calcs,0.21,0.044,0.08,0.18,
Normalized EBITDA,197232000.0,251836000.0,269306000.0,270276000.0,
Total Unusual Items,-27632000.0,-13999000.0,0.0,217722000.0,
Total Unusual Items Excluding Goodwill,-27632000.0,-13999000.0,0.0,217722000.0,
Net Income From Continuing Operation Net Minority Interest,40930000.0,99050000.0,131880000.0,254513000.0,
Reconciled Depreciation,124481000.0,117220000.0,116303000.0,121339000.0,
Reconciled Cost Of Revenue,2359186000.0,2336286000.0,2198961000.0,1848381000.0,
EBITDA,169600000.0,237837000.0,269306000.0,487998000.0,
EBIT,45119000.0,120617000.0,153003000.0,366659000.0,
Net Interest Income,-20933000.0,-17006000.0,-9620000.0,-56108000.0,
Interest Expense,20933000.0,17006000.0,9620000.0,56108000.0,
Normalized Income,62759280.0,112433044.0,131880000.0,75980960.0,
Net Income From Continuing And Discontinued Operation,40930000.0,99050000.0,131880000.0,254513000.0,
Total Expenses,3398011000.0,3308192000.0,3114783000.0,2672507000.0,
Total Operating Income As Reported,45119000.0,120617000.0,153003000.0,366659000.0,
Diluted Average Shares,22319894.0,22265399.0,23246010.0,23767390.0,
Basic Average Shares,22191961.0,22167875.0,23164180.0,23692063.0,
Diluted EPS,1.83,4.45,5.67,10.71,
Basic EPS,1.84,4.47,5.69,10.74,
Diluted NI Availto Com Stockholders,40930000.0,99050000.0,131880000.0,254513000.0,
Net Income Common Stockholders,40930000.0,99050000.0,131880000.0,254513000.0,
Net Income,40930000.0,99050000.0,131880000.0,254513000.0,
Net Income Including Noncontrolling Interests,40930000.0,99050000.0,131880000.0,254513000.0,
Net Income Continuous Operations,40930000.0,99050000.0,131880000.0,254513000.0,
Earnings From Equity Interest Net Of Tax,,,0.0,0.0,-142442000.0
Tax Provision,-16744000.0,4561000.0,11503000.0,56038000.0,
Pretax Income,24186000.0,103611000.0,143383000.0,310551000.0,
Other Income Expense,-27632000.0,-13999000.0,,217722000.0,47458000.0
Special Income Charges,-27632000.0,-13999000.0,0.0,217722000.0,
Gain On Sale Of Ppe,,0.0,0.0,217722000.0,69954000.0
Other Special Charges,5494000.0,2307000.0,,,
Write Off,17448000.0,11692000.0,0.0,0.0,
Impairment Of Capital Assets,4690000.0,0.0,0.0,,22496000.0
Net Non Operating Interest Income Expense,-20933000.0,-17006000.0,-9620000.0,-56108000.0,
Interest Expense Non Operating,20933000.0,17006000.0,9620000.0,56108000.0,
Operating Income,72751000.0,134616000.0,153003000.0,148937000.0,
Operating Expense,1038825000.0,971906000.0,915822000.0,824126000.0,
Other Operating Expenses,831763000.0,797815000.0,758389000.0,676301000.0,
Selling General And Administration,207062000.0,174091000.0,157433000.0,147825000.0,
General And Administrative Expense,207062000.0,174091000.0,157433000.0,147825000.0,
Other Gand A,207062000.0,174091000.0,157433000.0,147825000.0,
Gross Profit,1111576000.0,1106522000.0,1068825000.0,973063000.0,
Cost Of Revenue,2359186000.0,2336286000.0,2198961000.0,1848381000.0,
Total Revenue,3470762000.0,3442808000.0,3267786000.0,2821444000.0,
Operating Revenue,3470762000.0,3442808000.0,3267786000.0,2821444000.0,
