,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-12-31
Free Cash Flow,-99800000.0,-48300000.0,23800000.0,90900000.0,
Repurchase Of Capital Stock,,,,,-1100000.0
Repayment Of Debt,-392800000.0,-534600000.0,-512200000.0,-786100000.0,
Issuance Of Debt,504400000.0,389900000.0,522100000.0,420300000.0,
Issuance Of Capital Stock,0.0,240700000.0,0.0,0.0,
Capital Expenditure,-114200000.0,-154300000.0,-96600000.0,-63800000.0,
Interest Paid Supplemental Data,66300000.0,54500000.0,52900000.0,38600000.0,
Income Tax Paid Supplemental Data,31300000.0,12500000.0,17300000.0,41800000.0,
End Cash Position,20200000.0,38700000.0,46100000.0,18100000.0,
Other Cash Adjustment Outside Changein Cash,,0.0,0.0,-2900000.0,-10400000.0
Beginning Cash Position,38700000.0,46100000.0,21000000.0,21000000.0,
Effect Of Exchange Rate Changes,100000.0,500000.0,-1100000.0,700000.0,
Changes In Cash,-18600000.0,-7900000.0,26200000.0,-700000.0,
Financing Cash Flow,83100000.0,64000000.0,-14300000.0,-439600000.0,
Cash Flow From Continuing Financing Activities,83100000.0,64000000.0,-14300000.0,-439600000.0,
Net Other Financing Charges,-15900000.0,-7100000.0,-3700000.0,-2100000.0,
Proceeds From Stock Option Exercised,0.0,0.0,300000.0,1400000.0,
Cash Dividends Paid,-12600000.0,-24900000.0,-20800000.0,-73100000.0,
Common Stock Dividend Paid,-12600000.0,-24900000.0,-20800000.0,-73100000.0,
Net Common Stock Issuance,0.0,240700000.0,0.0,0.0,
Common Stock Payments,,,,,-1100000.0
Common Stock Issuance,0.0,240700000.0,0.0,0.0,
Net Issuance Payments Of Debt,111600000.0,-144700000.0,9900000.0,-365800000.0,
Net Short Term Debt Issuance,,-70000000.0,63100000.0,-41900000.0,-29700000.0
Short Term Debt Payments,,-220000000.0,-403100000.0,-391300000.0,-329700000.0
Short Term Debt Issuance,,150000000.0,466200000.0,349400000.0,300000000.0
Net Long Term Debt Issuance,111600000.0,-144700000.0,9900000.0,-365800000.0,
Long Term Debt Payments,-392800000.0,-534600000.0,-512200000.0,-786100000.0,
Long Term Debt Issuance,504400000.0,389900000.0,522100000.0,420300000.0,
Investing Cash Flow,-116100000.0,-177900000.0,-79900000.0,284200000.0,
Cash Flow From Continuing Investing Activities,-116100000.0,-177900000.0,-79900000.0,284200000.0,
Net Other Investing Changes,-1900000.0,-4700000.0,1800000.0,3600000.0,
Net Business Purchase And Sale,0.0,-18900000.0,14900000.0,344400000.0,
Sale Of Business,0.0,0.0,61200000.0,348600000.0,
Purchase Of Business,0.0,-18900000.0,-46300000.0,-4200000.0,
Capital Expenditure Reported,-114200000.0,-154300000.0,-96600000.0,-63800000.0,
Operating Cash Flow,14400000.0,106000000.0,120400000.0,154700000.0,
Cash Flow From Continuing Operating Activities,14400000.0,106000000.0,120400000.0,154700000.0,
Change In Working Capital,-66900000.0,-22600000.0,-11300000.0,38600000.0,
Change In Other Working Capital,,,,,-8400000.0
Change In Other Current Liabilities,-4700000.0,-14800000.0,-1600000.0,-9600000.0,
Change In Other Current Assets,0.0,16700000.0,-14200000.0,-14700000.0,
Change In Payables And Accrued Expense,-55300000.0,17400000.0,55300000.0,40300000.0,
Change In Payable,,17400000.0,55300000.0,40300000.0,-3700000.0
Change In Account Payable,,17400000.0,55300000.0,40300000.0,-3700000.0
Change In Inventory,-15900000.0,-81000000.0,5300000.0,-51900000.0,
Change In Receivables,9000000.0,39100000.0,-56100000.0,74500000.0,
Other Non Cash Items,-15500000.0,4000000.0,2800000.0,2300000.0,
Stock Based Compensation,8100000.0,20600000.0,15700000.0,7700000.0,
Asset Impairment Charge,191000000.0,0.0,23100000.0,300000000.0,
Deferred Tax,-2700000.0,-5000000.0,18600000.0,-29200000.0,
Deferred Income Tax,-2700000.0,-5000000.0,18600000.0,-29200000.0,
Depreciation Amortization Depletion,105000000.0,98600000.0,112800000.0,94900000.0,
Operating Gains Losses,1500000.0,-100000.0,-20200000.0,-45800000.0,
Earnings Losses From Equity Investments,0.0,-7000000.0,5200000.0,-600000.0,
Net Foreign Currency Exchange Gain Loss,1500000.0,2400000.0,-29100000.0,-17900000.0,
Gain Loss On Sale Of Business,,4500000.0,3700000.0,-27300000.0,0.0
Net Income From Continuing Operations,-206100000.0,10500000.0,-21100000.0,-213800000.0,
