,2024-11-30,2023-11-30,2022-11-30,2021-11-30,2020-11-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.0,0.27,
Net Income From Continuing Operation Net Minority Interest,12514421.0,1266392.0,-27750280.0,10213761.0,
Net Interest Income,4694770.0,5119211.0,6202148.0,7344332.0,
Interest Expense,2728326.0,3010545.0,1488682.0,867576.0,
Interest Income,7423096.0,8129756.0,7690830.0,8211908.0,
Normalized Income,12514421.0,1266392.0,-27750280.0,10213761.0,
Net Income From Continuing And Discontinued Operation,12514421.0,1266392.0,-27750280.0,10213761.0,
Diluted Average Shares,25539635.0,18091314.0,28608536.0,28371558.0,
Basic Average Shares,,18091314.0,28608536.0,28371558.0,24861050.0
Diluted EPS,,0.07,-0.97,0.36,0.02
Basic EPS,,0.07,-0.97,0.36,0.02
Diluted NI Availto Com Stockholders,12514421.0,1266392.0,-27750280.0,10213761.0,
Net Income Common Stockholders,12514421.0,1266392.0,-27750280.0,10213761.0,
Net Income,12514421.0,1266392.0,-27750280.0,10213761.0,
Net Income Including Noncontrolling Interests,12514421.0,1266392.0,-27750280.0,10213761.0,
Net Income Continuous Operations,12514421.0,1266392.0,-27750280.0,10213761.0,
Pretax Income,12514421.0,1266392.0,-27750280.0,10213761.0,
Gain On Sale Of Security,-1013254.0,-4066802.0,-2886845.0,579900.0,
Operating Expense,93443.0,369980.0,273985.0,297920.0,
Other Operating Expenses,-210406.0,-82266.0,-27484.0,24308.0,
Selling General And Administration,303849.0,452246.0,301469.0,273612.0,
General And Administrative Expense,303849.0,452246.0,301469.0,273612.0,
Total Revenue,12607864.0,1636372.0,-27476295.0,10511681.0,
Operating Revenue,12607864.0,1636372.0,-27476295.0,10511681.0,
