,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,12256000.0,4333000.0,7493000.0,13460000.0,
Repurchase Of Capital Stock,-17268000.0,-5763000.0,0.0,,
Repayment Of Debt,,,,0.0,-31000.0
Issuance Of Debt,,,,0.0,31000.0
Issuance Of Capital Stock,77000.0,0.0,,,0.0
Capital Expenditure,-198000.0,-288000.0,-628000.0,-402000.0,
Interest Paid Supplemental Data,,,,0.0,2000.0
Income Tax Paid Supplemental Data,1805000.0,1701000.0,400000.0,221000.0,
End Cash Position,70011000.0,73208000.0,72180000.0,63238000.0,
Beginning Cash Position,73208000.0,72180000.0,63238000.0,46615000.0,
Effect Of Exchange Rate Changes,-62000.0,774000.0,-1878000.0,811000.0,
Changes In Cash,-3135000.0,254000.0,10820000.0,15812000.0,
Financing Cash Flow,-15391000.0,-4079000.0,3327000.0,2352000.0,
Cash Flow From Continuing Financing Activities,-15391000.0,-4079000.0,3327000.0,2352000.0,
Interest Paid Cff,-1000.0,0.0,,,
Proceeds From Stock Option Exercised,1801000.0,1684000.0,3327000.0,2352000.0,
Cash Dividends Paid,0.0,0.0,,,
Net Common Stock Issuance,-17191000.0,-5763000.0,0.0,,0.0
Common Stock Payments,-17268000.0,-5763000.0,0.0,,
Common Stock Issuance,77000.0,0.0,,,0.0
Net Issuance Payments Of Debt,,,,0.0,0.0
Net Short Term Debt Issuance,,,,,0.0
Short Term Debt Payments,,,,,-31000.0
Short Term Debt Issuance,,,,,31000.0
Net Long Term Debt Issuance,,,,0.0,0.0
Long Term Debt Payments,,,,0.0,-31000.0
Long Term Debt Issuance,,,,0.0,31000.0
Investing Cash Flow,-198000.0,-288000.0,-628000.0,-402000.0,
Cash Flow From Continuing Investing Activities,-198000.0,-288000.0,-628000.0,-402000.0,
Net PPE Purchase And Sale,-198000.0,-288000.0,-628000.0,-402000.0,
Purchase Of PPE,-198000.0,-288000.0,-628000.0,-402000.0,
Operating Cash Flow,12454000.0,4621000.0,8121000.0,13862000.0,
Cash Flow From Continuing Operating Activities,12454000.0,4621000.0,8121000.0,13862000.0,
Change In Working Capital,-3023000.0,-6562000.0,-4184000.0,1844000.0,
Change In Other Working Capital,-1495000.0,-522000.0,-800000.0,5146000.0,
Change In Other Current Liabilities,-894000.0,-1046000.0,-1370000.0,-1626000.0,
Change In Other Current Assets,-250000.0,-313000.0,-169000.0,-72000.0,
Change In Payables And Accrued Expense,330000.0,-337000.0,45000.0,1646000.0,
Change In Accrued Expense,-352000.0,-663000.0,1384000.0,1020000.0,
Change In Payable,682000.0,326000.0,-1339000.0,626000.0,
Change In Account Payable,682000.0,326000.0,-1339000.0,626000.0,
Change In Prepaid Assets,-453000.0,164000.0,357000.0,-483000.0,
Change In Receivables,-261000.0,-4508000.0,-2247000.0,-2767000.0,
Changes In Account Receivables,-261000.0,-4508000.0,-2247000.0,-2767000.0,
Other Non Cash Items,1499000.0,1529000.0,1482000.0,1212000.0,
Stock Based Compensation,4529000.0,6246000.0,11380000.0,1700000.0,
Provisionand Write Offof Assets,93000.0,260000.0,68000.0,400000.0,
Deferred Tax,91000.0,-584000.0,292000.0,-341000.0,
Deferred Income Tax,91000.0,-584000.0,292000.0,-341000.0,
Depreciation Amortization Depletion,1485000.0,1632000.0,1524000.0,2089000.0,
Depreciation And Amortization,1485000.0,1632000.0,1524000.0,2089000.0,
Amortization Cash Flow,,,0.0,26000.0,268000.0
Amortization Of Intangibles,,,0.0,26000.0,268000.0
Depreciation,1485000.0,1632000.0,1524000.0,2063000.0,
Operating Gains Losses,,-9000.0,,-1000.0,-1000.0
Gain Loss On Sale Of PPE,0.0,-9000.0,0.0,-1000.0,
Net Income From Continuing Operations,7780000.0,2109000.0,-2441000.0,6959000.0,
