,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,463506000.0,-908377000.0,-268210000.0,40586000.0,
Repurchase Of Capital Stock,-162723000.0,-221730000.0,-184382000.0,0.0,
Repayment Of Debt,-183977000.0,-96209000.0,-354336000.0,-305077000.0,
Issuance Of Debt,27491000.0,1484797000.0,809920000.0,320560000.0,
Capital Expenditure,-226478000.0,-194674000.0,-48900000.0,-50363000.0,
Interest Paid Supplemental Data,351374000.0,261586000.0,112327000.0,98509000.0,
Income Tax Paid Supplemental Data,208585000.0,216780000.0,6892000.0,83387000.0,
End Cash Position,310941000.0,288230000.0,153693000.0,199691000.0,
Beginning Cash Position,288230000.0,153693000.0,199691000.0,477038000.0,
Effect Of Exchange Rate Changes,-7990000.0,5035000.0,-34046000.0,6913000.0,
Changes In Cash,30701000.0,129502000.0,-11952000.0,-284260000.0,
Financing Cash Flow,-433799000.0,1054756000.0,156059000.0,-314013000.0,
Cash Flow From Continuing Financing Activities,-433799000.0,1054756000.0,156059000.0,-314013000.0,
Net Other Financing Charges,-2627000.0,-5777000.0,-16653000.0,-10718000.0,
Cash Dividends Paid,-111963000.0,-106325000.0,-98490000.0,-84309000.0,
Common Stock Dividend Paid,-111963000.0,-106325000.0,-98490000.0,-84309000.0,
Net Common Stock Issuance,-162723000.0,-221730000.0,-184382000.0,0.0,
Common Stock Payments,-162723000.0,-221730000.0,-184382000.0,0.0,
Net Issuance Payments Of Debt,-156486000.0,1388588000.0,455584000.0,-218986000.0,
Net Short Term Debt Issuance,,631973000.0,235047000.0,-234469000.0,220935000.0
Short Term Debt Payments,,,,-234469000.0,-2123000.0
Short Term Debt Issuance,,,,,223058000.0
Net Long Term Debt Issuance,-156486000.0,1388588000.0,455584000.0,15483000.0,
Long Term Debt Payments,-183977000.0,-96209000.0,-354336000.0,-305077000.0,
Long Term Debt Issuance,27491000.0,1484797000.0,809920000.0,320560000.0,
Investing Cash Flow,-225484000.0,-211551000.0,51299000.0,-61196000.0,
Cash From Discontinued Investing Activities,,,,,0.0
Cash Flow From Continuing Investing Activities,-225484000.0,-211551000.0,51299000.0,-61196000.0,
Net Other Investing Changes,994000.0,-16877000.0,100199000.0,-10833000.0,
Net Business Purchase And Sale,,,,0.0,-51509000.0
Sale Of Business,,,,0.0,0.0
Purchase Of Business,,,,,-51509000.0
Net PPE Purchase And Sale,-226478000.0,-194674000.0,-48900000.0,-50363000.0,
Purchase Of PPE,-226478000.0,-194674000.0,-48900000.0,-50363000.0,
Operating Cash Flow,689984000.0,-713703000.0,-219310000.0,90949000.0,
Cash From Discontinued Operating Activities,,,,,0.0
Cash Flow From Continuing Operating Activities,689976000.0,-713703000.0,-219310000.0,90949000.0,
Change In Working Capital,11234000.0,-1681399000.0,-1085237000.0,-372531000.0,
Change In Payables And Accrued Expense,-253781000.0,-47158000.0,1265673000.0,651897000.0,
Change In Accrued Expense,-258277000.0,28785000.0,134448000.0,30924000.0,
Change In Payable,4496000.0,-75943000.0,1131225000.0,620973000.0,
Change In Account Payable,4496000.0,-75943000.0,1131225000.0,620973000.0,
Change In Inventory,-51203000.0,-1173124000.0,-1218871000.0,-409075000.0,
Change In Receivables,316218000.0,-461117000.0,-1132039000.0,-615353000.0,
Other Non Cash Items,15808000.0,52142000.0,34116000.0,22512000.0,
Stock Based Compensation,33496000.0,38781000.0,36738000.0,29339000.0,
Asset Impairment Charge,,0.0,0.0,15166000.0,159346000.0
Deferred Tax,-9749000.0,-37060000.0,-52513000.0,14650000.0,
Deferred Income Tax,-9749000.0,-37060000.0,-52513000.0,14650000.0,
Depreciation Amortization Depletion,140496000.0,143005000.0,155207000.0,188699000.0,
Depreciation And Amortization,140496000.0,143005000.0,155207000.0,188699000.0,
Amortization Cash Flow,3100000.0,6048000.0,14959000.0,41033000.0,
Amortization Of Intangibles,3100000.0,6048000.0,14959000.0,41033000.0,
Depreciation,137396000.0,143005000.0,155207000.0,147666000.0,
Net Income From Continuing Operations,498699000.0,770828000.0,692379000.0,193114000.0,
