,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Free Cash Flow,-4890205.0,-6636483.0,-12284958.0,-13671078.0,
Repayment Of Debt,-29532.0,0.0,,,
Issuance Of Debt,,,,0.0,29748.0
Issuance Of Capital Stock,729387.0,4345017.0,11957687.0,12662357.0,
Capital Expenditure,,,-5656.0,-6146.0,-34339.0
End Cash Position,1037320.0,5361397.0,7090919.0,7839259.0,
Beginning Cash Position,5361397.0,7090919.0,7839259.0,7213695.0,
Effect Of Exchange Rate Changes,-25903.0,76850.0,-93010.0,121901.0,
Changes In Cash,-4298174.0,-1806372.0,-655330.0,503663.0,
Financing Cash Flow,592031.0,4830111.0,11629628.0,14174741.0,
Cash Flow From Continuing Financing Activities,592031.0,4830111.0,11629628.0,14174741.0,
Net Other Financing Charges,-107824.0,-285438.0,-328059.0,-188366.0,
Proceeds From Stock Option Exercised,0.0,770532.0,0.0,1700750.0,
Net Common Stock Issuance,729387.0,4345017.0,11957687.0,12662357.0,
Common Stock Issuance,729387.0,4345017.0,11957687.0,12662357.0,
Net Issuance Payments Of Debt,-29532.0,0.0,,0.0,29748.0
Net Long Term Debt Issuance,-29532.0,0.0,,0.0,29748.0
Long Term Debt Payments,-29532.0,0.0,,,
Long Term Debt Issuance,,,,0.0,29748.0
Investing Cash Flow,,0.0,-5656.0,-6146.0,19073.0
Cash Flow From Continuing Investing Activities,,0.0,-5656.0,-6146.0,19073.0
Net Investment Purchase And Sale,,,,0.0,0.0
Sale Of Investment,,,,0.0,500000.0
Purchase Of Investment,,,,0.0,-500000.0
Net Intangibles Purchase And Sale,,,,0.0,-29483.0
Purchase Of Intangibles,,,,0.0,-29483.0
Net PPE Purchase And Sale,,0.0,-5656.0,-6146.0,48556.0
Sale Of PPE,,,,0.0,53412.0
Purchase Of PPE,,0.0,-5656.0,-6146.0,-4856.0
Operating Cash Flow,-4890205.0,-6636483.0,-12279302.0,-13664932.0,
Cash Flow From Continuing Operating Activities,-4890205.0,-6636483.0,-12279302.0,-13664932.0,
Change In Working Capital,571065.0,308004.0,2890800.0,-3636039.0,
Change In Payables And Accrued Expense,17590.0,-556270.0,882843.0,-124724.0,
Change In Prepaid Assets,197136.0,301504.0,-19497.0,-281361.0,
Change In Inventory,,,,,0.0
Change In Receivables,356339.0,562770.0,2027454.0,-3229954.0,
Other Non Cash Items,-14766.0,,,,
Stock Based Compensation,537492.0,1246457.0,2260634.0,3195469.0,
Depreciation Amortization Depletion,186049.0,183471.0,118188.0,118788.0,
Depreciation And Amortization,186049.0,183471.0,118188.0,118788.0,
Net Income From Continuing Operations,-6170045.0,-8374415.0,-17548924.0,-13343150.0,
