,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Free Cash Flow,-30812000.0,-27785000.0,-24238000.0,-30384000.0,
Issuance Of Capital Stock,11284000.0,27875000.0,20985000.0,153219000.0,
Income Tax Paid Supplemental Data,300000.0,136000.0,327000.0,140000.0,
End Cash Position,132187000.0,151024000.0,149158000.0,152108000.0,
Beginning Cash Position,151024000.0,149158000.0,152108000.0,29249000.0,
Changes In Cash,-18837000.0,1866000.0,-2950000.0,122859000.0,
Financing Cash Flow,11975000.0,29651000.0,21288000.0,153243000.0,
Cash Flow From Continuing Financing Activities,11975000.0,29651000.0,21288000.0,153243000.0,
Net Other Financing Charges,,,-707000.0,-5551000.0,-403764.0
Proceeds From Stock Option Exercised,691000.0,1776000.0,1010000.0,5575000.0,
Net Common Stock Issuance,11284000.0,27875000.0,20985000.0,153219000.0,
Common Stock Issuance,11284000.0,27875000.0,20985000.0,153219000.0,
Operating Cash Flow,-30812000.0,-27785000.0,-24238000.0,-30384000.0,
Cash Flow From Continuing Operating Activities,-30812000.0,-27785000.0,-24238000.0,-30384000.0,
Change In Working Capital,2752000.0,2505000.0,5361000.0,-706000.0,
Change In Other Working Capital,-75000.0,473000.0,,444000.0,
Change In Payables And Accrued Expense,2845000.0,1847000.0,-584000.0,3049000.0,
Change In Accrued Expense,-2460000.0,1350000.0,330000.0,2298000.0,
Change In Payable,5305000.0,497000.0,-914000.0,751000.0,
Change In Account Payable,5305000.0,497000.0,-914000.0,751000.0,
Change In Prepaid Assets,-278000.0,-299000.0,1000.0,88000.0,
Change In Receivables,260000.0,484000.0,5944000.0,-4287000.0,
Other Non Cash Items,,845000.0,,,
Stock Based Compensation,9438000.0,16370000.0,18379000.0,8231000.0,
Net Income From Continuing Operations,-43002000.0,-47505000.0,-47978000.0,-37909000.0,
