,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,,,339379.0
Ordinary Shares Number,96787343.0,61036787.0,50255614.0,43338438.0
Share Issued,96787343.0,61036787.0,50255614.0,43677817.0
Net Debt,113401000.0,144128000.0,,
Total Debt,205916000.0,202543000.0,77557000.0,4964000.0
Tangible Book Value,82229000.0,202393000.0,297677000.0,270621000.0
Invested Capital,290466000.0,407350000.0,370027000.0,270621000.0
Working Capital,283763000.0,399599000.0,369447000.0,270224000.0
Net Tangible Assets,82229000.0,202393000.0,297677000.0,270621000.0
Capital Lease Obligations,4117000.0,4774000.0,5207000.0,4964000.0
Common Stock Equity,88667000.0,209581000.0,297677000.0,270621000.0
Total Capitalization,290466000.0,407350000.0,370027000.0,270621000.0
Total Equity Gross Minority Interest,88667000.0,209581000.0,297677000.0,270621000.0
Stockholders Equity,88667000.0,209581000.0,297677000.0,270621000.0
Gains Losses Not Affecting Retained Earnings,4000.0,-1086000.0,-255000.0,-2000.0
Other Equity Adjustments,4000.0,-1086000.0,-255000.0,-2000.0
Retained Earnings,-981904000.0,-719764000.0,-408306000.0,-201950000.0
Additional Paid In Capital,1070558000.0,930425000.0,706233000.0,472569000.0
Capital Stock,9000.0,6000.0,5000.0,4000.0
Common Stock,9000.0,6000.0,5000.0,4000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,252698000.0,239693000.0,110475000.0,27648000.0
Total Non Current Liabilities Net Minority Interest,206030000.0,201886000.0,77149000.0,5046000.0
Other Non Current Liabilities,849000.0,,25000.0,82000.0
Preferred Securities Outside Stock Equity,,,,0.0
Long Term Debt And Capital Lease Obligation,205181000.0,201886000.0,77124000.0,4964000.0
Long Term Capital Lease Obligation,3382000.0,4117000.0,4774000.0,4964000.0
Long Term Debt,201799000.0,197769000.0,72350000.0,
Current Liabilities,46668000.0,37807000.0,33326000.0,22602000.0
Current Debt And Capital Lease Obligation,735000.0,657000.0,433000.0,
Current Capital Lease Obligation,735000.0,657000.0,433000.0,0.0
Pensionand Other Post Retirement Benefit Plans Current,14872000.0,14000000.0,9130000.0,4434000.0
Payables And Accrued Expenses,31061000.0,23150000.0,23763000.0,18168000.0
Current Accrued Expenses,19069000.0,14323000.0,16410000.0,11028000.0
Payables,11992000.0,8827000.0,7353000.0,7140000.0
Accounts Payable,11992000.0,8827000.0,7353000.0,7140000.0
Total Assets,341365000.0,449274000.0,408152000.0,298269000.0
Total Non Current Assets,10934000.0,11868000.0,5379000.0,5443000.0
Other Non Current Assets,596000.0,78000.0,78000.0,78000.0
Goodwill And Other Intangible Assets,6438000.0,7188000.0,0.0,
Net PPE,3900000.0,4602000.0,5301000.0,5365000.0
Accumulated Depreciation,-1924000.0,-1153000.0,-532000.0,-78000.0
Gross PPE,5824000.0,5755000.0,5833000.0,5443000.0
Leases,1568000.0,1568000.0,1568000.0,1280000.0
Construction In Progress,,,0.0,298000.0
Other Properties,2361000.0,2721000.0,3040000.0,3349000.0
Machinery Furniture Equipment,1895000.0,1466000.0,1225000.0,516000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,330431000.0,437406000.0,402773000.0,292826000.0
Other Current Assets,8208000.0,6257000.0,8025000.0,
Current Deferred Assets,,,,0.0
Restricted Cash,925000.0,1234000.0,1542000.0,1542000.0
Prepaid Assets,10496000.0,4354000.0,6147000.0,6333000.0
Inventory,13134000.0,7514000.0,0.0,
Finished Goods,2697000.0,1460000.0,0.0,
Work In Process,486000.0,395000.0,0.0,
Raw Materials,9951000.0,5659000.0,0.0,
Receivables,25807000.0,8458000.0,0.0,510000.0
Taxes Receivable,,,362000.0,510000.0
Accounts Receivable,25807000.0,8458000.0,0.0,
Cash Cash Equivalents And Short Term Investments,271861000.0,409589000.0,387059000.0,284441000.0
Other Short Term Investments,183463000.0,355948000.0,290610000.0,219359000.0
Cash And Cash Equivalents,88398000.0,53641000.0,96449000.0,65082000.0
Cash Equivalents,88398000.0,53641000.0,96449000.0,65082000.0
