,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,346529000.0,317490000.0,169446000.0,225845000.0,
Repurchase Of Capital Stock,-73388000.0,-716000.0,-13784000.0,-40089000.0,
Repayment Of Debt,-25251000.0,-67247000.0,-550493000.0,-131883000.0,
Issuance Of Debt,408000.0,0.0,410592000.0,26000000.0,
Capital Expenditure,-24864000.0,-26476000.0,-18124000.0,-15852000.0,
Interest Paid Supplemental Data,23978000.0,22567000.0,20164000.0,27492000.0,
Income Tax Paid Supplemental Data,116311000.0,108084000.0,53301000.0,64394000.0,
End Cash Position,460617000.0,344036000.0,184474000.0,257745000.0,
Beginning Cash Position,344036000.0,184474000.0,257745000.0,268551000.0,
Effect Of Exchange Rate Changes,-2937000.0,3317000.0,-2154000.0,5464000.0,
Changes In Cash,119518000.0,156245000.0,-71117000.0,-16270000.0,
Financing Cash Flow,-156468000.0,-126888000.0,-223029000.0,-213037000.0,
Cash Flow From Continuing Financing Activities,-156468000.0,-126888000.0,-223029000.0,-213037000.0,
Net Other Financing Charges,-2485000.0,-5606000.0,-18094000.0,-16564000.0,
Proceeds From Stock Option Exercised,127000.0,127000.0,555000.0,163000.0,
Cash Dividends Paid,-55879000.0,-53446000.0,-51805000.0,-50664000.0,
Common Stock Dividend Paid,-55879000.0,-53446000.0,-51805000.0,-50664000.0,
Net Common Stock Issuance,-73388000.0,-716000.0,-13784000.0,-40089000.0,
Common Stock Payments,-73388000.0,-716000.0,-13784000.0,-40089000.0,
Net Issuance Payments Of Debt,-24843000.0,-67247000.0,-139901000.0,-105883000.0,
Net Short Term Debt Issuance,,-27000000.0,410592000.0,0.0,0.0
Short Term Debt Payments,,-27000000.0,0.0,0.0,
Short Term Debt Issuance,,0.0,410592000.0,0.0,0.0
Net Long Term Debt Issuance,-24843000.0,-67247000.0,-139901000.0,-105883000.0,
Long Term Debt Payments,-25251000.0,-67247000.0,-550493000.0,-131883000.0,
Long Term Debt Issuance,408000.0,0.0,410592000.0,26000000.0,
Investing Cash Flow,-95407000.0,-60833000.0,-35658000.0,-44930000.0,
Cash Flow From Continuing Investing Activities,-95407000.0,-60833000.0,-35658000.0,-44930000.0,
Net Other Investing Changes,971000.0,,-11677000.0,,
Net Business Purchase And Sale,-72090000.0,-35785000.0,-6964000.0,-30230000.0,
Purchase Of Business,-72090000.0,-35785000.0,-6964000.0,-30230000.0,
Net PPE Purchase And Sale,576000.0,1428000.0,1107000.0,1152000.0,
Sale Of PPE,576000.0,1428000.0,1107000.0,1152000.0,
Capital Expenditure Reported,-24864000.0,-26476000.0,-18124000.0,-15852000.0,
Operating Cash Flow,371393000.0,343966000.0,187570000.0,241697000.0,
Cash Flow From Continuing Operating Activities,371393000.0,343966000.0,187570000.0,241697000.0,
Change In Working Capital,-77079000.0,-69253000.0,-151858000.0,6381000.0,
Change In Other Current Liabilities,-28372000.0,12355000.0,37471000.0,18525000.0,
Change In Other Current Assets,-25897000.0,-25254000.0,-4982000.0,-5262000.0,
Change In Payables And Accrued Expense,-39272000.0,37682000.0,53597000.0,10919000.0,
Change In Payable,-39272000.0,37682000.0,53597000.0,10919000.0,
Change In Account Payable,-39272000.0,37682000.0,53597000.0,10919000.0,
Change In Inventory,18387000.0,-42977000.0,-92425000.0,41318000.0,
Change In Receivables,-1925000.0,-51059000.0,-145519000.0,-59119000.0,
Changes In Account Receivables,-1925000.0,-51059000.0,-145519000.0,-59119000.0,
Other Non Cash Items,-1309000.0,1145000.0,-1752000.0,1446000.0,
Stock Based Compensation,9496000.0,9576000.0,8558000.0,6454000.0,
Provisionand Write Offof Assets,-205000.0,5619000.0,3193000.0,6540000.0,
Asset Impairment Charge,,0.0,0.0,49528000.0,131000000.0
Deferred Tax,-1074000.0,-5716000.0,15176000.0,-31080000.0,
Deferred Income Tax,-1074000.0,-5716000.0,15176000.0,-31080000.0,
Depreciation Amortization Depletion,52354000.0,53071000.0,53555000.0,55145000.0,
Depreciation And Amortization,52354000.0,53071000.0,53555000.0,55145000.0,
Amortization Cash Flow,28923000.0,30805000.0,31879000.0,34365000.0,
Amortization Of Intangibles,28923000.0,30805000.0,31879000.0,34365000.0,
Depreciation,23431000.0,22266000.0,21676000.0,20780000.0,
Operating Gains Losses,3448000.0,2785000.0,3284000.0,2526000.0,
Gain Loss On Investment Securities,3448000.0,2785000.0,3284000.0,2526000.0,
Net Foreign Currency Exchange Gain Loss,,,,1814000.0,-1357000.0
Gain Loss On Sale Of PPE,,,,-368000.0,-1157000.0
Net Income From Continuing Operations,385762000.0,346739000.0,257414000.0,144757000.0,
