,2024-05-31,2023-05-31,2022-05-31,2021-05-31,2020-05-31
Ordinary Shares Number,21759066.0,19664152.0,16093242.0,10433340.0,
Share Issued,21759066.0,19664152.0,16093242.0,10433340.0,
Net Debt,,,,,559314.0
Total Debt,138586.0,157977.0,241644.0,668922.0,
Tangible Book Value,6356218.0,6966435.0,2389709.0,1797540.0,
Invested Capital,6356218.0,6995279.0,2452922.0,2475084.0,
Working Capital,3200274.0,4386363.0,1919672.0,2352517.0,
Net Tangible Assets,6356218.0,6966435.0,2389709.0,1797540.0,
Capital Lease Obligations,138586.0,130499.0,183349.0,12610.0,
Common Stock Equity,6356218.0,6967801.0,2394627.0,1818772.0,
Total Capitalization,6356218.0,6967801.0,2421987.0,2444588.0,
Total Equity Gross Minority Interest,6356218.0,6967801.0,2394627.0,1818772.0,
Stockholders Equity,6356218.0,6967801.0,2394627.0,1818772.0,
Other Equity Interest,1328901.0,2557918.0,2547457.0,1775651.0,
Gains Losses Not Affecting Retained Earnings,,,,,15000.0
Retained Earnings,-22896076.0,-15459215.0,-9595898.0,-4515347.0,
Additional Paid In Capital,5445407.0,4472191.0,2913752.0,1075164.0,
Capital Stock,22477986.0,15396907.0,6529316.0,3483304.0,
Common Stock,22477986.0,15396907.0,6529316.0,3483304.0,
Total Liabilities Net Minority Interest,600533.0,613025.0,826748.0,1210195.0,
Total Non Current Liabilities Net Minority Interest,98230.0,95734.0,164583.0,625816.0,
Tradeand Other Payables Non Current,,,0.0,,75446.0
Long Term Debt And Capital Lease Obligation,98230.0,95734.0,164583.0,625816.0,
Long Term Capital Lease Obligation,98230.0,95734.0,137223.0,,12610.0
Long Term Debt,,,27360.0,625816.0,299960.0
Current Liabilities,502303.0,517291.0,662165.0,584379.0,
Current Deferred Liabilities,,,0.0,,37883.0
Current Deferred Revenue,,,0.0,,37883.0
Current Debt And Capital Lease Obligation,40356.0,62243.0,77061.0,43106.0,
Current Capital Lease Obligation,40356.0,34765.0,46126.0,12610.0,
Current Debt,,27478.0,30935.0,30496.0,304774.0
Other Current Borrowings,,27478.0,30935.0,30496.0,304774.0
Line Of Credit,,,0.0,,
Payables And Accrued Expenses,461947.0,455048.0,585104.0,541273.0,
Current Accrued Expenses,,,49379.0,41646.0,7661.0
Payables,461947.0,455048.0,585104.0,499627.0,
Other Payable,,,20000.0,32138.0,115112.0
Dueto Related Parties Current,,,0.0,62246.0,32000.0
Accounts Payable,461947.0,455048.0,585104.0,405243.0,
Total Assets,6956751.0,7580826.0,3221375.0,3028967.0,
Total Non Current Assets,3254174.0,2677172.0,639538.0,92071.0,
Goodwill And Other Intangible Assets,0.0,1366.0,4918.0,21232.0,
Other Intangible Assets,,1366.0,4918.0,21232.0,
Net PPE,3254174.0,2675806.0,634620.0,70839.0,
Accumulated Depreciation,-571468.0,-166320.0,-38709.0,-56437.0,
Gross PPE,3825642.0,2842126.0,673329.0,127276.0,
Leases,1753726.0,1158638.0,217880.0,57592.0,
Other Properties,1754108.0,1430779.0,364362.0,16865.0,
Machinery Furniture Equipment,317808.0,252709.0,91087.0,52819.0,
Buildings And Improvements,,,,57592.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,3702577.0,4903654.0,2581837.0,2936896.0,
Current Deferred Assets,218480.0,0.0,,,7319.0
Prepaid Assets,341244.0,392114.0,312644.0,,873.0
Receivables,328277.0,464906.0,158408.0,76880.0,
Other Receivables,173086.0,52445.0,,322.0,
Duefrom Related Parties Current,78853.0,78073.0,62057.0,,
Taxes Receivable,76338.0,334388.0,96351.0,76558.0,
Accrued Interest Receivable,,,,,238.0
Cash Cash Equivalents And Short Term Investments,2814576.0,4046634.0,2110785.0,2860016.0,
Other Short Term Investments,,,,,28750.0
Cash And Cash Equivalents,2814576.0,4046634.0,2110785.0,2860016.0,
Cash Financial,,,,,93861.0
