,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Ordinary Shares Number,5245115318.0,2439897618.0,2406874578.0,2084016678.0,
Share Issued,5245115318.0,2439897618.0,2406874578.0,2084016678.0,
Total Debt,159045.0,210384.0,117489.0,65649.0,
Tangible Book Value,13798057.0,22812909.0,35468591.0,30470460.0,
Invested Capital,13798057.0,22812909.0,35468591.0,30470460.0,
Working Capital,13663088.0,22666756.0,35323679.0,30421323.0,
Net Tangible Assets,13798057.0,22812909.0,35468591.0,30470460.0,
Capital Lease Obligations,159045.0,210384.0,117489.0,65649.0,
Common Stock Equity,13798057.0,22812909.0,35468591.0,30470460.0,
Total Capitalization,13798057.0,22812909.0,35468591.0,30470460.0,
Total Equity Gross Minority Interest,13798057.0,22812909.0,35468591.0,30470460.0,
Stockholders Equity,13798057.0,22812909.0,35468591.0,30470460.0,
Other Equity Interest,4806203.0,3972475.0,3565918.0,,
Gains Losses Not Affecting Retained Earnings,,,3565918.0,2750884.0,866121.0
Retained Earnings,-214161131.0,-195130889.0,-181884388.0,-169728414.0,
Capital Stock,223152985.0,213971323.0,213787061.0,197447990.0,
Common Stock,223152985.0,213971323.0,213787061.0,197447990.0,
Total Liabilities Net Minority Interest,5425686.0,4504727.0,5894020.0,3115294.0,
Total Non Current Liabilities Net Minority Interest,51914.0,122710.0,73610.0,47671.0,
Employee Benefits,0.0,19503.0,13753.0,9768.0,
Non Current Pension And Other Postretirement Benefit Plans,0.0,19503.0,,,
Long Term Debt And Capital Lease Obligation,51914.0,103207.0,59857.0,37903.0,
Long Term Capital Lease Obligation,51914.0,103207.0,59857.0,37903.0,
Current Liabilities,5373772.0,4382017.0,5820410.0,3067623.0,
Other Current Liabilities,100000.0,,-26924.0,,
Current Debt And Capital Lease Obligation,107131.0,107177.0,57632.0,27746.0,
Current Capital Lease Obligation,107131.0,107177.0,57632.0,27746.0,
Pensionand Other Post Retirement Benefit Plans Current,530699.0,729202.0,656267.0,537368.0,
Payables And Accrued Expenses,4635942.0,3545638.0,5106511.0,2502509.0,
Current Accrued Expenses,4024379.0,1767659.0,2359791.0,1020118.0,
Payables,611563.0,1777979.0,5106511.0,1482391.0,
Other Payable,14431.0,33914.0,57622.0,33845.0,
Total Tax Payable,15995.0,27930.0,26924.0,0.0,
Accounts Payable,581137.0,1716135.0,5079587.0,1448546.0,
Total Assets,19223743.0,27317636.0,41362611.0,33585754.0,
Total Non Current Assets,186883.0,268863.0,218522.0,96808.0,
Net PPE,186883.0,268863.0,218522.0,96808.0,
Accumulated Depreciation,-432199.0,-459926.0,-514536.0,-646555.0,
Gross PPE,619082.0,728789.0,733058.0,743363.0,
Other Properties,619082.0,728789.0,733058.0,743363.0,
Current Assets,19036860.0,27048773.0,41144089.0,33488946.0,
Other Current Assets,40668.0,39764.0,10232.0,9362.0,
Prepaid Assets,2315632.0,2569522.0,1601697.0,1086391.0,
Receivables,4041675.0,8665704.0,4725361.0,4277677.0,
Taxes Receivable,4041518.0,8599819.0,4725343.0,4277408.0,
Accrued Interest Receivable,157.0,656.0,18.0,269.0,
Accounts Receivable,0.0,65229.0,0.0,,
Cash Cash Equivalents And Short Term Investments,12638885.0,15773783.0,34806799.0,28115516.0,
Cash And Cash Equivalents,12638885.0,15773783.0,34806799.0,28115516.0,
