,2024-03-31,2023-12-31,2023-03-31,2022-12-31,2022-03-31
Tax Effect Of Unusual Items,0.0,875320.32,0.0,1744988.7,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,
Normalized EBITDA,-6202000.0,-7696188.0,652000.0,-10014785.0,
Total Unusual Items,,4168192.0,,8309470.0,
Total Unusual Items Excluding Goodwill,,4168192.0,,8309470.0,
Net Income From Continuing Operation Net Minority Interest,-8443000.0,640196.0,-2361000.0,6604155.0,
Reconciled Depreciation,302000.0,,203000.0,,1385000.0
Reconciled Cost Of Revenue,34702000.0,,20456000.0,,24264000.0
EBITDA,-6202000.0,-3527996.0,652000.0,-1705315.0,
EBIT,-6504000.0,-3527996.0,449000.0,-1705315.0,
Net Interest Income,-693000.0,,-780000.0,,-517000.0
Interest Expense,693000.0,,780000.0,,517000.0
Normalized Income,-8443000.0,-2652675.68,-2361000.0,39673.7,
Net Income From Continuing And Discontinued Operation,-8443000.0,640196.0,-2361000.0,6604155.0,
Total Expenses,67087000.0,3527996.0,55216000.0,1705315.0,
Total Operating Income As Reported,-2614000.0,-3527996.0,-218000.0,-1705315.0,
Diluted Average Shares,26382000.0,40544936.0,33073000.0,33073000.0,
Basic Average Shares,26382000.0,40544936.0,33073000.0,33073000.0,
Diluted EPS,-0.32,0.019357,-0.071388,0.199684,
Basic EPS,-0.32,0.019357,-0.071388,0.199684,
Diluted NI Availto Com Stockholders,-8443000.0,640196.0,-2361000.0,6604155.0,
Net Income Common Stockholders,-8443000.0,640196.0,-2361000.0,6604155.0,
Net Income,-8443000.0,640196.0,-2361000.0,6604155.0,
Net Income Including Noncontrolling Interests,-8443000.0,640196.0,-2361000.0,6604155.0,
Net Income Continuous Operations,-8443000.0,640196.0,-2361000.0,6604155.0,
Tax Provision,1246000.0,,2030000.0,,696000.0
Pretax Income,-7197000.0,640196.0,-331000.0,6604155.0,
Other Income Expense,-3890000.0,4168192.0,667000.0,8309470.0,
Other Non Operating Income Expenses,-3890000.0,364786.0,667000.0,258440.0,
Special Income Charges,,364786.0,,258440.0,
Other Special Charges,,-364786.0,,-258440.0,
Gain On Sale Of Security,,3803406.0,,8051030.0,
Net Non Operating Interest Income Expense,-693000.0,,-780000.0,,-517000.0
Interest Expense Non Operating,693000.0,,780000.0,,517000.0
Operating Income,-2614000.0,-3527996.0,-218000.0,-1705315.0,
Operating Expense,32385000.0,3527996.0,34760000.0,1705315.0,
Other Operating Expenses,,387210.0,,572289.0,
Research And Development,6609000.0,,8345000.0,,7956000.0
Selling General And Administration,25776000.0,3140786.0,26415000.0,1133026.0,
Selling And Marketing Expense,,23577.0,,12356.0,
General And Administrative Expense,,3117209.0,,1120670.0,
Other Gand A,,2827125.0,,708079.0,
Insurance And Claims,,290084.0,,412591.0,
Gross Profit,29771000.0,,34542000.0,,24774000.0
Cost Of Revenue,34702000.0,,20456000.0,,24264000.0
Total Revenue,64473000.0,0.0,54998000.0,0.0,
Operating Revenue,62230000.0,0.0,53694000.0,0.0,
