,2024-10-31,2023-10-31,2022-10-31,2021-10-31,2020-10-31
Ordinary Shares Number,62196665.0,62847387.0,65587894.0,67302449.0,
Share Issued,62196665.0,62847387.0,65587894.0,67302449.0,
Net Debt,1269200000.0,1241800000.0,1194900000.0,821400000.0,
Total Debt,1452400000.0,1442600000.0,1402700000.0,1032600000.0,
Tangible Book Value,-1076500000.0,-994300000.0,-1146800000.0,-1044400000.0,
Invested Capital,3115600000.0,3111200000.0,2985100000.0,2493500000.0,
Working Capital,440300000.0,492800000.0,208000000.0,115400000.0,
Net Tangible Assets,-1076500000.0,-994300000.0,-1146800000.0,-1044400000.0,
Capital Lease Obligations,118600000.0,131300000.0,134800000.0,148400000.0,
Common Stock Equity,1781800000.0,1799900000.0,1717200000.0,1609300000.0,
Total Capitalization,3084000000.0,3079700000.0,2803600000.0,2462100000.0,
Total Equity Gross Minority Interest,1781800000.0,1799900000.0,1717200000.0,1609300000.0,
Stockholders Equity,1781800000.0,1799900000.0,1717200000.0,1609300000.0,
Gains Losses Not Affecting Retained Earnings,-19100000.0,-9200000.0,-16200000.0,-22500000.0,
Other Equity Adjustments,-19100000.0,-9200000.0,-16200000.0,-22500000.0,
Retained Earnings,1272900000.0,1249600000.0,1057200000.0,880200000.0,
Additional Paid In Capital,527400000.0,558900000.0,675500000.0,750900000.0,
Capital Stock,600000.0,600000.0,700000.0,700000.0,
Common Stock,600000.0,600000.0,700000.0,700000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,3315400000.0,3133800000.0,3151700000.0,2826900000.0,
Total Non Current Liabilities Net Minority Interest,1967000000.0,1915900000.0,1798500000.0,1541100000.0,
Other Non Current Liabilities,508800000.0,448600000.0,513700000.0,536700000.0,
Tradeand Other Payables Non Current,3800000.0,3700000.0,4200000.0,12500000.0,
Non Current Deferred Liabilities,60200000.0,85000000.0,89700000.0,22500000.0,
Non Current Deferred Taxes Liabilities,60200000.0,85000000.0,89700000.0,22500000.0,
Long Term Debt And Capital Lease Obligation,1394200000.0,1378600000.0,1190900000.0,969400000.0,
Long Term Capital Lease Obligation,92000000.0,98800000.0,104500000.0,116600000.0,
Long Term Debt,1302200000.0,1279800000.0,1086400000.0,852800000.0,
Long Term Provisions,,387500000.0,387700000.0,413300000.0,366300000.0
Current Liabilities,1348400000.0,1217900000.0,1353200000.0,1285800000.0,
Other Current Liabilities,197400000.0,177000000.0,171500000.0,171500000.0,
Current Deferred Liabilities,63700000.0,90100000.0,46300000.0,,
Current Deferred Revenue,63700000.0,90100000.0,46300000.0,,
Current Debt And Capital Lease Obligation,58200000.0,64000000.0,211800000.0,63200000.0,
Current Capital Lease Obligation,26600000.0,32500000.0,30300000.0,31800000.0,
Current Debt,31600000.0,31500000.0,181500000.0,31400000.0,
Other Current Borrowings,31600000.0,31500000.0,181500000.0,31400000.0,
Pensionand Other Post Retirement Benefit Plans Current,295600000.0,249700000.0,246600000.0,238000000.0,
Current Provisions,,177000000.0,171400000.0,171400000.0,155200000.0
Payables And Accrued Expenses,733500000.0,637100000.0,677000000.0,813100000.0,
Current Accrued Expenses,348200000.0,261200000.0,230200000.0,387400000.0,
Payables,385300000.0,375900000.0,446800000.0,425700000.0,
Total Tax Payable,61000000.0,76800000.0,131300000.0,136300000.0,
Income Tax Payable,4800000.0,17900000.0,6600000.0,11400000.0,
Accounts Payable,324300000.0,299100000.0,315500000.0,289400000.0,
Total Assets,5097200000.0,4933700000.0,4868900000.0,4436200000.0,
Total Non Current Assets,3308500000.0,3222900000.0,3307600000.0,3035100000.0,
Other Non Current Assets,167500000.0,155000000.0,188500000.0,131200000.0,
Investments And Advances,30800000.0,28800000.0,14500000.0,11800000.0,
Other Investments,30800000.0,28800000.0,14500000.0,11800000.0,
Goodwill And Other Intangible Assets,2858300000.0,2794200000.0,2864000000.0,2653700000.0,
Other Intangible Assets,282400000.0,302900000.0,378400000.0,424800000.0,
Goodwill,2575900000.0,2491300000.0,2485600000.0,2228900000.0,
Net PPE,251900000.0,244900000.0,240600000.0,238400000.0,
Accumulated Depreciation,-351300000.0,-326500000.0,-296900000.0,-274700000.0,
Gross PPE,603200000.0,571400000.0,537500000.0,513100000.0,
Leases,85500000.0,69300000.0,67000000.0,59600000.0,
Other Properties,101200000.0,113400000.0,115200000.0,126500000.0,
Machinery Furniture Equipment,408100000.0,380200000.0,346900000.0,318600000.0,
Buildings And Improvements,7700000.0,7700000.0,7700000.0,7700000.0,
Land And Improvements,700000.0,800000.0,700000.0,700000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1788700000.0,1710700000.0,1561200000.0,1401200000.0,
Other Current Assets,74700000.0,58500000.0,51600000.0,60100000.0,
Prepaid Assets,103200000.0,78500000.0,82100000.0,88700000.0,
Receivables,1546200000.0,1504200000.0,1354500000.0,1189600000.0,
Other Receivables,162100000.0,139200000.0,75800000.0,52500000.0,
Accounts Receivable,1384100000.0,1365000000.0,1278700000.0,1137100000.0,
Allowance For Doubtful Accounts Receivable,-22800000.0,-25000000.0,-22600000.0,-32700000.0,
Gross Accounts Receivable,1406900000.0,1390000000.0,1301300000.0,1169800000.0,
Cash Cash Equivalents And Short Term Investments,64600000.0,69500000.0,73000000.0,62800000.0,
Cash And Cash Equivalents,64600000.0,69500000.0,73000000.0,62800000.0,
