,2024-02-29,2023-02-28,2022-02-28,2021-02-28,2020-02-29
Free Cash Flow,628200000.0,700000000.0,1906900000.0,2272300000.0,
Repurchase Of Capital Stock,,0.0,0.0,-1881200000.0,0.0
Repayment Of Debt,-1020100000.0,-1222400000.0,-408900000.0,-4598200000.0,
Issuance Of Debt,150000000.0,2150000000.0,0.0,4094000000.0,
Issuance Of Capital Stock,,0.0,0.0,1680000000.0,0.0
Capital Expenditure,-2031300000.0,-2153900000.0,-1606500000.0,-1630200000.0,
Interest Paid Supplemental Data,484200000.0,395300000.0,480300000.0,574300000.0,
Income Tax Paid Supplemental Data,405400000.0,220900000.0,240900000.0,366200000.0,
End Cash Position,193200000.0,463800000.0,2952600000.0,1767600000.0,
Beginning Cash Position,463800000.0,2952600000.0,1767600000.0,478900000.0,
Changes In Cash,-270600000.0,-2488800000.0,1185000000.0,1288700000.0,
Financing Cash Flow,-1183400000.0,-3365400000.0,-789500000.0,-1041800000.0,
Cash Flow From Continuing Financing Activities,-1183400000.0,-3365400000.0,-789500000.0,-1041800000.0,
Net Other Financing Charges,-36300000.0,-55700000.0,-58600000.0,-176700000.0,
Cash Dividends Paid,-277000000.0,-4237300000.0,-322000000.0,-159700000.0,
Preferred Stock Dividend Paid,-800000.0,-65300000.0,-114600000.0,-66000000.0,
Common Stock Dividend Paid,-276200000.0,-4172000000.0,-207400000.0,-93700000.0,
Net Preferred Stock Issuance,,0.0,0.0,1680000000.0,0.0
Preferred Stock Issuance,,0.0,0.0,1680000000.0,0.0
Net Common Stock Issuance,,0.0,0.0,-1881200000.0,0.0
Common Stock Payments,,0.0,0.0,-1881200000.0,0.0
Net Issuance Payments Of Debt,-870100000.0,927600000.0,-408900000.0,-504200000.0,
Net Long Term Debt Issuance,-870100000.0,927600000.0,-408900000.0,-504200000.0,
Long Term Debt Payments,-1020100000.0,-1222400000.0,-408900000.0,-4598200000.0,
Long Term Debt Issuance,150000000.0,2150000000.0,0.0,4094000000.0,
Investing Cash Flow,-1746700000.0,-1977300000.0,-1538900000.0,-1572000000.0,
Cash Flow From Continuing Investing Activities,-1746700000.0,-1977300000.0,-1538900000.0,-1572000000.0,
Net Other Investing Changes,284600000.0,176600000.0,93000000.0,156100000.0,
Net Business Purchase And Sale,0.0,0.0,-25400000.0,-97900000.0,
Sale Of Business,,,,,0.0
Purchase Of Business,0.0,0.0,-25400000.0,-97900000.0,
Net PPE Purchase And Sale,-2031300000.0,-2153900000.0,-1606500000.0,-1630200000.0,
Purchase Of PPE,-2031300000.0,-2153900000.0,-1606500000.0,-1630200000.0,
Capital Expenditure Reported,,,,,-1475100000.0
Operating Cash Flow,2659500000.0,2853900000.0,3513400000.0,3902500000.0,
Cash Flow From Continuing Operating Activities,2659500000.0,2853900000.0,3513400000.0,3902500000.0,
Change In Working Capital,-1164300000.0,-1352400000.0,-674600000.0,1083600000.0,
Change In Other Working Capital,-270400000.0,229100000.0,-282300000.0,177600000.0,
Change In Other Current Liabilities,-742800000.0,-741100000.0,-735600000.0,109000000.0,
Change In Payables And Accrued Expense,100500000.0,-164200000.0,679500000.0,787400000.0,
Change In Inventory,-215300000.0,-549100000.0,-313800000.0,9200000.0,
Change In Receivables,-36300000.0,-127100000.0,-22400000.0,400000.0,
Other Non Cash Items,53900000.0,259400000.0,31800000.0,-123400000.0,
Stock Based Compensation,104500000.0,138300000.0,101200000.0,59000000.0,
Asset Impairment Charge,,,,,0.0
Deferred Tax,-112600000.0,12900000.0,219000000.0,-112300000.0,
Deferred Income Tax,-112600000.0,12900000.0,219000000.0,-112300000.0,
Depreciation Amortization Depletion,2444200000.0,2459800000.0,2305200000.0,2118400000.0,
Depreciation And Amortization,2444200000.0,2459800000.0,2305200000.0,2118400000.0,
Depreciation,2444200000.0,2459800000.0,2305200000.0,2118400000.0,
Operating Gains Losses,37800000.0,-177600000.0,-88800000.0,27000000.0,
Pension And Employee Benefit Expense,-2900000.0,-21700000.0,-54700000.0,-36400000.0,
Gain Loss On Investment Securities,-3200000.0,-8400000.0,-22800000.0,16900000.0,
Gain Loss On Sale Of PPE,43900000.0,-147500000.0,-15000000.0,-38800000.0,
Net Income From Continuing Operations,1296000000.0,1513500000.0,1619600000.0,850200000.0,
