,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-234156000.0,-228435000.0,-23669000.0,-142562000.0
Repurchase Of Capital Stock,-4566000.0,-3789000.0,-1654000.0,0.0
Repayment Of Debt,-8926000.0,-490000.0,-1317000.0,-3232000.0
Issuance Of Debt,,0.0,0.0,6197000.0
Issuance Of Capital Stock,133157000.0,99211000.0,220645000.0,176421000.0
Capital Expenditure,-9954000.0,-53062000.0,-33814000.0,-3466000.0
Interest Paid Supplemental Data,3168000.0,1143000.0,1152000.0,1176000.0
End Cash Position,79779000.0,181343000.0,294600000.0,102505000.0
Beginning Cash Position,181343000.0,294600000.0,102505000.0,61808000.0
Effect Of Exchange Rate Changes,-628000.0,-104000.0,-164000.0,379000.0
Changes In Cash,-100936000.0,-113153000.0,192259000.0,40318000.0
Financing Cash Flow,119866000.0,95830000.0,225264000.0,183855000.0
Cash Flow From Continuing Financing Activities,119866000.0,95830000.0,225264000.0,183855000.0
Net Other Financing Charges,-606000.0,,-1542000.0,
Proceeds From Stock Option Exercised,807000.0,898000.0,9132000.0,4469000.0
Net Preferred Stock Issuance,,,,0.0
Preferred Stock Issuance,,,,0.0
Net Common Stock Issuance,128591000.0,95422000.0,218991000.0,176421000.0
Common Stock Payments,-4566000.0,-3789000.0,-1654000.0,0.0
Common Stock Issuance,133157000.0,99211000.0,220645000.0,176421000.0
Net Issuance Payments Of Debt,-8926000.0,-490000.0,-1317000.0,2965000.0
Net Long Term Debt Issuance,-8926000.0,-490000.0,-1317000.0,2965000.0
Long Term Debt Payments,-8926000.0,-490000.0,-1317000.0,-3232000.0
Long Term Debt Issuance,,0.0,0.0,6197000.0
Investing Cash Flow,3400000.0,-33610000.0,-43150000.0,-4441000.0
Cash Flow From Continuing Investing Activities,3400000.0,-33610000.0,-43150000.0,-4441000.0
Net Investment Purchase And Sale,9991000.0,371000.0,-14992000.0,0.0
Sale Of Investment,30034000.0,25000000.0,0.0,0.0
Purchase Of Investment,-20043000.0,-24629000.0,-14992000.0,0.0
Net Business Purchase And Sale,0.0,-2917000.0,0.0,-975000.0
Purchase Of Business,0.0,-2917000.0,0.0,-975000.0
Net PPE Purchase And Sale,-6591000.0,-31064000.0,-28158000.0,-3466000.0
Sale Of PPE,3363000.0,21998000.0,5656000.0,0.0
Purchase Of PPE,-9954000.0,-53062000.0,-33814000.0,-3466000.0
Operating Cash Flow,-224202000.0,-175373000.0,10145000.0,-139096000.0
Cash Flow From Continuing Operating Activities,-224202000.0,-175373000.0,10145000.0,-139096000.0
Change In Working Capital,10756000.0,24084000.0,-9743000.0,8954000.0
Change In Other Working Capital,-13794000.0,3569000.0,-13982000.0,-13639000.0
Change In Payables And Accrued Expense,41979000.0,8528000.0,9762000.0,6593000.0
Change In Accrued Expense,20613000.0,2034000.0,-1062000.0,3826000.0
Change In Payable,21366000.0,6494000.0,10824000.0,2767000.0
Change In Account Payable,21366000.0,6494000.0,10824000.0,2767000.0
Change In Prepaid Assets,6032000.0,11865000.0,-5129000.0,-187000.0
Change In Inventory,,,0.0,0.0
Change In Receivables,-23461000.0,122000.0,-394000.0,16187000.0
Changes In Account Receivables,-23461000.0,122000.0,-394000.0,16187000.0
Other Non Cash Items,-12570000.0,16001000.0,31745000.0,17047000.0
Stock Based Compensation,22869000.0,18337000.0,19577000.0,10417000.0
Asset Impairment Charge,0.0,6111000.0,0.0,0.0
Depreciation Amortization Depletion,13588000.0,6946000.0,6788000.0,7179000.0
Depreciation And Amortization,13588000.0,6946000.0,6788000.0,7179000.0
Operating Gains Losses,-1408000.0,-16196000.0,-9498000.0,198000.0
Net Income From Continuing Operations,-257437000.0,-230656000.0,-28724000.0,-182891000.0
