,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Tax Effect Of Unusual Items,-1462230.0,0.0,-64826.1,-79830.0,
Tax Rate For Calcs,0.21,0.0,0.0009,0.0045,
Normalized EBITDA,5951000.0,-3330000.0,46072000.0,-11299000.0,
Total Unusual Items,-6963000.0,57000.0,-72029000.0,-17740000.0,
Total Unusual Items Excluding Goodwill,-6963000.0,57000.0,-72029000.0,-17740000.0,
Net Income From Continuing Operation Net Minority Interest,-15844000.0,-17051000.0,-108779000.0,-58289000.0,
Reconciled Depreciation,8272000.0,8815000.0,10146000.0,9201000.0,
Reconciled Cost Of Revenue,23356000.0,36740000.0,40084000.0,33240000.0,
EBITDA,-1012000.0,-3273000.0,-25957000.0,-29039000.0,
EBIT,-9284000.0,-12088000.0,-36103000.0,-38240000.0,
Net Interest Income,-4792000.0,-4963000.0,,,
Interest Expense,4792000.0,4963000.0,,,
Normalized Income,-10343230.0,-17108000.0,-36814826.1,-40628830.0,
Net Income From Continuing And Discontinued Operation,-15844000.0,-17051000.0,-108779000.0,-58289000.0,
Total Expenses,83891000.0,119728000.0,132772000.0,103872000.0,
Total Operating Income As Reported,-5254000.0,-17065000.0,-109906000.0,-58870000.0,
Diluted Average Shares,5537957.0,3339906.0,1469875.0,837333.0,
Basic Average Shares,5537957.0,3339906.0,1469875.0,837333.0,
Diluted EPS,-2.86,-5.11,-75.0,-69.6,
Basic EPS,-2.86,-5.11,-75.0,-69.6,
Diluted NI Availto Com Stockholders,-15844000.0,-17051000.0,-108779000.0,-58289000.0,
Net Income Common Stockholders,-15844000.0,-17051000.0,-108779000.0,-58289000.0,
Net Income,-15844000.0,-17051000.0,-108779000.0,-58289000.0,
Net Income Including Noncontrolling Interests,-15844000.0,-17051000.0,-108779000.0,-58289000.0,
Net Income Continuous Operations,-15844000.0,-17051000.0,-108779000.0,-58289000.0,
Tax Provision,1768000.0,0.0,-110000.0,259000.0,
Pretax Income,-14076000.0,-17051000.0,-108889000.0,-58030000.0,
Other Income Expense,-6395000.0,241000.0,-72786000.0,-19790000.0,
Other Non Operating Income Expenses,568000.0,184000.0,-757000.0,-2050000.0,
Special Income Charges,-2959000.0,-4736000.0,-73634000.0,-17740000.0,
Other Special Charges,594000.0,,-169000.0,1569000.0,316000.0
Write Off,0.0,5705000.0,9656000.0,,
Impairment Of Capital Assets,,0.0,65802000.0,12825000.0,195000.0
Restructuring And Mergern Acquisition,2365000.0,-969000.0,-1655000.0,3346000.0,
Gain On Sale Of Security,-4004000.0,4793000.0,1605000.0,,2000.0
Net Non Operating Interest Income Expense,-4792000.0,-4963000.0,,,
Interest Expense Non Operating,4792000.0,4963000.0,,,
Operating Income,-2889000.0,-12329000.0,-36103000.0,-38240000.0,
Operating Expense,57475000.0,78961000.0,88386000.0,67440000.0,
Depreciation Amortization Depletion Income Statement,5212000.0,4788000.0,5844000.0,6009000.0,
Depreciation And Amortization In Income Statement,5212000.0,4788000.0,5844000.0,6009000.0,
Amortization,5212000.0,4788000.0,5844000.0,6009000.0,
Amortization Of Intangibles Income Statement,5212000.0,4788000.0,5844000.0,6009000.0,
Research And Development,2791000.0,4095000.0,12662000.0,5623000.0,
Selling General And Administration,49472000.0,70078000.0,69880000.0,55808000.0,
Selling And Marketing Expense,26958000.0,41448000.0,38713000.0,30308000.0,
General And Administrative Expense,22514000.0,28630000.0,31167000.0,25500000.0,
Other Gand A,22514000.0,28630000.0,31167000.0,25500000.0,
Gross Profit,54586000.0,66632000.0,52283000.0,29200000.0,
Cost Of Revenue,26416000.0,40767000.0,44386000.0,36432000.0,
Total Revenue,81002000.0,107399000.0,96669000.0,65632000.0,
Operating Revenue,81002000.0,107399000.0,96669000.0,65632000.0,
