,2024-04-30,2023-04-30,2022-04-30,2021-04-30,2020-04-30
Free Cash Flow,139702000.0,156237000.0,-19677000.0,116029000.0,
Repurchase Of Capital Stock,-87652000.0,0.0,-25000000.0,-20000000.0,
Repayment Of Debt,-2749000.0,-132894000.0,-50891000.0,-432508000.0,
Issuance Of Debt,0.0,0.0,35430000.0,350000000.0,
Issuance Of Capital Stock,,,0.0,0.0,295000.0
Capital Expenditure,-91048000.0,-42600000.0,-44122000.0,-35734000.0,
Interest Paid Supplemental Data,14873000.0,17347000.0,9904000.0,22981000.0,
Income Tax Paid Supplemental Data,62949000.0,49593000.0,18761000.0,33055000.0,
End Cash Position,87398000.0,41732000.0,22325000.0,91071000.0,
Beginning Cash Position,41732000.0,22325000.0,91071000.0,97059000.0,
Changes In Cash,45666000.0,19407000.0,-68746000.0,-5988000.0,
Financing Cash Flow,-92893000.0,-134093000.0,-41619000.0,-115322000.0,
Cash Flow From Continuing Financing Activities,-92893000.0,-134093000.0,-41619000.0,-115322000.0,
Net Other Financing Charges,-2492000.0,-1199000.0,-1158000.0,-12814000.0,
Net Common Stock Issuance,-87652000.0,0.0,-25000000.0,-20000000.0,
Common Stock Payments,-87652000.0,0.0,-25000000.0,-20000000.0,
Common Stock Issuance,,,0.0,0.0,295000.0
Net Issuance Payments Of Debt,-2749000.0,-132894000.0,-15461000.0,-82508000.0,
Net Long Term Debt Issuance,-2749000.0,-132894000.0,-15461000.0,-82508000.0,
Long Term Debt Payments,-2749000.0,-132894000.0,-50891000.0,-432508000.0,
Long Term Debt Issuance,0.0,0.0,35430000.0,350000000.0,
Investing Cash Flow,-92191000.0,-45337000.0,-51572000.0,-42429000.0,
Cash Flow From Continuing Investing Activities,-92191000.0,-45337000.0,-51572000.0,-42429000.0,
Net Other Investing Changes,-1193000.0,-2780000.0,-7460000.0,-10584000.0,
Net Investment Purchase And Sale,,,0.0,0.0,1500000.0
Sale Of Investment,,,0.0,0.0,1500000.0
Purchase Of Investment,,,,,0.0
Net Business Purchase And Sale,,,,0.0,0.0
Purchase Of Business,,,,0.0,0.0
Net PPE Purchase And Sale,-90998000.0,-42557000.0,-44112000.0,-31845000.0,
Sale Of PPE,50000.0,43000.0,10000.0,3889000.0,
Purchase Of PPE,-91048000.0,-42600000.0,-44122000.0,-35734000.0,
Operating Cash Flow,230750000.0,198837000.0,24445000.0,151763000.0,
Cash Flow From Continuing Operating Activities,230750000.0,198837000.0,24445000.0,151763000.0,
Change In Working Capital,-6414000.0,-6641000.0,-123214000.0,-47877000.0,
Change In Other Working Capital,-16815000.0,3055000.0,-6206000.0,1226000.0,
Change In Other Current Liabilities,-30388000.0,-26906000.0,-25100000.0,-24371000.0,
Change In Payables And Accrued Expense,16062000.0,-43429000.0,-6614000.0,59745000.0,
Change In Accrued Expense,15835000.0,6762000.0,-23000000.0,26993000.0,
Change In Payable,227000.0,-50191000.0,16386000.0,32752000.0,
Change In Account Payable,227000.0,-50191000.0,16386000.0,32752000.0,
Change In Prepaid Assets,-5515000.0,-5309000.0,-3542000.0,-6456000.0,
Change In Inventory,28459000.0,30937000.0,-70386000.0,-34454000.0,
Change In Receivables,1783000.0,35011000.0,-11366000.0,-42341000.0,
Changes In Account Receivables,1783000.0,35011000.0,-11366000.0,-42829000.0,
Other Non Cash Items,34088000.0,34975000.0,28966000.0,33833000.0,
Stock Based Compensation,10682000.0,7396000.0,4708000.0,4598000.0,
Deferred Tax,-9565000.0,-24152000.0,-25717000.0,-12840000.0,
Deferred Income Tax,-9565000.0,-24152000.0,-25717000.0,-12840000.0,
Depreciation Amortization Depletion,78781000.0,93744000.0,96606000.0,100289000.0,
Depreciation And Amortization,78781000.0,93744000.0,96606000.0,100289000.0,
Depreciation,,,96606000.0,100289000.0,98513000.0
Operating Gains Losses,6962000.0,-208000.0,72818000.0,12567000.0,
Pension And Employee Benefit Expense,3676000.0,831000.0,72121000.0,1736000.0,
Gain Loss On Investment Securities,1544000.0,,,-1102000.0,1102000.0
Gain Loss On Sale Of PPE,1742000.0,1050000.0,697000.0,-1859000.0,
Net Income From Continuing Operations,116216000.0,93723000.0,-29722000.0,61193000.0,
