,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,381098.0,365165.0,246432.0,96098.0
Ordinary Shares Number,6545560.0,6496824.0,6500248.0,6564304.0
Share Issued,6926658.0,6861989.0,6746680.0,6660402.0
Net Debt,,,,7576000.0
Total Debt,130258000.0,125821000.0,106642000.0,230802000.0
Tangible Book Value,155374000.0,139248000.0,125330000.0,110210000.0
Invested Capital,280330000.0,263631000.0,229940000.0,339480000.0
Net Tangible Assets,155374000.0,139248000.0,125330000.0,110210000.0
Capital Lease Obligations,5302000.0,1438000.0,2032000.0,1532000.0
Common Stock Equity,155374000.0,139248000.0,125330000.0,110210000.0
Total Capitalization,280330000.0,263631000.0,229940000.0,339480000.0
Total Equity Gross Minority Interest,155374000.0,139248000.0,125330000.0,110210000.0
Stockholders Equity,155374000.0,139248000.0,125330000.0,110210000.0
Gains Losses Not Affecting Retained Earnings,-2290000.0,-2037000.0,-170000.0,96000.0
Treasury Stock,9991000.0,9692000.0,7180000.0,4069000.0
Retained Earnings,76517000.0,61095000.0,44084000.0,26479000.0
Additional Paid In Capital,91068000.0,89813000.0,88528000.0,87637000.0
Capital Stock,70000.0,69000.0,68000.0,67000.0
Common Stock,70000.0,69000.0,68000.0,67000.0
Preferred Stock,,0.0,0.0,0.0
Total Liabilities Net Minority Interest,1903241000.0,1680926000.0,1370259000.0,1366785000.0
Long Term Debt And Capital Lease Obligation,130258000.0,125821000.0,106642000.0,230802000.0
Long Term Capital Lease Obligation,5302000.0,1438000.0,2032000.0,1532000.0
Long Term Debt,124956000.0,124383000.0,104610000.0,229270000.0
Payables And Accrued Expenses,,23670000.0,14513000.0,21884000.0
Payables,,23670000.0,14513000.0,21884000.0
Accounts Payable,,23670000.0,14513000.0,21884000.0
Total Assets,2058615000.0,1820174000.0,1495589000.0,1476995000.0
Investments And Advances,13092000.0,15442000.0,21347000.0,13701000.0
Available For Sale Securities,5000000.0,5000000.0,5000000.0,5000000.0
Net PPE,9033000.0,5135000.0,7794000.0,5117000.0
Accumulated Depreciation,-1785000.0,-2086000.0,-2688000.0,-4674000.0
Gross PPE,10818000.0,7221000.0,10482000.0,9791000.0
Other Properties,5221000.0,1357000.0,1925000.0,1387000.0
Machinery Furniture Equipment,2905000.0,3321000.0,2737000.0,2971000.0
Buildings And Improvements,2444000.0,2295000.0,4414000.0,4140000.0
Land And Improvements,248000.0,248000.0,1406000.0,1293000.0
Receivables,13497000.0,20768000.0,24562000.0,34637000.0
Other Receivables,13497000.0,20768000.0,,
Accounts Receivable,,39362000.0,24562000.0,34637000.0
Other Short Term Investments,8092000.0,10442000.0,16347000.0,8701000.0
Cash And Cash Equivalents,261695000.0,151887000.0,166691000.0,221694000.0
Cash Financial,,151787000.0,166591000.0,221594000.0
Cash Cash Equivalents And Federal Funds Sold,261695000.0,151887000.0,166691000.0,221694000.0
