,2024-04-30,2023-04-30,2022-04-30,2021-04-30,2020-04-30
Tax Effect Of Unusual Items,0.0,-12169326.0,1364370.0,0.0,
Tax Rate For Calcs,0.03,0.078,0.21,0.016,
Normalized EBITDA,103200000.0,77007000.0,40625000.0,54245000.0,
Total Unusual Items,0.0,-156017000.0,6497000.0,0.0,
Total Unusual Items Excluding Goodwill,0.0,-156017000.0,6497000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,59666000.0,-176212000.0,-4188000.0,23331000.0,
Reconciled Depreciation,35749000.0,99999000.0,60825000.0,19262000.0,
Reconciled Cost Of Revenue,432789000.0,367022000.0,304496000.0,230354000.0,
EBITDA,103200000.0,-79010000.0,47122000.0,54245000.0,
EBIT,67451000.0,-179009000.0,-13703000.0,34983000.0,
Net Interest Income,-4220000.0,-9368000.0,-5440000.0,-618000.0,
Interest Expense,4220000.0,9368000.0,5440000.0,618000.0,
Interest Income,,,,,4828000.0
Normalized Income,59666000.0,-32364326.0,-9320630.0,23331000.0,
Net Income From Continuing And Discontinued Operation,59666000.0,-176212000.0,-4188000.0,23331000.0,
Total Expenses,644896000.0,563182000.0,455619000.0,351599000.0,
Total Operating Income As Reported,71824000.0,-178663000.0,-9887000.0,43313000.0,
Diluted Average Shares,27327993.0,25044881.0,24685534.0,24362656.0,
Basic Average Shares,27203417.0,25044881.0,24685534.0,24049851.0,
Diluted EPS,2.18,-7.04,-0.17,0.96,
Basic EPS,2.19,-7.04,-0.17,0.97,
Diluted NI Availto Com Stockholders,59666000.0,-176212000.0,-4188000.0,23331000.0,
Net Income Common Stockholders,59666000.0,-176212000.0,-4188000.0,23331000.0,
Net Income,59666000.0,-176212000.0,-4188000.0,23331000.0,
Minority Interests,0.0,-45000.0,-3000.0,-14000.0,
Net Income Including Noncontrolling Interests,59666000.0,-176167000.0,-4185000.0,23345000.0,
Net Income Discontinuous Operations,,,0.0,0.0,-265000.0
Net Income Continuous Operations,59666000.0,-176167000.0,-4185000.0,23345000.0,
Earnings From Equity Interest Net Of Tax,-1674000.0,-2453000.0,4589000.0,-10481000.0,
Tax Provision,1891000.0,-14663000.0,-10369000.0,539000.0,
Pretax Income,63231000.0,-188377000.0,-19143000.0,34365000.0,
Other Income Expense,-4373000.0,-156363000.0,-3816000.0,-8330000.0,
Other Non Operating Income Expenses,-4373000.0,-346000.0,-10313000.0,-8330000.0,
Special Income Charges,0.0,-156017000.0,6497000.0,0.0,
Gain On Sale Of Business,0.0,0.0,6497000.0,0.0,
Impairment Of Capital Assets,0.0,156017000.0,0.0,0.0,
Net Non Operating Interest Income Expense,-4220000.0,-9368000.0,-5440000.0,-618000.0,
Interest Expense Non Operating,4220000.0,9368000.0,5440000.0,618000.0,
Interest Income Non Operating,,,,,4828000.0
Operating Income,71824000.0,-22646000.0,-9887000.0,43313000.0,
Operating Expense,212107000.0,196160000.0,151123000.0,121245000.0,
Research And Development,97687000.0,64255000.0,54689000.0,53764000.0,
Selling General And Administration,114420000.0,131905000.0,96434000.0,67481000.0,
Gross Profit,283931000.0,173514000.0,141236000.0,164558000.0,
Cost Of Revenue,432789000.0,367022000.0,304496000.0,230354000.0,
Total Revenue,716720000.0,540536000.0,445732000.0,394912000.0,
Operating Revenue,716720000.0,540536000.0,445732000.0,394912000.0,
