,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,223000000.0,71400000.0,101900000.0,275700000.0,
Repurchase Of Capital Stock,-25800000.0,-5000000.0,-100900000.0,-4200000.0,
Repayment Of Debt,-570400000.0,-1197100000.0,-644200000.0,-365000000.0,
Issuance Of Debt,389000000.0,1115000000.0,720500000.0,43400000.0,
Issuance Of Capital Stock,27900000.0,12500000.0,400000.0,30700000.0,
Capital Expenditure,-198900000.0,-184900000.0,-150300000.0,-94000000.0,
Interest Paid Supplemental Data,50300000.0,51000000.0,41000000.0,49500000.0,
Income Tax Paid Supplemental Data,26100000.0,12400000.0,4700000.0,,
End Cash Position,64600000.0,15100000.0,13500000.0,23900000.0,
Beginning Cash Position,15100000.0,13500000.0,23900000.0,43900000.0,
Changes In Cash,49500000.0,1600000.0,-10400000.0,-20000000.0,
Financing Cash Flow,-180200000.0,-80500000.0,-28400000.0,-298800000.0,
Cash Flow From Continuing Financing Activities,-180200000.0,-80500000.0,-28400000.0,-298800000.0,
Net Other Financing Charges,-700000.0,-5300000.0,-3100000.0,-2200000.0,
Cash Dividends Paid,-200000.0,-600000.0,-1100000.0,-1500000.0,
Common Stock Dividend Paid,-200000.0,-600000.0,-1100000.0,-1500000.0,
Net Common Stock Issuance,2100000.0,7500000.0,-100500000.0,26500000.0,
Common Stock Payments,-25800000.0,-5000000.0,-100900000.0,-4200000.0,
Common Stock Issuance,27900000.0,12500000.0,400000.0,30700000.0,
Net Issuance Payments Of Debt,-181400000.0,-82100000.0,76300000.0,-321600000.0,
Net Short Term Debt Issuance,,-110000000.0,100000000.0,-301600000.0,-50400000.0
Short Term Debt Payments,,-875000000.0,-620500000.0,-345000000.0,-858800000.0
Short Term Debt Issuance,,765000000.0,720500000.0,43400000.0,808400000.0
Net Long Term Debt Issuance,-181400000.0,-82100000.0,76300000.0,-321600000.0,
Long Term Debt Payments,-570400000.0,-1197100000.0,-644200000.0,-365000000.0,
Long Term Debt Issuance,389000000.0,1115000000.0,720500000.0,43400000.0,
Investing Cash Flow,-192200000.0,-174200000.0,-234200000.0,-90900000.0,
Cash Flow From Continuing Investing Activities,-192200000.0,-174200000.0,-234200000.0,-90900000.0,
Net Other Investing Changes,6700000.0,10700000.0,2200000.0,3100000.0,
Net Business Purchase And Sale,0.0,0.0,-106600000.0,0.0,
Purchase Of Business,0.0,0.0,-106600000.0,0.0,
Net PPE Purchase And Sale,-198900000.0,-184900000.0,-129800000.0,-94000000.0,
Sale Of PPE,0.0,0.0,20500000.0,0.0,
Purchase Of PPE,-198900000.0,-184900000.0,-150300000.0,-94000000.0,
Operating Cash Flow,421900000.0,256300000.0,252200000.0,369700000.0,
Cash Flow From Continuing Operating Activities,421900000.0,256300000.0,252200000.0,369700000.0,
Change In Working Capital,55500000.0,-26800000.0,-63400000.0,56200000.0,
Change In Other Working Capital,-12200000.0,-13700000.0,-19900000.0,-43600000.0,
Change In Other Current Liabilities,1300000.0,1000000.0,-28700000.0,13800000.0,
Change In Other Current Assets,-400000.0,0.0,0.0,-500000.0,
Change In Payables And Accrued Expense,77200000.0,-1100000.0,-13300000.0,84600000.0,
Change In Accrued Expense,46400000.0,4700000.0,-13500000.0,63500000.0,
Change In Payable,30800000.0,-5800000.0,200000.0,21100000.0,
Change In Account Payable,30800000.0,-5800000.0,200000.0,21100000.0,
Change In Prepaid Assets,-12300000.0,-20600000.0,-12200000.0,300000.0,
Change In Inventory,-1500000.0,-1100000.0,-7100000.0,-3200000.0,
Change In Receivables,3400000.0,8700000.0,17800000.0,4800000.0,
Changes In Account Receivables,-600000.0,700000.0,3400000.0,-9900000.0,
Other Non Cash Items,31500000.0,25800000.0,23300000.0,26000000.0,
Stock Based Compensation,25900000.0,14400000.0,18600000.0,16400000.0,
Deferred Tax,-20600000.0,-30900000.0,-11700000.0,-12500000.0,
Deferred Income Tax,-20600000.0,-30900000.0,-11700000.0,-12500000.0,
Depreciation Amortization Depletion,170800000.0,168500000.0,164400000.0,150200000.0,
Depreciation And Amortization,170800000.0,168500000.0,164400000.0,150200000.0,
Operating Gains Losses,3500000.0,2700000.0,3400000.0,1800000.0,
Earnings Losses From Equity Investments,,,,,0.0
Net Income From Continuing Operations,155300000.0,102600000.0,117600000.0,131600000.0,
