,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Preferred Shares Number,385782.0,385782.0,445063.0,445063.0,
Ordinary Shares Number,72935497.0,72664464.0,71188053.0,71258047.0,
Share Issued,72935497.0,72664464.0,71188053.0,71258047.0,
Total Debt,47327000.0,42200000.0,18526000.0,19130000.0,
Tangible Book Value,62217000.0,45055000.0,72230000.0,67456000.0,
Invested Capital,219296000.0,203302000.0,171455000.0,165712000.0,
Working Capital,51899000.0,41690000.0,57401000.0,65606000.0,
Net Tangible Assets,64937000.0,47775000.0,75368000.0,70594000.0,
Capital Lease Obligations,9777000.0,3770000.0,3904000.0,4811000.0,
Common Stock Equity,181746000.0,164872000.0,156833000.0,151393000.0,
Preferred Stock Equity,2720000.0,2720000.0,3138000.0,3138000.0,
Total Capitalization,220750000.0,205140000.0,173901000.0,168175000.0,
Total Equity Gross Minority Interest,184466000.0,167592000.0,159971000.0,154531000.0,
Stockholders Equity,184466000.0,167592000.0,159971000.0,154531000.0,
Gains Losses Not Affecting Retained Earnings,-124000.0,0.0,,,
Other Equity Adjustments,-124000.0,,,,
Retained Earnings,-300459000.0,-312452000.0,-313085000.0,-311382000.0,
Additional Paid In Capital,482329000.0,477324000.0,469918000.0,462775000.0,
Capital Stock,2720000.0,2720000.0,3138000.0,3138000.0,
Common Stock,0.0,0.0,0.0,0.0,
Preferred Stock,2720000.0,2720000.0,3138000.0,3138000.0,
Total Liabilities Net Minority Interest,151102000.0,122020000.0,95661000.0,83141000.0,
Total Non Current Liabilities Net Minority Interest,45207000.0,40327000.0,16482000.0,17468000.0,
Non Current Deferred Liabilities,466000.0,275000.0,186000.0,179000.0,
Non Current Deferred Taxes Liabilities,466000.0,275000.0,186000.0,179000.0,
Long Term Debt And Capital Lease Obligation,44741000.0,40052000.0,16296000.0,17289000.0,
Long Term Capital Lease Obligation,8457000.0,2504000.0,2366000.0,3645000.0,
Long Term Debt,36284000.0,37548000.0,13930000.0,13644000.0,
Current Liabilities,105895000.0,81693000.0,79179000.0,65673000.0,
Current Deferred Liabilities,1726000.0,1666000.0,1893000.0,1763000.0,
Current Deferred Revenue,1726000.0,1666000.0,1893000.0,1763000.0,
Current Deferred Taxes Liabilities,,,,17099000.0,20036000.0
Current Debt And Capital Lease Obligation,2586000.0,2148000.0,2230000.0,1841000.0,
Current Capital Lease Obligation,1320000.0,1266000.0,1538000.0,1166000.0,
Current Debt,1266000.0,882000.0,692000.0,675000.0,
Other Current Borrowings,1266000.0,882000.0,692000.0,675000.0,
Pensionand Other Post Retirement Benefit Plans Current,4061000.0,4069000.0,3289000.0,4233000.0,
Payables And Accrued Expenses,97522000.0,73810000.0,71767000.0,57836000.0,
Current Accrued Expenses,6557000.0,5400000.0,6597000.0,2512000.0,
Payables,90965000.0,68410000.0,65170000.0,55324000.0,
Total Tax Payable,12070000.0,15541000.0,16730000.0,18549000.0,
Income Tax Payable,,,,368000.0,123000.0
Accounts Payable,78895000.0,52869000.0,48440000.0,36775000.0,
Total Assets,335568000.0,289612000.0,255632000.0,237672000.0,
Total Non Current Assets,177774000.0,166229000.0,119052000.0,106393000.0,
Other Non Current Assets,6194000.0,5249000.0,4568000.0,2205000.0,
Non Current Accounts Receivable,10036000.0,13307000.0,14727000.0,11632000.0,
Goodwill And Other Intangible Assets,119529000.0,119817000.0,84603000.0,83937000.0,
Other Intangible Assets,24626000.0,27812000.0,17947000.0,19992000.0,
Goodwill,94903000.0,92005000.0,66656000.0,63945000.0,
Net PPE,42015000.0,27856000.0,15154000.0,8619000.0,
Accumulated Depreciation,-43034000.0,-37849000.0,-33818000.0,-33866000.0,
Gross PPE,85049000.0,65705000.0,48972000.0,42485000.0,
Leases,434000.0,790000.0,286000.0,192000.0,
Other Properties,40499000.0,30973000.0,27612000.0,29802000.0,
Machinery Furniture Equipment,44116000.0,33942000.0,21074000.0,12491000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,157794000.0,123383000.0,136580000.0,131279000.0,
Other Current Assets,7844000.0,3754000.0,4285000.0,2414000.0,
Prepaid Assets,,,4285000.0,2414000.0,1782000.0
Inventory,40791000.0,31872000.0,19754000.0,5292000.0,
Finished Goods,40791000.0,31872000.0,19754000.0,5292000.0,
Receivables,50239000.0,36830000.0,44416000.0,35437000.0,
Other Receivables,6391000.0,6668000.0,6721000.0,7967000.0,
Accounts Receivable,43848000.0,30162000.0,37695000.0,27470000.0,
Allowance For Doubtful Accounts Receivable,-13442000.0,-10815000.0,-9328000.0,-7715000.0,
Gross Accounts Receivable,57290000.0,40977000.0,47023000.0,35185000.0,
Cash Cash Equivalents And Short Term Investments,58920000.0,50927000.0,68125000.0,88136000.0,
Cash And Cash Equivalents,58920000.0,50927000.0,68125000.0,88136000.0,
