,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.25,0.25,0.25,0.0
Normalized EBITDA,-13564000.0,-12255000.0,-4495000.0,0.0
Total Unusual Items,,,-5047928.334981,0.0
Total Unusual Items Excluding Goodwill,,,-5047928.334981,0.0
Net Income From Continuing Operation Net Minority Interest,-15032000.0,-12844000.0,-4191000.0,0.0
Reconciled Depreciation,99000.0,103000.0,97000.0,0.0
Reconciled Cost Of Revenue,6322000.0,3194000.0,130000.0,0.0
EBITDA,-13564000.0,-12255000.0,-4495000.0,0.0
EBIT,-13663000.0,-12358000.0,-4592000.0,0.0
Net Interest Income,165000.0,27000.0,282000.0,0.0
Interest Expense,,,,10102.092358
Interest Income,165000.0,27000.0,282000.0,0.0
Normalized Income,-15032000.0,-12844000.0,-4191000.0,0.0
Net Income From Continuing And Discontinued Operation,-15032000.0,-42556000.0,18738000.0,21241000.0
Total Expenses,40774000.0,27406000.0,5380000.0,0.0
Total Operating Income As Reported,-13663000.0,-12358000.0,-4592000.0,0.0
Diluted Average Shares,5684504.0,5594005.0,5665628.0,5691719.0
Basic Average Shares,5684504.0,5594005.0,5474742.0,5325895.0
Diluted EPS,-2.4,-7.8,2.918059,3.949
Basic EPS,-2.4,-7.8,3.01219,4.224511
Diluted NI Availto Com Stockholders,-15032000.0,-42556000.0,18738000.0,21241000.0
Net Income Common Stockholders,-15032000.0,-42556000.0,18738000.0,21241000.0
Net Income,-15032000.0,-42556000.0,18738000.0,21241000.0
Net Income Including Noncontrolling Interests,-15032000.0,-42556000.0,18738000.0,21241000.0
Net Income Discontinuous Operations,0.0,-29712000.0,22929000.0,21241000.0
Net Income Continuous Operations,-15032000.0,-12844000.0,-4191000.0,0.0
Tax Provision,118000.0,60000.0,100000.0,0.0
Pretax Income,-14914000.0,-12784000.0,-4091000.0,0.0
Other Income Expense,-1416000.0,-453000.0,219000.0,
Other Non Operating Income Expenses,-1416000.0,-453000.0,219000.0,
Special Income Charges,,,-5047928.334981,0.0
Write Off,,,,0.0
Impairment Of Capital Assets,,,5047928.334981,0.0
Net Non Operating Interest Income Expense,165000.0,27000.0,282000.0,0.0
Interest Expense Non Operating,,,,10102.092358
Interest Income Non Operating,165000.0,27000.0,282000.0,0.0
Operating Income,-13663000.0,-12358000.0,-4592000.0,0.0
Operating Expense,34452000.0,24212000.0,5250000.0,0.0
Other Operating Expenses,,,-3643337.882995,-6645033.903234
Research And Development,3088000.0,2865000.0,135000.0,0.0
Selling General And Administration,31364000.0,21347000.0,5115000.0,0.0
Selling And Marketing Expense,23637000.0,13279000.0,3430000.0,0.0
General And Administrative Expense,7727000.0,8068000.0,1685000.0,32789555.04875
Other Gand A,7727000.0,8068000.0,1685000.0,32789555.04875
Gross Profit,20789000.0,11854000.0,658000.0,0.0
Cost Of Revenue,6322000.0,3194000.0,130000.0,0.0
Total Revenue,27111000.0,15048000.0,788000.0,0.0
Operating Revenue,27111000.0,15048000.0,788000.0,0.0
