,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Ordinary Shares Number,100194932.0,96534609.0,93499500.0,90821661.0,
Share Issued,100194932.0,96534609.0,93499500.0,90821661.0,
Net Debt,103586000.0,87881000.0,91733000.0,57428000.0,
Total Debt,210747000.0,205036000.0,199490000.0,199407000.0,
Tangible Book Value,-12647000.0,-4232000.0,-4901000.0,10445000.0,
Invested Capital,217240000.0,230942000.0,233659000.0,242637000.0,
Working Capital,127969000.0,139396000.0,142032000.0,160414000.0,
Net Tangible Assets,-12647000.0,-4232000.0,-4901000.0,10445000.0,
Capital Lease Obligations,38591000.0,27753000.0,19020000.0,25610000.0,
Common Stock Equity,45084000.0,53659000.0,53189000.0,68840000.0,
Total Capitalization,209484000.0,225221000.0,225096000.0,238847000.0,
Total Equity Gross Minority Interest,45084000.0,53659000.0,53189000.0,68840000.0,
Stockholders Equity,45084000.0,53659000.0,53189000.0,68840000.0,
Gains Losses Not Affecting Retained Earnings,-4222000.0,422000.0,2406000.0,2093000.0,
Other Equity Adjustments,-4222000.0,422000.0,2406000.0,2093000.0,
Retained Earnings,-517681000.0,-502136000.0,-492522000.0,-488024000.0,
Additional Paid In Capital,566887000.0,555276000.0,543211000.0,554680000.0,
Capital Stock,100000.0,97000.0,94000.0,91000.0,
Common Stock,100000.0,97000.0,94000.0,91000.0,
Preferred Stock,,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,423543000.0,425555000.0,419660000.0,411258000.0,
Total Non Current Liabilities Net Minority Interest,228276000.0,226918000.0,210802000.0,218899000.0,
Other Non Current Liabilities,7389000.0,4675000.0,3748000.0,7766000.0,
Non Current Deferred Liabilities,24114000.0,27079000.0,24694000.0,23685000.0,
Non Current Deferred Revenue,24114000.0,27079000.0,24694000.0,23685000.0,
Long Term Debt And Capital Lease Obligation,196773000.0,195164000.0,182360000.0,187448000.0,
Long Term Capital Lease Obligation,32373000.0,23602000.0,10453000.0,17441000.0,
Long Term Debt,164400000.0,171562000.0,171907000.0,170007000.0,
Current Liabilities,195267000.0,198637000.0,208858000.0,192359000.0,
Current Deferred Liabilities,85637000.0,92962000.0,100665000.0,106597000.0,
Current Deferred Revenue,85637000.0,92962000.0,100665000.0,106597000.0,
Current Debt And Capital Lease Obligation,13974000.0,9872000.0,17130000.0,11959000.0,
Current Capital Lease Obligation,6218000.0,4151000.0,8567000.0,8169000.0,
Current Debt,7756000.0,5721000.0,8563000.0,3790000.0,
Other Current Borrowings,7756000.0,5721000.0,8563000.0,3790000.0,
Pensionand Other Post Retirement Benefit Plans Current,17128000.0,23793000.0,29441000.0,26865000.0,
Current Provisions,6079000.0,3364000.0,4717000.0,,
Payables And Accrued Expenses,72449000.0,68646000.0,56905000.0,46938000.0,
Current Accrued Expenses,16021000.0,21298000.0,17346000.0,27471000.0,
Interest Payable,485000.0,453000.0,,,
Payables,56428000.0,47348000.0,39559000.0,19467000.0,
Total Tax Payable,6408000.0,13609000.0,8222000.0,,
Income Tax Payable,1206000.0,900000.0,,,
Accounts Payable,50020000.0,33739000.0,31337000.0,19467000.0,
Total Assets,468627000.0,479214000.0,472849000.0,480098000.0,
Total Non Current Assets,145391000.0,141181000.0,121959000.0,127325000.0,
Other Non Current Assets,8001000.0,6545000.0,5452000.0,18141000.0,
Non Current Deferred Assets,8427000.0,10104000.0,9754000.0,,
Non Current Deferred Taxes Assets,659000.0,860000.0,,,
Non Current Accounts Receivable,2859000.0,4734000.0,5301000.0,,
Investments And Advances,9826000.0,15128000.0,13879000.0,15935000.0,
Long Term Equity Investment,9826000.0,15128000.0,13879000.0,15935000.0,
Investmentsin Joint Venturesat Cost,9826000.0,15128000.0,13879000.0,15935000.0,
Goodwill And Other Intangible Assets,57731000.0,57891000.0,58090000.0,58395000.0,
Other Intangible Assets,59000.0,210000.0,250000.0,435000.0,
Goodwill,57672000.0,57681000.0,57840000.0,57960000.0,
Net PPE,58547000.0,46779000.0,29483000.0,34854000.0,
Accumulated Depreciation,-73683000.0,-78563000.0,-79210000.0,-78175000.0,
Gross PPE,132230000.0,125342000.0,108693000.0,113029000.0,
Leases,30994000.0,26641000.0,26659000.0,26102000.0,
Construction In Progress,2550000.0,13499000.0,2999000.0,1055000.0,
Other Properties,33773000.0,25853000.0,16798000.0,22522000.0,
Machinery Furniture Equipment,64913000.0,59349000.0,62237000.0,63350000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,323236000.0,338033000.0,350890000.0,352773000.0,
Other Current Assets,3970000.0,1683000.0,3573000.0,,
Current Deferred Assets,2726000.0,2350000.0,3049000.0,3008000.0,
Restricted Cash,485000.0,524000.0,204000.0,560000.0,
Prepaid Assets,10306000.0,11629000.0,11573000.0,21547000.0,
Inventory,138324000.0,145150000.0,142254000.0,125929000.0,
Finished Goods,66996000.0,64736000.0,64016000.0,58614000.0,
Work In Process,13629000.0,17469000.0,16367000.0,22014000.0,
Raw Materials,57699000.0,62945000.0,61871000.0,45301000.0,
Receivables,98855000.0,87295000.0,101500000.0,85360000.0,
Other Receivables,2460000.0,,13325000.0,12354000.0,11739000.0
Taxes Receivable,4394000.0,12518000.0,7058000.0,,
Accounts Receivable,92001000.0,74777000.0,94442000.0,73006000.0,
Allowance For Doubtful Accounts Receivable,-2251000.0,-3079000.0,-1000000.0,-1048000.0,
Gross Accounts Receivable,94252000.0,77856000.0,95442000.0,74054000.0,
Cash Cash Equivalents And Short Term Investments,68570000.0,89402000.0,88737000.0,116369000.0,
Cash And Cash Equivalents,68570000.0,89402000.0,88737000.0,116369000.0,
