,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-136199000.0,-176160000.0,-300662000.0,-21319000.0
Repayment Of Debt,0.0,-4441000.0,-1817000.0,-1229000.0
Issuance Of Capital Stock,26793000.0,0.0,0.0,
Capital Expenditure,-196000.0,-3047000.0,-5271000.0,-10848000.0
Interest Paid Supplemental Data,10875000.0,9553000.0,9534000.0,9533000.0
Income Tax Paid Supplemental Data,,2487000.0,,1265000.0
End Cash Position,171832000.0,283610000.0,245278000.0,301498000.0
Beginning Cash Position,283610000.0,245278000.0,301498000.0,287057000.0
Changes In Cash,-111778000.0,38332000.0,-56220000.0,14441000.0
Financing Cash Flow,26769000.0,-25390000.0,-12206000.0,-11654000.0
Cash Flow From Continuing Financing Activities,26769000.0,-25390000.0,-12206000.0,-11654000.0
Net Other Financing Charges,-24000.0,-18360000.0,-39000.0,-112000.0
Cash Dividends Paid,0.0,-2589000.0,-10350000.0,-10313000.0
Common Stock Dividend Paid,0.0,-2589000.0,-10350000.0,-10313000.0
Net Common Stock Issuance,26793000.0,0.0,0.0,
Common Stock Issuance,26793000.0,0.0,0.0,
Net Issuance Payments Of Debt,0.0,-4441000.0,-1817000.0,-1229000.0
Net Long Term Debt Issuance,,-4441000.0,-1817000.0,-1229000.0
Long Term Debt Payments,0.0,-4441000.0,-1817000.0,-1229000.0
Investing Cash Flow,-2544000.0,236835000.0,251377000.0,36566000.0
Cash Flow From Continuing Investing Activities,-2544000.0,236835000.0,251377000.0,36566000.0
Net Investment Purchase And Sale,229605000.0,218646000.0,256648000.0,47414000.0
Sale Of Investment,282849000.0,254111000.0,527559000.0,844864000.0
Purchase Of Investment,-53244000.0,-35465000.0,-270911000.0,-797450000.0
Net Business Purchase And Sale,-232582000.0,0.0,0.0,
Purchase Of Business,-232582000.0,0.0,0.0,
Net PPE Purchase And Sale,433000.0,18189000.0,-5271000.0,-10848000.0
Sale Of PPE,629000.0,21236000.0,0.0,0.0
Purchase Of PPE,-196000.0,-3047000.0,-5271000.0,-10848000.0
Capital Expenditure Reported,,,,-10848000.0
Operating Cash Flow,-136003000.0,-173113000.0,-295391000.0,-10471000.0
Cash Flow From Continuing Operating Activities,-136003000.0,-173113000.0,-295391000.0,-10471000.0
Change In Working Capital,-238218000.0,210005000.0,-218835000.0,112797000.0
Change In Other Current Liabilities,-97282000.0,83996000.0,29194000.0,31697000.0
Change In Other Current Assets,-55589000.0,-3218000.0,20898000.0,-31917000.0
Change In Payables And Accrued Expense,-44825000.0,-190484000.0,-7926000.0,88086000.0
Change In Payable,-44825000.0,-190484000.0,-7926000.0,88086000.0
Change In Account Payable,-44825000.0,-190484000.0,-7926000.0,88086000.0
Change In Prepaid Assets,-21381000.0,217603000.0,-46043000.0,-114554000.0
Change In Receivables,757189000.0,-641081000.0,-167722000.0,-271386000.0
Changes In Account Receivables,757189000.0,-641081000.0,-167722000.0,-271386000.0
Other Non Cash Items,1364000.0,6607000.0,-8835000.0,2403000.0
Stock Based Compensation,1318000.0,1388000.0,1185000.0,1382000.0
Unrealized Gain Loss On Investment Securities,-2884000.0,6585000.0,-3237000.0,27562000.0
Amortization Of Securities,1006000.0,5624000.0,8814000.0,6422000.0
Deferred Tax,14436000.0,24138000.0,-22816000.0,-9894000.0
Deferred Income Tax,14436000.0,24138000.0,-22816000.0,-9894000.0
Depreciation And Amortization,10626000.0,23312000.0,11768000.0,11046000.0
Operating Gains Losses,-233562000.0,19194000.0,-3567000.0,-66691000.0
Gain Loss On Investment Securities,5466000.0,32082000.0,-3567000.0,-66691000.0
Gain Loss On Sale Of PPE,-588000.0,-12888000.0,21000.0,2949000.0
Gain Loss On Sale Of Business,-238440000.0,0.0,0.0,
Net Income From Continuing Operations,309911000.0,-469966000.0,-59868000.0,-95498000.0
