,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-16573200.0,-39762404.7,60639155.0,0.0
Tax Rate For Calcs,0.4,0.2621,0.265,0.323242
Normalized EBITDA,185416000.0,211382000.0,301196000.0,130429000.0
Total Unusual Items,-41433000.0,-151707000.0,228827000.0,0.0
Total Unusual Items Excluding Goodwill,-41433000.0,-151707000.0,228827000.0,0.0
Net Income From Continuing Operation Net Minority Interest,-81278000.0,-77209000.0,446949000.0,16140000.0
Reconciled Depreciation,129692000.0,103429000.0,126374000.0,102046000.0
Reconciled Cost Of Revenue,830892000.0,671675000.0,608181000.0,505777000.0
EBITDA,143983000.0,59675000.0,530023000.0,130429000.0
EBIT,14291000.0,-43754000.0,403649000.0,28383000.0
Net Interest Income,13152000.0,5512000.0,-359000.0,-11566000.0
Interest Expense,657000.0,679000.0,715000.0,4534000.0
Interest Income,19530000.0,9419000.0,2777000.0,
Normalized Income,-56418200.0,34735595.3,278761155.0,16140000.0
Net Income From Continuing And Discontinued Operation,-81278000.0,-77209000.0,-381768000.0,408538000.0
Total Expenses,1051918000.0,746700000.0,727852000.0,679600000.0
Total Operating Income As Reported,17845000.0,-36793000.0,333915000.0,43914000.0
Diluted Average Shares,218409000.0,266298000.0,296630000.0,297411000.0
Basic Average Shares,217245000.0,265091000.0,296630000.0,294718000.0
Diluted EPS,-0.38,-0.31,-1.29,1.37
Basic EPS,-0.37,-0.29,-1.29,1.39
Diluted NI Availto Com Stockholders,-83995000.0,-82789000.0,-381768000.0,408936000.0
Average Dilution Earnings,-2717000.0,-5580000.0,0.0,398000.0
Net Income Common Stockholders,-81278000.0,-77209000.0,-381768000.0,408538000.0
Net Income,-81278000.0,-77209000.0,-381768000.0,408538000.0
Net Income Including Noncontrolling Interests,-81278000.0,-77209000.0,-381768000.0,408538000.0
Net Income Discontinuous Operations,,0.0,-828717000.0,392398000.0
Net Income Continuous Operations,-81278000.0,-77209000.0,446949000.0,16140000.0
Tax Provision,94912000.0,32776000.0,-44015000.0,7709000.0
Pretax Income,13634000.0,-44433000.0,402934000.0,23849000.0
Other Income Expense,-42497000.0,-153439000.0,231004000.0,-6247000.0
Other Non Operating Income Expenses,-1064000.0,-1732000.0,2177000.0,-6247000.0
Special Income Charges,-35607000.0,-155262000.0,229727000.0,0.0
Gain On Sale Of Ppe,-1506000.0,1431000.0,,
Gain On Sale Of Business,,0.0,97274000.0,0.0
Other Special Charges,,10790000.0,27547000.0,3006000.0
Write Off,,,,0.0
Impairment Of Capital Assets,34101000.0,145903000.0,-160000000.0,0.0
Gain On Sale Of Security,-5826000.0,3555000.0,-900000.0,
Net Non Operating Interest Income Expense,13152000.0,5512000.0,-359000.0,-11566000.0
Total Other Finance Cost,5721000.0,3228000.0,2421000.0,7032000.0
Interest Expense Non Operating,657000.0,679000.0,715000.0,4534000.0
Interest Income Non Operating,19530000.0,9419000.0,2777000.0,
Operating Income,42979000.0,103494000.0,172289000.0,41662000.0
Operating Expense,221026000.0,75025000.0,119671000.0,173823000.0
Other Operating Expenses,135520000.0,-18123000.0,52481000.0,88942000.0
Other Taxes,,,,138493000.0
Selling General And Administration,57094000.0,60142000.0,38467000.0,55764000.0
Selling And Marketing Expense,12219000.0,12895000.0,11333000.0,10090000.0
General And Administrative Expense,44875000.0,47247000.0,27134000.0,45674000.0
Other Gand A,35643000.0,46334000.0,25833000.0,27203000.0
Salaries And Wages,9232000.0,913000.0,1301000.0,18471000.0
Gross Profit,264005000.0,178519000.0,291960000.0,215485000.0
Cost Of Revenue,830892000.0,671675000.0,608181000.0,505777000.0
Total Revenue,1094897000.0,850194000.0,900141000.0,721262000.0
Operating Revenue,1102559000.0,870231000.0,900141000.0,721262000.0
