,2024-06-30,2023-06-30,2022-06-30,2021-06-30
Ordinary Shares Number,23224102.0,23224102.0,23224102.0,23224102.0
Share Issued,23224102.0,23224102.0,23224102.0,23224102.0
Net Debt,16582357.0,9922428.0,6443649.0,6947782.0
Total Debt,18064953.0,10043701.0,6918622.0,7265663.0
Tangible Book Value,-3464497.0,4051382.0,2652302.0,827191.0
Invested Capital,16214495.0,16677578.0,12153419.0,10675349.0
Working Capital,-6965530.0,108030.0,-4226156.0,-5182151.0
Net Tangible Assets,-3464497.0,4051382.0,2652302.0,827191.0
Capital Lease Obligations,968456.0,,,
Common Stock Equity,-882002.0,6633877.0,5234797.0,3409686.0
Total Capitalization,8974091.0,11694946.0,5363367.0,4849218.0
Total Equity Gross Minority Interest,907569.0,7981343.0,6180217.0,3958956.0
Minority Interest,1789571.0,1347466.0,945420.0,549270.0
Stockholders Equity,-882002.0,6633877.0,5234797.0,3409686.0
Retained Earnings,-17950222.0,4051390.0,2652310.0,827199.0
Additional Paid In Capital,17064658.0,,,
Capital Stock,3562.0,2582487.0,2582487.0,2582487.0
Common Stock,3562.0,2582487.0,2582487.0,2582487.0
Total Liabilities Net Minority Interest,29089201.0,15272890.0,10922270.0,10527686.0
Total Non Current Liabilities Net Minority Interest,10735440.0,5061069.0,128570.0,1439532.0
Long Term Debt And Capital Lease Obligation,10735440.0,5061069.0,128570.0,1439532.0
Long Term Capital Lease Obligation,879347.0,,,
Long Term Debt,9856093.0,5061069.0,128570.0,1439532.0
Current Liabilities,18353761.0,10211821.0,10793700.0,9088154.0
Other Current Liabilities,238613.0,-1348040.0,,
Current Deferred Liabilities,,0.0,1352084.0,635451.0
Current Deferred Revenue,,0.0,1352084.0,635451.0
Current Debt And Capital Lease Obligation,7329513.0,4982632.0,6790052.0,5826131.0
Current Capital Lease Obligation,89109.0,,,
Current Debt,7240404.0,4982632.0,6790052.0,5826131.0
Other Current Borrowings,3128743.0,396881.0,6790052.0,5826131.0
Line Of Credit,4111661.0,4585751.0,,
Pensionand Other Post Retirement Benefit Plans Current,201024.0,103734.0,69275.0,39392.0
Payables And Accrued Expenses,10584611.0,6473495.0,2582289.0,2587180.0
Payables,10584611.0,6473495.0,2582289.0,2587180.0
Other Payable,,101095.0,207461.0,74574.0
Dueto Related Parties Current,589166.0,,,
Total Tax Payable,128927.0,,,
Income Tax Payable,128927.0,,,
Accounts Payable,9866518.0,6372400.0,2374828.0,2512606.0
Total Assets,29996770.0,23254233.0,17102487.0,14486642.0
Total Non Current Assets,18608539.0,12934382.0,10534943.0,10580639.0
Other Non Current Assets,,1.0,,
Non Current Deferred Assets,34270.0,,,
Non Current Deferred Taxes Assets,34270.0,,,
Investments And Advances,0.0,89977.0,50000.0,50000.0
Long Term Equity Investment,0.0,89977.0,50000.0,50000.0
Investmentsin Associatesat Cost,0.0,89977.0,50000.0,50000.0
Goodwill And Other Intangible Assets,2582495.0,2582495.0,2582495.0,2582495.0
Goodwill,2582495.0,2582495.0,2582495.0,2582495.0
Net PPE,15991774.0,10261909.0,7902448.0,7948144.0
Accumulated Depreciation,-4850438.0,-4075700.0,-4207421.0,-3815949.0
Gross PPE,20842212.0,14337609.0,12109869.0,11764093.0
Construction In Progress,429841.0,,,
Other Properties,1347718.0,,,
Machinery Furniture Equipment,13261621.0,8534577.0,5992487.0,5646711.0
Buildings And Improvements,5490655.0,5490655.0,5805005.0,5805005.0
Land And Improvements,312377.0,312377.0,312377.0,312377.0
Properties,0.0,0.0,0.0,0.0
Current Assets,11388231.0,10319851.0,6567544.0,3906003.0
Other Current Assets,201830.0,299555.0,,
Prepaid Assets,0.0,4251451.0,1373489.0,800582.0
Inventory,6202160.0,1143033.0,1133386.0,2039762.0
Finished Goods,466787.0,599558.0,131004.0,
Raw Materials,5735373.0,543475.0,1002382.0,2039762.0
Receivables,4470101.0,4804094.0,3585696.0,747778.0
Other Receivables,,,64400.0,
Duefrom Related Parties Current,0.0,,,
Taxes Receivable,0.0,224215.0,164220.0,77146.0
Accounts Receivable,4470101.0,4579879.0,3357076.0,670632.0
Allowance For Doubtful Accounts Receivable,-138000.0,,,
Gross Accounts Receivable,4608101.0,,,
Cash Cash Equivalents And Short Term Investments,514140.0,121273.0,474973.0,317881.0
Cash And Cash Equivalents,514140.0,121273.0,474973.0,317881.0
Cash Equivalents,,0.0,1474.0,4827.0
Cash Financial,514140.0,121273.0,474973.0,317881.0
