,2024-03-31,2023-12-31,2023-03-31,2022-12-31,2022-03-31
Ordinary Shares Number,40544935.0,40544936.0,33073000.0,33073000.0,
Share Issued,40544935.0,40544936.0,33073000.0,33073000.0,
Net Debt,8232000.0,1984145.0,9419000.0,,15478000.0
Total Debt,15946000.0,1996500.0,18204000.0,,23628000.0
Tangible Book Value,-35057000.0,46702916.0,-31637000.0,199259025.0,
Invested Capital,-21089000.0,48699416.0,-14075000.0,199259025.0,
Working Capital,-17898000.0,-4605703.0,-27823000.0,38542.0,
Net Tangible Assets,-35057000.0,46702916.0,-31637000.0,199259025.0,
Capital Lease Obligations,4489000.0,,3225000.0,,4842000.0
Common Stock Equity,-32546000.0,46702916.0,-29054000.0,199259025.0,
Total Capitalization,-21089000.0,46702916.0,-28565000.0,199259025.0,
Total Equity Gross Minority Interest,-32546000.0,46702916.0,-29054000.0,199259025.0,
Stockholders Equity,-32546000.0,46702916.0,-29054000.0,199259025.0,
Other Equity Interest,,,-32977000.0,,-30503000.0
Gains Losses Not Affecting Retained Earnings,50000.0,,3923000.0,,4081000.0
Other Equity Adjustments,50000.0,,3923000.0,,4081000.0
Retained Earnings,-35212000.0,-11946258.0,,-7621413.0,
Additional Paid In Capital,2613000.0,0.0,,0.0,
Capital Stock,3000.0,58649174.0,,206880438.0,
Common Stock,3000.0,58649174.0,,206880438.0,
Preferred Stock,0.0,0.0,,0.0,
Total Liabilities Net Minority Interest,68281000.0,11958078.0,66488000.0,8096578.0,
Total Non Current Liabilities Net Minority Interest,23327000.0,7340020.0,7880000.0,7659420.0,
Derivative Product Liabilities,,270020.0,,589420.0,
Employee Benefits,2194000.0,,1677000.0,,2256000.0
Non Current Pension And Other Postretirement Benefit Plans,2194000.0,,1677000.0,,2256000.0
Non Current Deferred Liabilities,4782000.0,7070000.0,2673000.0,7070000.0,
Non Current Deferred Revenue,4670000.0,,2282000.0,,3029000.0
Non Current Deferred Taxes Liabilities,112000.0,,391000.0,,970000.0
Long Term Debt And Capital Lease Obligation,14374000.0,,2459000.0,,4806000.0
Long Term Capital Lease Obligation,2917000.0,,1970000.0,,3099000.0
Long Term Debt,11457000.0,,489000.0,,1707000.0
Long Term Provisions,1977000.0,,1071000.0,,540000.0
Current Liabilities,44954000.0,4618058.0,58608000.0,437158.0,
Other Current Liabilities,513000.0,,,,
Current Deferred Liabilities,15773000.0,,16252000.0,,8924000.0
Current Deferred Revenue,15773000.0,,16252000.0,,8924000.0
Current Debt And Capital Lease Obligation,1572000.0,1996500.0,15745000.0,,18822000.0
Current Capital Lease Obligation,1572000.0,,1255000.0,,1743000.0
Current Debt,,1996500.0,14490000.0,,17079000.0
Other Current Borrowings,,1996500.0,1514000.0,,1267000.0
Line Of Credit,,,12976000.0,,15812000.0
Current Notes Payable,,1996500.0,,0.0,
Pensionand Other Post Retirement Benefit Plans Current,2664000.0,,3678000.0,,3916000.0
Payables And Accrued Expenses,24432000.0,2621558.0,22933000.0,437158.0,
Current Accrued Expenses,,217050.0,,407026.0,
Payables,24432000.0,2404508.0,22933000.0,30132.0,
Other Payable,7381000.0,,8588000.0,,5396000.0
Dueto Related Parties Current,10192000.0,55662.0,7322000.0,0.0,
Total Tax Payable,2554000.0,,3823000.0,,2657000.0
Accounts Payable,4305000.0,2348846.0,3200000.0,30132.0,
Total Assets,35735000.0,58660994.0,37434000.0,207355603.0,
Total Non Current Assets,8679000.0,58648639.0,6649000.0,206879903.0,
Other Non Current Assets,905000.0,58648639.0,39000.0,206879903.0,
Non Current Deferred Assets,,,1000.0,,618000.0
Non Current Deferred Taxes Assets,,,1000.0,,618000.0
Non Current Accounts Receivable,267000.0,,,,
Investments And Advances,,58648639.0,,206879903.0,
Investmentin Financial Assets,,58648639.0,,206879903.0,
Goodwill And Other Intangible Assets,2511000.0,,2583000.0,,2176000.0
Other Intangible Assets,2511000.0,,2583000.0,,2176000.0
Net PPE,4996000.0,,4026000.0,,5716000.0
Accumulated Depreciation,-3646000.0,,-4530000.0,,-4646000.0
Gross PPE,8642000.0,,8556000.0,,10362000.0
Leases,1357000.0,,1436000.0,,1448000.0
Other Properties,4688000.0,,3854000.0,,5658000.0
Machinery Furniture Equipment,2597000.0,,3266000.0,,3256000.0
Properties,0.0,,0.0,,0.0
Current Assets,27056000.0,12355.0,30785000.0,475700.0,
Other Current Assets,313000.0,,3247000.0,,1026000.0
Current Deferred Assets,3754000.0,,,,
Restricted Cash,,,415000.0,,379000.0
Prepaid Assets,414000.0,0.0,,284597.0,
Inventory,7830000.0,,6121000.0,,4792000.0
Inventories Adjustments Allowances,-2104000.0,,-1526000.0,,-3167000.0
Finished Goods,1283000.0,,593000.0,,1489000.0
Work In Process,4769000.0,,1146000.0,,1362000.0
Raw Materials,3882000.0,,5908000.0,,5108000.0
Receivables,11520000.0,,15442000.0,,15929000.0
Other Receivables,,,1963000.0,,1885000.0
Duefrom Related Parties Current,5688000.0,,7400000.0,,7600000.0
Taxes Receivable,635000.0,,,,
Accounts Receivable,5197000.0,,6079000.0,,6444000.0
Allowance For Doubtful Accounts Receivable,-667000.0,,-1771000.0,,-1091000.0
Gross Accounts Receivable,5864000.0,,7850000.0,,7535000.0
Cash Cash Equivalents And Short Term Investments,3225000.0,12355.0,5560000.0,191103.0,
Cash And Cash Equivalents,3225000.0,12355.0,5560000.0,191103.0,
Cash Financial,,12355.0,,191103.0,
