,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,56943000.0,113431000.0,86188000.0,79897000.0,
Repayment Of Debt,-26609000.0,-7500000.0,-7500000.0,-333000000.0,
Issuance Of Debt,245452000.0,0.0,0.0,315719000.0,
Issuance Of Capital Stock,,0.0,0.0,321425000.0,0.0
Capital Expenditure,-124772000.0,-79775000.0,-69941000.0,-40673000.0,
Interest Paid Supplemental Data,10153000.0,1923000.0,813000.0,2746000.0,
Income Tax Paid Supplemental Data,89927000.0,58209000.0,22195000.0,8908000.0,
End Cash Position,222161000.0,358705000.0,289799000.0,203875000.0,
Beginning Cash Position,358705000.0,289799000.0,203875000.0,219876000.0,
Effect Of Exchange Rate Changes,-421000.0,-4606000.0,1373000.0,3860000.0,
Changes In Cash,-136123000.0,73512000.0,84551000.0,-19861000.0,
Financing Cash Flow,198878000.0,-19998000.0,-5307000.0,-72186000.0,
Cash Flow From Continuing Financing Activities,198878000.0,-19998000.0,-5307000.0,-72186000.0,
Net Other Financing Charges,-23600000.0,-15291000.0,-638000.0,51377000.0,
Proceeds From Stock Option Exercised,3635000.0,2793000.0,2831000.0,-27707000.0,
Cash Dividends Paid,,0.0,0.0,-400000000.0,0.0
Common Stock Dividend Paid,,0.0,0.0,-400000000.0,
Net Common Stock Issuance,,0.0,0.0,321425000.0,0.0
Common Stock Issuance,,0.0,0.0,321425000.0,0.0
Net Issuance Payments Of Debt,218843000.0,-7500000.0,-7500000.0,-17281000.0,
Net Short Term Debt Issuance,-625000.0,0.0,0.0,-33000000.0,
Short Term Debt Payments,-625000.0,0.0,0.0,-33000000.0,
Short Term Debt Issuance,,,,,43000000.0
Net Long Term Debt Issuance,219468000.0,-7500000.0,-7500000.0,15719000.0,
Long Term Debt Payments,-25984000.0,-7500000.0,-7500000.0,-300000000.0,
Long Term Debt Issuance,245452000.0,0.0,0.0,315719000.0,
Investing Cash Flow,-516716000.0,-99696000.0,-66271000.0,-68245000.0,
Cash Flow From Continuing Investing Activities,-516716000.0,-99696000.0,-66271000.0,-68245000.0,
Net Investment Purchase And Sale,16175000.0,0.0,-9189000.0,0.0,
Sale Of Investment,,,,,0.0
Purchase Of Investment,,0.0,-9189000.0,0.0,0.0
Net Business Purchase And Sale,-408119000.0,-19921000.0,-14549000.0,-27890000.0,
Purchase Of Business,-408119000.0,-19921000.0,-14549000.0,-27890000.0,
Net PPE Purchase And Sale,-124772000.0,-79775000.0,-42533000.0,-40355000.0,
Sale Of PPE,0.0,0.0,27408000.0,318000.0,
Purchase Of PPE,-124772000.0,-79775000.0,-69941000.0,-40673000.0,
Operating Cash Flow,181715000.0,193206000.0,156129000.0,120570000.0,
Cash Flow From Continuing Operating Activities,181715000.0,193206000.0,156129000.0,120570000.0,
Change In Working Capital,-94079000.0,-55453000.0,-53326000.0,4035000.0,
Change In Other Working Capital,5231000.0,18326000.0,-659000.0,4878000.0,
Change In Payables And Accrued Expense,-34232000.0,34892000.0,-7731000.0,29894000.0,
Change In Accrued Expense,-21579000.0,22934000.0,-3383000.0,14795000.0,
Change In Payable,-12653000.0,11958000.0,-4348000.0,15099000.0,
Change In Account Payable,-12653000.0,11958000.0,-4348000.0,15099000.0,
Change In Prepaid Assets,-40231000.0,-23263000.0,-19450000.0,-29047000.0,
Change In Inventory,-15848000.0,-75150000.0,-4471000.0,7641000.0,
Change In Receivables,-8999000.0,-10258000.0,-21015000.0,-9331000.0,
Changes In Account Receivables,-7964000.0,-12484000.0,-18347000.0,-9303000.0,
Other Non Cash Items,527000.0,-2701000.0,-1899000.0,-2274000.0,
Stock Based Compensation,42457000.0,61798000.0,33548000.0,49870000.0,
Unrealized Gain Loss On Investment Securities,3579000.0,-7471000.0,-3722000.0,0.0,
Provisionand Write Offof Assets,10286000.0,-1438000.0,6297000.0,5019000.0,
Asset Impairment Charge,13218000.0,0.0,0.0,7119000.0,
Deferred Tax,-18613000.0,-40116000.0,7498000.0,-18931000.0,
Deferred Income Tax,-18613000.0,-40116000.0,7498000.0,-18931000.0,
Depreciation Amortization Depletion,71382000.0,50808000.0,48527000.0,48307000.0,
Depreciation And Amortization,71382000.0,50808000.0,48527000.0,48307000.0,
Amortization Cash Flow,14587000.0,,,,
Amortization Of Intangibles,14587000.0,,,,
Depreciation,56795000.0,,,,
Operating Gains Losses,70000.0,285000.0,-349000.0,9324000.0,
Net Income From Continuing Operations,152888000.0,187494000.0,119555000.0,18101000.0,
