,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,7000000.0,4386625.0,5485414.0,127633399.0,
Ordinary Shares Number,5756285465.0,5837940380.0,6024631150.0,6540253181.0,
Share Issued,5763285465.0,5842327005.0,6030116564.0,6667886580.0,
Net Debt,,,,,631000000.0
Total Debt,69867000000.0,74192000000.0,60116000000.0,61719000000.0,
Tangible Book Value,53165000000.0,49338000000.0,44739000000.0,41710000000.0,
Invested Capital,125522000000.0,124386000000.0,105613000000.0,103066000000.0,
Net Tangible Assets,53165000000.0,49338000000.0,44739000000.0,41710000000.0,
Capital Lease Obligations,,1507000000.0,1398000000.0,2560000000.0,2674000000.0
Common Stock Equity,55655000000.0,51701000000.0,46895000000.0,43907000000.0,
Total Capitalization,125522000000.0,124386000000.0,105613000000.0,103066000000.0,
Total Equity Gross Minority Interest,60014000000.0,55265000000.0,50518000000.0,48760000000.0,
Minority Interest,4359000000.0,3564000000.0,3623000000.0,4853000000.0,
Stockholders Equity,55655000000.0,51701000000.0,46895000000.0,43907000000.0,
Other Equity Interest,,40000000.0,63000000.0,60000000.0,42000000.0
Gains Losses Not Affecting Retained Earnings,-17220000000.0,-15191000000.0,-16019000000.0,-18866000000.0,
Other Equity Adjustments,-17220000000.0,-1254000000.0,-178000000.0,-3075000000.0,
Fixed Assets Revaluation Reserve,,0.0,0.0,0.0,0.0
Foreign Currency Translation Adjustments,,-11419000000.0,-13078000000.0,-14988000000.0,-14185000000.0
Minimum Pension Liabilities,,-1049000000.0,-760000000.0,-998000000.0,-1474000000.0
Unrealized Gain Loss,,-1469000000.0,-2003000000.0,195000000.0,1392000000.0
Treasury Stock,,34000000.0,29000000.0,647000000.0,46000000.0
Retained Earnings,,44256000000.0,39069000000.0,36494000000.0,31813000000.0
Additional Paid In Capital,,19769000000.0,20856000000.0,23599000000.0,23992000000.0
Capital Stock,72875000000.0,2861000000.0,2955000000.0,3267000000.0,
Common Stock,72875000000.0,2861000000.0,2955000000.0,3267000000.0,
Total Liabilities Net Minority Interest,712388000000.0,720293000000.0,661574000000.0,614125000000.0,
Preferred Securities Outside Stock Equity,,,,,194000000.0
Derivative Product Liabilities,,35670000000.0,41212000000.0,34331000000.0,43998000000.0
Employee Benefits,,3006000000.0,3098000000.0,4208000000.0,4321000000.0
Non Current Pension And Other Postretirement Benefit Plans,,2571000000.0,2632000000.0,3576000000.0,4272000000.0
Non Current Deferred Liabilities,,1677000000.0,1520000000.0,1769000000.0,1809000000.0
Non Current Deferred Taxes Liabilities,,1677000000.0,1520000000.0,1769000000.0,1809000000.0
Long Term Debt And Capital Lease Obligation,69867000000.0,73956000000.0,60116000000.0,61719000000.0,
Long Term Capital Lease Obligation,,1271000000.0,1398000000.0,2560000000.0,2674000000.0
Long Term Debt,69867000000.0,72685000000.0,58718000000.0,59159000000.0,
Long Term Provisions,,1222000000.0,1150000000.0,1057000000.0,1207000000.0
Current Debt And Capital Lease Obligation,,236000000.0,142000000.0,218000000.0,244000000.0
Current Capital Lease Obligation,,236000000.0,142000000.0,218000000.0,244000000.0
Payables And Accrued Expenses,,17295000000.0,16693000000.0,15404000000.0,12812000000.0
Current Accrued Expenses,,2878000000.0,2595000000.0,2137000000.0,1584000000.0
Payables,,14417000000.0,14098000000.0,13267000000.0,11228000000.0
Other Payable,,13539000000.0,12683000000.0,12623000000.0,10683000000.0
Total Tax Payable,,878000000.0,1415000000.0,644000000.0,545000000.0
Income Tax Payable,,878000000.0,1415000000.0,644000000.0,545000000.0
Total Assets,772402000000.0,775558000000.0,712092000000.0,662885000000.0,
Investments And Advances,239335000000.0,154416000000.0,138384000000.0,143400000000.0,
Available For Sale Securities,70396000000.0,58842000000.0,44171000000.0,41289000000.0,
Trading Securities,108948000000.0,32418000000.0,27949000000.0,40817000000.0,
Long Term Equity Investment,989000000.0,976000000.0,916000000.0,900000000.0,
Goodwill And Other Intangible Assets,2490000000.0,2363000000.0,2156000000.0,2197000000.0,
Other Intangible Assets,,1568000000.0,1449000000.0,1379000000.0,1435000000.0
Goodwill,,795000000.0,707000000.0,818000000.0,910000000.0
Net PPE,9759000000.0,9047000000.0,8442000000.0,7108000000.0,
Accumulated Depreciation,,-6993000000.0,-6192000000.0,-6118000000.0,-5328000000.0
Gross PPE,,16040000000.0,14634000000.0,13226000000.0,13353000000.0
Construction In Progress,,199000000.0,93000000.0,67000000.0,52000000.0
Other Properties,,3012000000.0,2453000000.0,3421000000.0,3406000000.0
Machinery Furniture Equipment,,6424000000.0,5833000000.0,5388000000.0,5515000000.0
Properties,,6405000000.0,6255000000.0,4350000000.0,4380000000.0
Prepaid Assets,,,,6243000000.0,4924000000.0
Receivables,,13691000000.0,12010000000.0,9573000000.0,9605000000.0
Other Receivables,,13691000000.0,12010000000.0,9573000000.0,9605000000.0
Accounts Receivable,,25096000000.0,25987000000.0,19524000000.0,15544000000.0
Other Short Term Investments,59002000000.0,62180000000.0,65348000000.0,60394000000.0,
Cash And Cash Equivalents,82054000000.0,83371000000.0,85092000000.0,74562000000.0,
Cash Financial,51145000000.0,7751000000.0,6533000000.0,6877000000.0,
Cash Cash Equivalents And Federal Funds Sold,82054000000.0,162242000000.0,132110000000.0,127657000000.0,
