,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,91115501.0,51730555.0,39442260.0,38287517.0,
Share Issued,91115501.0,51730555.0,39442260.0,38287517.0,
Net Debt,426929000.0,639188000.0,724986000.0,428310000.0,
Total Debt,667999000.0,1413669000.0,1640151000.0,1719188000.0,
Tangible Book Value,353076000.0,512122000.0,1464376000.0,1284290000.0,
Invested Capital,1097597000.0,2065316000.0,5084565000.0,5064774000.0,
Working Capital,136465000.0,273412000.0,1514422000.0,2553864000.0,
Net Tangible Assets,353076000.0,512122000.0,1464376000.0,1284290000.0,
Capital Lease Obligations,70770000.0,106788000.0,139160000.0,136225000.0,
Common Stock Equity,500368000.0,758435000.0,3583574000.0,3481811000.0,
Total Capitalization,993662000.0,1508426000.0,5075269000.0,5054947000.0,
Total Equity Gross Minority Interest,500507000.0,760022000.0,3620415000.0,3621820000.0,
Minority Interest,139000.0,1587000.0,36841000.0,140009000.0,
Stockholders Equity,500368000.0,758435000.0,3583574000.0,3481811000.0,
Gains Losses Not Affecting Retained Earnings,-16051000.0,-13860000.0,-42282000.0,-34240000.0,
Other Equity Adjustments,-16051000.0,-13860000.0,-42282000.0,-34240000.0,
Retained Earnings,-10330030000.0,-9672761000.0,-6378199000.0,-6068156000.0,
Additional Paid In Capital,2602148000.0,2506485000.0,2521246000.0,2415650000.0,
Capital Stock,8244301000.0,7938571000.0,7482809000.0,7168557000.0,
Common Stock,8244301000.0,7938571000.0,7482809000.0,7168557000.0,
Total Liabilities Net Minority Interest,799823000.0,1679673000.0,1984845000.0,3201660000.0,
Total Non Current Liabilities Net Minority Interest,565108000.0,875831000.0,1771655000.0,2917330000.0,
Other Non Current Liabilities,16217000.0,44056000.0,135924000.0,613076000.0,
Liabilities Heldfor Sale Non Current,0.0,3417000.0,,,
Preferred Securities Outside Stock Equity,,,,135300000.0,69750000.0
Derivative Product Liabilities,,0.0,26920000.0,615575000.0,322491000.0
Non Current Deferred Liabilities,,357000.0,15991000.0,21379000.0,47113000.0
Non Current Deferred Taxes Liabilities,,357000.0,15991000.0,21379000.0,47113000.0
Long Term Debt And Capital Lease Obligation,548891000.0,828358000.0,1592820000.0,1667300000.0,
Long Term Capital Lease Obligation,55597000.0,78367000.0,101125000.0,94164000.0,
Long Term Debt,493294000.0,749991000.0,1491695000.0,1573136000.0,
Current Liabilities,234715000.0,803842000.0,213190000.0,284330000.0,
Other Current Liabilities,49098000.0,147673000.0,51836000.0,87423000.0,
Current Debt And Capital Lease Obligation,119108000.0,585311000.0,47331000.0,51888000.0,
Current Capital Lease Obligation,15173000.0,28421000.0,38035000.0,42061000.0,
Current Debt,103935000.0,556890000.0,9296000.0,9827000.0,
Other Current Borrowings,103935000.0,556890000.0,9296000.0,9827000.0,
Pensionand Other Post Retirement Benefit Plans Current,21468000.0,27322000.0,24873000.0,47237000.0,
Current Provisions,,7123000.0,3729000.0,6441000.0,17586000.0
Payables And Accrued Expenses,45041000.0,43536000.0,89150000.0,97782000.0,
Current Accrued Expenses,5849000.0,5967000.0,17736000.0,16970000.0,
Payables,39192000.0,37569000.0,71414000.0,80812000.0,
Dueto Related Parties Current,,,,,0.0
Total Tax Payable,10519000.0,5734000.0,7144000.0,13550000.0,
Accounts Payable,28673000.0,31835000.0,64270000.0,67262000.0,
Total Assets,1300330000.0,2439695000.0,5605260000.0,6823480000.0,
Total Non Current Assets,929150000.0,1362441000.0,3877648000.0,3985286000.0,
Other Non Current Assets,24126000.0,76565000.0,15342000.0,5061000.0,
Non Current Note Receivables,8366000.0,8498000.0,12022000.0,7185000.0,
Non Current Accounts Receivable,1287000.0,3109000.0,,,
