,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,6298000.0,6925000.0,7733000.0,8005000.0,
Repurchase Of Capital Stock,0.0,-207000.0,-412000.0,-2794000.0,
Repayment Of Debt,-75274000.0,-1746000.0,-25158000.0,-22290000.0,
Issuance Of Debt,70712000.0,14420000.0,25158000.0,21676000.0,
Issuance Of Capital Stock,0.0,98000.0,344000.0,746000.0,
Capital Expenditure,-786000.0,-813000.0,-531000.0,-733000.0,
Interest Paid Supplemental Data,818000.0,45000.0,18000.0,21000.0,
Income Tax Paid Supplemental Data,2747000.0,1142000.0,1948000.0,1972000.0,
End Cash Position,829000.0,1742000.0,1598000.0,613000.0,
Beginning Cash Position,1742000.0,1598000.0,613000.0,282000.0,
Changes In Cash,-913000.0,144000.0,985000.0,331000.0,
Financing Cash Flow,-7804000.0,9319000.0,-6789000.0,-7674000.0,
Cash Flow From Continuing Financing Activities,-7804000.0,9319000.0,-6789000.0,-7674000.0,
Cash Dividends Paid,-3242000.0,-3246000.0,-6721000.0,-5012000.0,
Common Stock Dividend Paid,-3242000.0,-3246000.0,-6721000.0,-5012000.0,
Net Common Stock Issuance,0.0,-109000.0,-68000.0,-2048000.0,
Common Stock Payments,0.0,-207000.0,-412000.0,-2794000.0,
Common Stock Issuance,0.0,98000.0,344000.0,746000.0,
Net Issuance Payments Of Debt,-4562000.0,12674000.0,0.0,-614000.0,
Net Short Term Debt Issuance,,,0.0,-2578000.0,-1908000.0
Short Term Debt Payments,,,-25158000.0,-22290000.0,-50955000.0
Short Term Debt Issuance,,,25158000.0,19712000.0,49047000.0
Net Long Term Debt Issuance,-4562000.0,12674000.0,0.0,-614000.0,
Long Term Debt Payments,-75274000.0,-1746000.0,-25158000.0,-22290000.0,
Long Term Debt Issuance,70712000.0,14420000.0,25158000.0,21676000.0,
Investing Cash Flow,-193000.0,-16913000.0,-490000.0,-733000.0,
Cash Flow From Continuing Investing Activities,-193000.0,-16913000.0,-490000.0,-733000.0,
Net Other Investing Changes,,34000.0,,,
Net Business Purchase And Sale,488000.0,-16136000.0,0.0,,
Sale Of Business,488000.0,0.0,,,
Purchase Of Business,0.0,-16136000.0,0.0,,
Net PPE Purchase And Sale,105000.0,2000.0,41000.0,0.0,
Sale Of PPE,105000.0,2000.0,41000.0,0.0,
Capital Expenditure Reported,-786000.0,-813000.0,-531000.0,-733000.0,
Operating Cash Flow,7084000.0,7738000.0,8264000.0,8738000.0,
Cash Flow From Continuing Operating Activities,7084000.0,7738000.0,8264000.0,8738000.0,
Change In Working Capital,-3274000.0,-1650000.0,-5243000.0,-3041000.0,
Change In Other Working Capital,,,,,2000.0
Change In Other Current Liabilities,-3580000.0,-2265000.0,-1919000.0,-1800000.0,
Change In Other Current Assets,-14000.0,-9000.0,4000.0,3000.0,
Change In Payables And Accrued Expense,-3880000.0,-2080000.0,725000.0,2854000.0,
Change In Accrued Expense,-738000.0,-1226000.0,-68000.0,335000.0,
Change In Payable,-3142000.0,-854000.0,793000.0,2519000.0,
Change In Account Payable,-3142000.0,-854000.0,793000.0,2519000.0,
Change In Prepaid Assets,-269000.0,-233000.0,153000.0,40000.0,
Change In Inventory,4016000.0,-593000.0,-318000.0,-2603000.0,
Change In Receivables,453000.0,3530000.0,-3888000.0,-1535000.0,
Changes In Account Receivables,453000.0,3530000.0,-3888000.0,-1535000.0,
Other Non Cash Items,,-34000.0,,,
Stock Based Compensation,763000.0,1105000.0,834000.0,394000.0,
Asset Impairment Charge,,,0.0,2234000.0,0.0
Deferred Tax,-1021000.0,-621000.0,1835000.0,-358000.0,
Deferred Income Tax,-1021000.0,-621000.0,1835000.0,-358000.0,
Depreciation Amortization Depletion,5780000.0,3290000.0,2923000.0,3424000.0,
Depreciation And Amortization,5780000.0,3290000.0,2923000.0,3424000.0,
Amortization Cash Flow,601000.0,481000.0,509000.0,790000.0,
Amortization Of Intangibles,601000.0,481000.0,509000.0,790000.0,
Depreciation,5179000.0,2809000.0,2414000.0,2634000.0,
Operating Gains Losses,-58000.0,-2000.0,-2003000.0,4000.0,
Gain Loss On Sale Of PPE,-58000.0,-2000.0,-18000.0,4000.0,
Net Income From Continuing Operations,4894000.0,5650000.0,9918000.0,6081000.0,
