,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Treasury Shares Number,3538000.0,786000.0,,,
Ordinary Shares Number,29160000.0,31482000.0,31930000.0,31231000.0,
Share Issued,32698000.0,32268000.0,31930000.0,31231000.0,
Total Debt,3771000.0,2594000.0,3581000.0,2263000.0,
Tangible Book Value,45310000.0,48510000.0,43671000.0,32875000.0,
Invested Capital,58496000.0,61696000.0,56857000.0,46061000.0,
Working Capital,44511000.0,46106000.0,42113000.0,31137000.0,
Net Tangible Assets,45310000.0,48510000.0,43671000.0,32875000.0,
Capital Lease Obligations,3771000.0,2594000.0,3581000.0,2263000.0,
Common Stock Equity,58496000.0,61696000.0,56857000.0,46061000.0,
Total Capitalization,58496000.0,61696000.0,56857000.0,46061000.0,
Total Equity Gross Minority Interest,58496000.0,61696000.0,56857000.0,46061000.0,
Stockholders Equity,58496000.0,61696000.0,56857000.0,46061000.0,
Other Equity Interest,-21000.0,-97000.0,-95000.0,-92000.0,
Gains Losses Not Affecting Retained Earnings,-2240000.0,-2122000.0,-2687000.0,-1220000.0,
Other Equity Adjustments,-2240000.0,-2122000.0,-2687000.0,-1220000.0,
Treasury Stock,23031000.0,5763000.0,0.0,,
Retained Earnings,-323661000.0,-331441000.0,-333550000.0,-331109000.0,
Additional Paid In Capital,407416000.0,401087000.0,393157000.0,378451000.0,
Capital Stock,33000.0,32000.0,32000.0,31000.0,
Common Stock,33000.0,32000.0,32000.0,31000.0,
Total Liabilities Net Minority Interest,69356000.0,68421000.0,69152000.0,68502000.0,
Total Non Current Liabilities Net Minority Interest,6743000.0,4699000.0,7130000.0,4961000.0,
Other Non Current Liabilities,871000.0,836000.0,808000.0,832000.0,
Non Current Deferred Liabilities,3280000.0,2101000.0,3785000.0,3332000.0,
Non Current Deferred Revenue,3280000.0,2101000.0,3785000.0,3332000.0,
Long Term Debt And Capital Lease Obligation,2592000.0,1762000.0,2537000.0,797000.0,
Long Term Capital Lease Obligation,2592000.0,1762000.0,2537000.0,797000.0,
Current Liabilities,62613000.0,63722000.0,62022000.0,63541000.0,
Current Deferred Liabilities,46121000.0,47871000.0,45967000.0,46560000.0,
Current Deferred Revenue,46121000.0,47871000.0,45967000.0,46560000.0,
Current Debt And Capital Lease Obligation,1179000.0,832000.0,1044000.0,1466000.0,
Current Capital Lease Obligation,1179000.0,832000.0,1044000.0,1466000.0,
Pensionand Other Post Retirement Benefit Plans Current,7642000.0,7697000.0,8708000.0,8444000.0,
Payables And Accrued Expenses,7671000.0,7322000.0,6303000.0,7071000.0,
Current Accrued Expenses,3601000.0,3334000.0,2470000.0,1017000.0,
Payables,4070000.0,3988000.0,3833000.0,6054000.0,
Total Tax Payable,1345000.0,1944000.0,2127000.0,2986000.0,
Accounts Payable,2725000.0,2044000.0,1706000.0,3068000.0,
Total Assets,127852000.0,130117000.0,126009000.0,114563000.0,
Total Non Current Assets,20728000.0,20289000.0,21874000.0,19885000.0,
Other Non Current Assets,1511000.0,1355000.0,871000.0,1191000.0,
Non Current Deferred Assets,1779000.0,2318000.0,3136000.0,2612000.0,
Goodwill And Other Intangible Assets,13186000.0,13186000.0,13186000.0,13186000.0,
Other Intangible Assets,,,,,26000.0
Goodwill,13186000.0,13186000.0,13186000.0,13186000.0,
Net PPE,4252000.0,3430000.0,4681000.0,2896000.0,
Accumulated Depreciation,-4621000.0,-4871000.0,-4876000.0,-4663000.0,
Gross PPE,8873000.0,8301000.0,9557000.0,2896000.0,
Leases,688000.0,655000.0,600000.0,589000.0,
Other Properties,,2797000.0,3850000.0,705000.0,
Machinery Furniture Equipment,4374000.0,4849000.0,5107000.0,4779000.0,
Buildings And Improvements,3811000.0,2797000.0,3850000.0,2191000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,107124000.0,109828000.0,104135000.0,94678000.0,
Other Current Assets,1195000.0,1268000.0,895000.0,778000.0,
Current Deferred Assets,1272000.0,1317000.0,1487000.0,1323000.0,
Restricted Cash,8000.0,7000.0,7000.0,7000.0,
Prepaid Assets,2915000.0,2466000.0,2612000.0,3028000.0,
Receivables,31731000.0,31569000.0,26961000.0,26311000.0,
Accounts Receivable,31731000.0,31569000.0,26961000.0,26311000.0,
Allowance For Doubtful Accounts Receivable,-59000.0,-237000.0,-123000.0,-434000.0,
Gross Accounts Receivable,31790000.0,31806000.0,27084000.0,26745000.0,
Cash Cash Equivalents And Short Term Investments,70003000.0,73201000.0,72173000.0,63231000.0,
Cash And Cash Equivalents,70003000.0,73201000.0,72173000.0,63231000.0,
