,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,19152279.0,17364635.0,15472856.0,14685510.0
Ordinary Shares Number,43902061.0,45572185.0,47302299.0,47913821.0
Share Issued,63054340.0,62936820.0,62775155.0,62599331.0
Net Debt,516000000.0,545100000.0,533300000.0,578600000.0
Total Debt,640400000.0,687000000.0,671600000.0,755700000.0
Tangible Book Value,3900000.0,-40000000.0,-68700000.0,-167300000.0
Invested Capital,1178600000.0,1186100000.0,1151100000.0,1166400000.0
Working Capital,118500000.0,173800000.0,112300000.0,139500000.0
Net Tangible Assets,3900000.0,-40000000.0,-68700000.0,-167300000.0
Capital Lease Obligations,53600000.0,35900000.0,40200000.0,40200000.0
Common Stock Equity,591800000.0,535000000.0,519700000.0,450900000.0
Total Capitalization,1156100000.0,1186100000.0,1126100000.0,1141400000.0
Total Equity Gross Minority Interest,591800000.0,535000000.0,519700000.0,450900000.0
Stockholders Equity,591800000.0,535000000.0,519700000.0,450900000.0
Gains Losses Not Affecting Retained Earnings,-104700000.0,-100100000.0,-109600000.0,-109300000.0
Other Equity Adjustments,-104700000.0,-100100000.0,-109600000.0,-109300000.0
Treasury Stock,1242400000.0,1109000000.0,944000000.0,863900000.0
Retained Earnings,1346600000.0,1169900000.0,1011400000.0,869800000.0
Additional Paid In Capital,591700000.0,573600000.0,561300000.0,553700000.0
Capital Stock,600000.0,600000.0,600000.0,600000.0
Common Stock,600000.0,600000.0,600000.0,600000.0
Total Liabilities Net Minority Interest,1080600000.0,1152200000.0,1190300000.0,1267600000.0
Total Non Current Liabilities Net Minority Interest,886100000.0,969500000.0,980700000.0,1095300000.0
Other Non Current Liabilities,8700000.0,6900000.0,9800000.0,28300000.0
Derivative Product Liabilities,3200000.0,0.0,14500000.0,28400000.0
Employee Benefits,69300000.0,82400000.0,108000000.0,115300000.0
Non Current Pension And Other Postretirement Benefit Plans,69300000.0,82400000.0,108000000.0,115300000.0
Tradeand Other Payables Non Current,15000000.0,13100000.0,20300000.0,21200000.0
Non Current Deferred Liabilities,179200000.0,184700000.0,184500000.0,173200000.0
Non Current Deferred Taxes Liabilities,166900000.0,169300000.0,166900000.0,158400000.0
Long Term Debt And Capital Lease Obligation,608100000.0,678900000.0,638800000.0,723900000.0
Long Term Capital Lease Obligation,43800000.0,27800000.0,32400000.0,33400000.0
Long Term Debt,564300000.0,651100000.0,606400000.0,690500000.0
Long Term Provisions,2600000.0,3500000.0,4800000.0,5000000.0
Current Liabilities,194500000.0,182700000.0,209600000.0,172300000.0
Current Debt And Capital Lease Obligation,32300000.0,8100000.0,32800000.0,31800000.0
Current Capital Lease Obligation,9800000.0,8100000.0,7800000.0,6800000.0
Current Debt,22500000.0,,25000000.0,25000000.0
Other Current Borrowings,22500000.0,,25000000.0,25000000.0
Pensionand Other Post Retirement Benefit Plans Current,41600000.0,29900000.0,40200000.0,27100000.0
Payables And Accrued Expenses,120600000.0,144700000.0,136600000.0,113400000.0
Current Accrued Expenses,27300000.0,37600000.0,28900000.0,16700000.0
Payables,93300000.0,107100000.0,107700000.0,96700000.0
Other Payable,,,,11400000.0
Total Tax Payable,2300000.0,2100000.0,1900000.0,4000000.0
Income Tax Payable,2300000.0,2100000.0,1900000.0,4000000.0
Accounts Payable,91000000.0,105000000.0,105800000.0,81300000.0
Total Assets,1672400000.0,1687200000.0,1710000000.0,1718500000.0
Total Non Current Assets,1359400000.0,1330700000.0,1388100000.0,1406700000.0
Other Non Current Assets,41200000.0,44000000.0,48200000.0,48100000.0
Defined Pension Benefit,84600000.0,83200000.0,109000000.0,119500000.0
Non Current Prepaid Assets,84600000.0,83200000.0,109000000.0,119500000.0
Non Current Deferred Assets,,,,0.0
Non Current Deferred Taxes Assets,,,,0.0
Non Current Accounts Receivable,,,600000.0,600000.0
Financial Assets,1800000.0,7700000.0,0.0,0.0
Investments And Advances,25700000.0,31600000.0,59700000.0,50800000.0
Other Investments,8300000.0,7700000.0,9700000.0,9600000.0
Long Term Equity Investment,17400000.0,23900000.0,50000000.0,41200000.0
Investmentsin Joint Venturesat Cost,17400000.0,23900000.0,50000000.0,41200000.0
Goodwill And Other Intangible Assets,587900000.0,575000000.0,588400000.0,618200000.0
Other Intangible Assets,412400000.0,407700000.0,421400000.0,457500000.0
Goodwill,175500000.0,167300000.0,167000000.0,160700000.0
Net PPE,618200000.0,589200000.0,582200000.0,569500000.0
Accumulated Depreciation,-598200000.0,-549500000.0,-494000000.0,-487100000.0
Gross PPE,1216400000.0,1138700000.0,1076200000.0,1056600000.0
Construction In Progress,61700000.0,49000000.0,51300000.0,40900000.0
Other Properties,51800000.0,34800000.0,39400000.0,39600000.0
Machinery Furniture Equipment,798600000.0,755300000.0,696500000.0,687300000.0
Buildings And Improvements,273300000.0,267800000.0,257200000.0,255500000.0
Land And Improvements,31000000.0,31800000.0,31800000.0,33300000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,313000000.0,356500000.0,321900000.0,311800000.0
Other Current Assets,2700000.0,1400000.0,1300000.0,800000.0
Hedging Assets Current,1100000.0,3700000.0,0.0,
Assets Held For Sale Current,6700000.0,4600000.0,4600000.0,
Prepaid Assets,15900000.0,16600000.0,17200000.0,12000000.0
Inventory,104000000.0,110000000.0,90200000.0,81500000.0
Inventories Adjustments Allowances,-22900000.0,-20400000.0,-14500000.0,-10900000.0
Finished Goods,55100000.0,60900000.0,49900000.0,44600000.0
Work In Process,5100000.0,6500000.0,6400000.0,5500000.0
Raw Materials,66700000.0,63000000.0,48400000.0,42300000.0
Receivables,111800000.0,114200000.0,110500000.0,80600000.0
Receivables Adjustments Allowances,-2900000.0,-3200000.0,-3500000.0,-3600000.0
Other Receivables,11800000.0,8200000.0,7900000.0,4000000.0
Taxes Receivable,800000.0,1800000.0,1400000.0,2300000.0
Accounts Receivable,102100000.0,107400000.0,104700000.0,77900000.0
Cash Cash Equivalents And Short Term Investments,70800000.0,106000000.0,98100000.0,136900000.0
Cash And Cash Equivalents,70800000.0,106000000.0,98100000.0,136900000.0
