,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Treasury Shares Number,1012036.0,335735.0,,,
Ordinary Shares Number,22953391.0,23336387.0,23379888.0,22459314.0,
Share Issued,23965427.0,23672122.0,23379888.0,22459314.0,
Net Debt,726469000.0,626821000.0,553961000.0,377872000.0,
Total Debt,775105000.0,666139000.0,597716000.0,484568000.0,
Tangible Book Value,306033000.0,435550000.0,319701000.0,168047000.0,
Invested Capital,1382738000.0,1265262000.0,1080353000.0,841900000.0,
Working Capital,558433000.0,343130000.0,344390000.0,254642000.0,
Net Tangible Assets,306033000.0,435550000.0,319701000.0,168047000.0,
Capital Lease Obligations,,4440000.0,5972000.0,5291000.0,3802000.0
Common Stock Equity,607633000.0,599123000.0,488609000.0,362623000.0,
Total Capitalization,856627000.0,599123000.0,582682000.0,455872000.0,
Total Equity Gross Minority Interest,661856000.0,600393000.0,490471000.0,363942000.0,
Minority Interest,54223000.0,1270000.0,1862000.0,1319000.0,
Stockholders Equity,607633000.0,599123000.0,488609000.0,362623000.0,
Gains Losses Not Affecting Retained Earnings,61000.0,-1025000.0,0.0,,
Other Equity Adjustments,61000.0,-1025000.0,,,
Treasury Stock,28277000.0,9762000.0,0.0,,
Retained Earnings,466838000.0,440639000.0,321849000.0,212090000.0,
Additional Paid In Capital,168771000.0,169034000.0,166526000.0,150420000.0,
Capital Stock,240000.0,237000.0,234000.0,113000.0,
Common Stock,240000.0,237000.0,234000.0,113000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,1165964000.0,945178000.0,952188000.0,827639000.0,
Total Non Current Liabilities Net Minority Interest,282194000.0,21117000.0,115453000.0,118054000.0,
Other Non Current Liabilities,11013000.0,4440000.0,,,
Non Current Deferred Liabilities,22187000.0,16677000.0,15408000.0,19514000.0,
Non Current Deferred Taxes Liabilities,22187000.0,16677000.0,15408000.0,19514000.0,
Long Term Debt And Capital Lease Obligation,248994000.0,4440000.0,100045000.0,98540000.0,
Long Term Capital Lease Obligation,,4440000.0,5972000.0,5291000.0,3802000.0
Long Term Debt,248994000.0,,94073000.0,93249000.0,92517000.0
Current Liabilities,883770000.0,924061000.0,836735000.0,709585000.0,
Other Current Liabilities,58744000.0,29718000.0,135197000.0,99405000.0,
Current Deferred Liabilities,263286000.0,181363000.0,175545000.0,194416000.0,
Current Deferred Revenue,263286000.0,181363000.0,175545000.0,194416000.0,
Current Debt And Capital Lease Obligation,526111000.0,666139000.0,497671000.0,386028000.0,
Current Debt,526111000.0,666139000.0,497671000.0,386028000.0,
Other Current Borrowings,526111000.0,666139000.0,497671000.0,386028000.0,
Line Of Credit,,235000000.0,215000000.0,185000000.0,135000000.0
Payables And Accrued Expenses,35629000.0,46841000.0,28322000.0,29736000.0,
Current Accrued Expenses,16798000.0,20418000.0,21813000.0,18785000.0,
Payables,18831000.0,26423000.0,6509000.0,10951000.0,
Other Payable,6826000.0,4953000.0,3556000.0,4374000.0,
Total Tax Payable,0.0,958000.0,382000.0,5016000.0,
Income Tax Payable,0.0,958000.0,382000.0,5016000.0,
Accounts Payable,12005000.0,20512000.0,2571000.0,1561000.0,
Total Assets,1827820000.0,1545571000.0,1442659000.0,1191581000.0,
Total Non Current Assets,385617000.0,278380000.0,261534000.0,227354000.0,
Other Non Current Assets,3753000.0,8640000.0,5471000.0,,3500000.0
Investments And Advances,50458000.0,88535000.0,70828000.0,18467000.0,
Long Term Equity Investment,50458000.0,88535000.0,70828000.0,18467000.0,
Goodwill And Other Intangible Assets,301600000.0,163573000.0,168908000.0,194576000.0,
Other Intangible Assets,101663000.0,62630000.0,67965000.0,93633000.0,
Goodwill,199937000.0,100943000.0,100943000.0,100943000.0,
Net PPE,29806000.0,17632000.0,16327000.0,14311000.0,
Accumulated Depreciation,-16356000.0,-13553000.0,-11932000.0,-10714000.0,
Gross PPE,46162000.0,31185000.0,28259000.0,25025000.0,
Leases,4196000.0,3969000.0,3863000.0,3009000.0,
Other Properties,12744000.0,5361000.0,6873000.0,7111000.0,
Machinery Furniture Equipment,26245000.0,20592000.0,16978000.0,14364000.0,
Buildings And Improvements,2571000.0,857000.0,509000.0,505000.0,
Land And Improvements,406000.0,406000.0,36000.0,36000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1442203000.0,1267191000.0,1181125000.0,964227000.0,
Other Current Assets,8412000.0,6956000.0,7558000.0,3557000.0,
Hedging Assets Current,114720000.0,77881000.0,91743000.0,44536000.0,
Restricted Cash,,,282671000.0,201028000.0,74678000.0
Prepaid Assets,,,7558000.0,3557000.0,2659000.0
Inventory,1097144000.0,981643000.0,741018000.0,458019000.0,
Other Inventories,751712000.0,543025000.0,439740000.0,298294000.0,
Finished Goods,345432000.0,438618000.0,301278000.0,159725000.0,
Raw Materials,,21642000.0,24408000.0,20876000.0,19344000.0
Receivables,173291000.0,161393000.0,303023000.0,356710000.0,
Other Receivables,13190000.0,16533000.0,10299000.0,49844000.0,
Taxes Receivable,1562000.0,0.0,,,0.0
Loans Receivable,135133000.0,126150000.0,205983000.0,267710000.0,
Accounts Receivable,23406000.0,18710000.0,86741000.0,39156000.0,
Cash Cash Equivalents And Short Term Investments,48636000.0,39318000.0,37783000.0,101405000.0,
Cash And Cash Equivalents,48636000.0,39318000.0,37783000.0,101405000.0,
Cash Financial,48636000.0,39318000.0,37783000.0,101405000.0,
