,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-64712823.0,10693254.0,1116099.0,904092.0
Repurchase Of Capital Stock,-24816135.0,-6400000.0,,
Repayment Of Debt,-26250000.0,0.0,,
Issuance Of Debt,124672976.0,30028640.0,,
Issuance Of Capital Stock,972262.0,0.0,,
Capital Expenditure,-189674.0,-79099.0,-226664.0,
Interest Paid Supplemental Data,4035526.0,0.0,,
Income Tax Paid Supplemental Data,150000.0,0.0,,
End Cash Position,25588668.0,30052823.0,2599302.0,1852644.0
Beginning Cash Position,30052823.0,102420.0,1852644.0,1261250.0
Changes In Cash,-4464155.0,29950403.0,746658.0,591394.0
Financing Cash Flow,57817492.0,22961795.0,-354577.0,-329100.0
Cash Flow From Continuing Financing Activities,57817492.0,22961795.0,-354577.0,-329100.0
Net Other Financing Charges,-16761611.0,-666845.0,3639.0,-1302.0
Cash Dividends Paid,,-659363.0,-358216.0,-327798.0
Common Stock Dividend Paid,,-659363.0,-358216.0,-327798.0
Net Common Stock Issuance,-23843873.0,-6400000.0,,
Common Stock Payments,-24816135.0,-6400000.0,,
Common Stock Issuance,972262.0,0.0,,
Net Issuance Payments Of Debt,98422976.0,30028640.0,,
Net Long Term Debt Issuance,98422976.0,30028640.0,,
Long Term Debt Payments,-26250000.0,0.0,,
Long Term Debt Issuance,124672976.0,30028640.0,,
Investing Cash Flow,2241502.0,-3704646.0,-241528.0,16402.0
Cash Flow From Continuing Investing Activities,2241502.0,-3704646.0,-241528.0,16402.0
Net Other Investing Changes,2781176.0,-2904646.0,-14864.0,
Net Investment Purchase And Sale,-350000.0,-800000.0,,
Purchase Of Investment,-350000.0,-800000.0,,
Net Business Purchase And Sale,,,-14864.0,16402.0
Net Intangibles Purchase And Sale,,-15000.0,-226664.0,0.0
Purchase Of Intangibles,,-15000.0,-226664.0,0.0
Net PPE Purchase And Sale,-189674.0,0.0,0.0,
Purchase Of PPE,-189674.0,0.0,0.0,
Operating Cash Flow,-64523149.0,10693254.0,1342763.0,904092.0
Cash Flow From Continuing Operating Activities,-64523149.0,10693254.0,1342763.0,904092.0
Change In Working Capital,-69728812.0,-17982293.0,314104.0,-553571.0
Change In Other Working Capital,-474217.0,-1356641.0,610541.0,
Change In Other Current Liabilities,3358507.0,22037.0,,
Change In Other Current Assets,-74190551.0,-18719538.0,262468.0,-314.0
Change In Payables And Accrued Expense,3633289.0,948270.0,-4349.0,196578.0
Change In Accrued Expense,2921569.0,908256.0,-4349.0,259828.0
Change In Payable,711720.0,40014.0,,-63250.0
Change In Account Payable,-40014.0,40014.0,0.0,-63250.0
Change In Tax Payable,751734.0,0.0,,
Change In Income Tax Payable,751734.0,0.0,,
Change In Prepaid Assets,-62994.0,-91741.0,204152.0,269069.0
Change In Receivables,-1992846.0,-141321.0,-496240.0,-93418.0
Changes In Account Receivables,-1992846.0,-141321.0,,
Other Non Cash Items,-23394904.0,-5651275.0,,
Stock Based Compensation,10768024.0,0.0,,
Unrealized Gain Loss On Investment Securities,-1369112.0,1045623.0,,
Deferred Tax,466577.0,889943.0,,
Deferred Income Tax,466577.0,889943.0,,
Depreciation Amortization Depletion,3409928.0,4282.0,31244.0,
Depreciation And Amortization,3409928.0,4282.0,31244.0,19454.0
Amortization Cash Flow,,80138.0,12593.0,0.0
Amortization Of Intangibles,,80138.0,12593.0,0.0
Depreciation,,25184.0,18651.0,19454.0
Operating Gains Losses,6290663.0,,,
Gain Loss On Investment Securities,4204360.0,,,
Net Income From Continuing Operations,9034487.0,32386974.0,997415.0,1438209.0
