,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Ordinary Shares Number,89045996.0,91504053.0,95701630.0,99601393.0,
Share Issued,89045996.0,91504053.0,95701630.0,99601393.0,
Net Debt,2588399000.0,2770435000.0,1458129000.0,1014716000.0,
Total Debt,3127219000.0,3301078000.0,1865769000.0,1512591000.0,
Tangible Book Value,4144520000.0,3971040000.0,3433927000.0,3217540000.0,
Invested Capital,7824844000.0,7810334000.0,5804582000.0,5298591000.0,
Working Capital,5905283000.0,6501475000.0,4624972000.0,4108183000.0,
Net Tangible Assets,4144520000.0,3971040000.0,3433927000.0,3217540000.0,
Capital Lease Obligations,227879000.0,242413000.0,253947000.0,298184000.0,
Common Stock Equity,4925504000.0,4751669000.0,4192760000.0,4084184000.0,
Total Capitalization,7332133000.0,7739698000.0,5630160000.0,5275513000.0,
Total Equity Gross Minority Interest,4925504000.0,4751669000.0,4192760000.0,4084184000.0,
Stockholders Equity,4925504000.0,4751669000.0,4192760000.0,4084184000.0,
Gains Losses Not Affecting Retained Earnings,-486723000.0,-409381000.0,-481248000.0,-153747000.0,
Other Equity Adjustments,-486723000.0,-409381000.0,-481248000.0,-153747000.0,
Retained Earnings,3601812000.0,3378212000.0,2921399000.0,2516170000.0,
Additional Paid In Capital,1721369000.0,1691334000.0,1656907000.0,1622160000.0,
Capital Stock,89046000.0,91504000.0,95702000.0,99601000.0,
Common Stock,89046000.0,91504000.0,95702000.0,99601000.0,
Total Liabilities Net Minority Interest,7283643000.0,7725490000.0,6195772000.0,4841238000.0,
Total Non Current Liabilities Net Minority Interest,2818374000.0,3476112000.0,1944118000.0,1786000000.0,
Other Non Current Liabilities,237859000.0,297462000.0,307300000.0,354833000.0,
Long Term Debt And Capital Lease Obligation,2580515000.0,3178650000.0,1636818000.0,1431167000.0,
Long Term Capital Lease Obligation,173886000.0,190621000.0,199418000.0,239838000.0,
Long Term Debt,2406629000.0,2988029000.0,1437400000.0,1191329000.0,
Current Liabilities,4465269000.0,4249378000.0,4251654000.0,3055238000.0,
Current Debt And Capital Lease Obligation,546704000.0,122428000.0,228951000.0,81424000.0,
Current Capital Lease Obligation,53993000.0,51792000.0,54529000.0,58346000.0,
Current Debt,492711000.0,70636000.0,174422000.0,23078000.0,
Other Current Borrowings,492711000.0,70636000.0,174422000.0,,51000.0
Line Of Credit,,,174422000.0,23078000.0,51000.0
Payables And Accrued Expenses,3918565000.0,4126950000.0,4022703000.0,2973814000.0,
Current Accrued Expenses,526912000.0,659609000.0,566189000.0,572457000.0,
Interest Payable,34811000.0,86162000.0,38394000.0,32985000.0,
Payables,3391653000.0,3467341000.0,3456514000.0,2401357000.0,
Total Tax Payable,46143000.0,93521000.0,24831000.0,0.0,
Income Tax Payable,46143000.0,93521000.0,24831000.0,0.0,
Accounts Payable,3345510000.0,3373820000.0,3431683000.0,2401357000.0,
Total Assets,12209147000.0,12477159000.0,10388532000.0,8925422000.0,
Total Non Current Assets,1838595000.0,1726306000.0,1511906000.0,1762001000.0,
Other Non Current Assets,280471000.0,282422000.0,210731000.0,260917000.0,
Goodwill And Other Intangible Assets,780984000.0,780629000.0,758833000.0,866644000.0,
Other Intangible Assets,,,12651000.0,28539000.0,65437000.0
Goodwill,780984000.0,780629000.0,758833000.0,838105000.0,
Net PPE,777140000.0,663255000.0,542342000.0,634440000.0,
Accumulated Depreciation,-1144018000.0,-1109631000.0,-1038335000.0,-999885000.0,
Gross PPE,1921158000.0,1772886000.0,1580677000.0,1634325000.0,
Leases,138757000.0,137745000.0,119917000.0,123808000.0,
Construction In Progress,227622000.0,138978000.0,5780000.0,4373000.0,
Other Properties,208971000.0,221698000.0,227138000.0,265988000.0,
Machinery Furniture Equipment,1178983000.0,1144193000.0,1091812000.0,1095716000.0,
Buildings And Improvements,137460000.0,108236000.0,114622000.0,121662000.0,
Land And Improvements,29365000.0,22036000.0,21408000.0,22778000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,10370552000.0,10750853000.0,8876626000.0,7163421000.0,
Other Current Assets,199694000.0,233804000.0,177783000.0,150763000.0,
Prepaid Assets,,,177783000.0,150763000.0,191394000.0
Inventory,5468730000.0,5465031000.0,4244148000.0,3236837000.0,
Receivables,4391187000.0,4763788000.0,4301002000.0,3576130000.0,
Accounts Receivable,4391187000.0,4763788000.0,4301002000.0,3576130000.0,
Allowance For Doubtful Accounts Receivable,-108504000.0,-112843000.0,-113902000.0,-88160000.0,
Gross Accounts Receivable,4499691000.0,4876631000.0,4414904000.0,3664290000.0,
Cash Cash Equivalents And Short Term Investments,310941000.0,288230000.0,153693000.0,199691000.0,
Cash And Cash Equivalents,310941000.0,288230000.0,153693000.0,199691000.0,
