,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Treasury Shares Number,15626740.0,15135711.0,13972758.0,13640555.0,
Preferred Shares Number,,2300000.0,2300000.0,2300000.0,
Ordinary Shares Number,152779583.0,139583702.0,106950413.0,105486030.0,
Share Issued,168406323.0,154719413.0,120923171.0,119126585.0,
Net Debt,3174185000.0,3488488000.0,708055000.0,,1762296000.0
Total Debt,4303153000.0,4488817000.0,2438214000.0,1526040000.0,
Tangible Book Value,-2757461000.0,-3785152000.0,1249993000.0,945664000.0,
Invested Capital,9310333000.0,8852030000.0,5471582000.0,4335992000.0,
Working Capital,2316332000.0,2173250000.0,3038233000.0,2297805000.0,
Net Tangible Assets,-392689000.0,-1098418000.0,2462115000.0,2117161000.0,
Capital Lease Obligations,202935000.0,179019000.0,137788000.0,150899000.0,
Common Stock Equity,5210115000.0,4542232000.0,3171156000.0,2960851000.0,
Preferred Stock Equity,2364772000.0,2686734000.0,1212122000.0,1171497000.0,
Total Capitalization,11601335000.0,11463928000.0,6280492000.0,5445439000.0,
Total Equity Gross Minority Interest,7946279000.0,7228966000.0,4383278000.0,4132348000.0,
Minority Interest,371392000.0,0.0,,,
Stockholders Equity,7574887000.0,7228966000.0,4383278000.0,4132348000.0,
Gains Losses Not Affecting Retained Earnings,2640000.0,109726000.0,-2167000.0,14267000.0,
Other Equity Adjustments,2640000.0,109726000.0,-2167000.0,14267000.0,
Treasury Stock,315122000.0,293121000.0,239354000.0,218466000.0,
Retained Earnings,664940000.0,944416000.0,1348125000.0,1136777000.0,
Capital Stock,7222429000.0,6467945000.0,3276674000.0,3199770000.0,
Common Stock,4857657000.0,3781211000.0,2064552000.0,2028273000.0,
Preferred Stock,2364772000.0,2686734000.0,1212122000.0,1171497000.0,
Total Liabilities Net Minority Interest,6542355000.0,6482167000.0,3461568000.0,2380302000.0,
Total Non Current Liabilities Net Minority Interest,5198588000.0,5403419000.0,2194609000.0,1650713000.0,
Other Non Current Liabilities,225411000.0,247402000.0,109922000.0,138119000.0,
Preferred Securities Outside Stock Equity,,,,726178000.0,0.0
Non Current Deferred Liabilities,784374000.0,780307000.0,77259000.0,73962000.0,
Non Current Deferred Taxes Liabilities,784374000.0,780307000.0,77259000.0,73962000.0,
Long Term Debt And Capital Lease Obligation,4188803000.0,4375710000.0,2007428000.0,1438632000.0,
Long Term Capital Lease Obligation,162355000.0,140748000.0,110214000.0,125541000.0,
Long Term Debt,4026448000.0,4234962000.0,1897214000.0,1313091000.0,
Current Liabilities,1343767000.0,1078748000.0,1266959000.0,729589000.0,
Current Deferred Liabilities,62123000.0,104477000.0,22960000.0,13926000.0,
Current Deferred Revenue,62123000.0,104477000.0,22960000.0,13926000.0,
Current Debt And Capital Lease Obligation,114350000.0,113107000.0,430786000.0,87408000.0,
Current Capital Lease Obligation,40580000.0,38271000.0,27574000.0,25358000.0,
Current Debt,73770000.0,74836000.0,403212000.0,62050000.0,
Other Current Borrowings,73770000.0,74836000.0,403212000.0,62050000.0,
Pensionand Other Post Retirement Benefit Plans Current,212458000.0,175564000.0,172109000.0,181491000.0,
Current Provisions,44193000.0,47563000.0,17738000.0,21868000.0,
Payables And Accrued Expenses,910643000.0,638037000.0,623366000.0,424896000.0,
Current Accrued Expenses,188390000.0,158241000.0,159132000.0,110115000.0,
Interest Payable,,2923000.0,38872000.0,428000.0,
Payables,722253000.0,479796000.0,464234000.0,314781000.0,
Total Tax Payable,90705000.0,74488000.0,29317000.0,20295000.0,
Income Tax Payable,90705000.0,74488000.0,29317000.0,20295000.0,
Accounts Payable,631548000.0,405308000.0,434917000.0,294486000.0,
Total Assets,14488634000.0,13711133000.0,7844846000.0,6512650000.0,
Total Non Current Assets,10828535000.0,10459135000.0,3539654000.0,3485256000.0,
Other Non Current Assets,1002734000.0,311968000.0,223582000.0,193665000.0,
Non Current Deferred Assets,40966000.0,37748000.0,31714000.0,33498000.0,
Non Current Deferred Taxes Assets,40966000.0,37748000.0,31714000.0,33498000.0,
Investments And Advances,,,,,73767000.0
Long Term Equity Investment,,,,,73767000.0
Goodwill And Other Intangible Assets,7967576000.0,8327384000.0,1921163000.0,2015187000.0,
Other Intangible Assets,3503247000.0,3814684000.0,635404000.0,718460000.0,
Goodwill,4464329000.0,4512700000.0,1285759000.0,1296727000.0,
Net PPE,1817259000.0,1782035000.0,1363195000.0,1242906000.0,
Accumulated Depreciation,-1482082000.0,-1259934000.0,-1020070000.0,-841432000.0,
Gross PPE,3299341000.0,3041969000.0,2383265000.0,2084338000.0,
Construction In Progress,398884000.0,287990000.0,271605000.0,136544000.0,
Other Properties,25000000.0,25000000.0,25000000.0,25000000.0,
Machinery Furniture Equipment,2034310000.0,1879136000.0,1651762000.0,1483183000.0,
Buildings And Improvements,774991000.0,780204000.0,415530000.0,419157000.0,
Land And Improvements,66156000.0,69639000.0,19368000.0,20454000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,3660099000.0,3251998000.0,4305192000.0,3027394000.0,
Other Current Assets,398203000.0,216530000.0,100346000.0,67617000.0,
Restricted Cash,174008000.0,12023000.0,990000000.0,,
Prepaid Assets,,,19585000.0,13095000.0,12279000.0
Inventory,1286404000.0,1272333000.0,902559000.0,695828000.0,
Finished Goods,235941000.0,259905000.0,175396000.0,147547000.0,
Work In Process,620575000.0,549992000.0,408405000.0,336391000.0,
Raw Materials,429888000.0,462436000.0,318758000.0,211890000.0,
Receivables,875451000.0,929802000.0,719916000.0,672057000.0,
Taxes Receivable,26909000.0,28271000.0,19585000.0,13095000.0,
Accounts Receivable,848542000.0,901531000.0,700331000.0,658962000.0,
Allowance For Doubtful Accounts Receivable,-9511000.0,-8005000.0,-4206000.0,-924000.0,
Gross Accounts Receivable,858053000.0,909536000.0,704537000.0,659886000.0,
Cash Cash Equivalents And Short Term Investments,926033000.0,821310000.0,2582371000.0,1591892000.0,
Cash And Cash Equivalents,926033000.0,821310000.0,2582371000.0,1591892000.0,
