,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,178300000.0,-67600000.0,-85300000.0,149500000.0,
Repayment Of Debt,-62500000.0,-183700000.0,-300000000.0,-250000000.0,
Issuance Of Debt,62500000.0,183700000.0,296600000.0,395500000.0,
Capital Expenditure,-96600000.0,-82300000.0,-91300000.0,-100500000.0,
Interest Paid Supplemental Data,49200000.0,50900000.0,40500000.0,,
Income Tax Paid Supplemental Data,62800000.0,9900000.0,,,
End Cash Position,199100000.0,44500000.0,154200000.0,287400000.0,
Beginning Cash Position,44500000.0,154200000.0,287400000.0,193100000.0,
Effect Of Exchange Rate Changes,-1100000.0,-2000000.0,2700000.0,-700000.0,
Changes In Cash,155700000.0,-107700000.0,-135900000.0,95000000.0,
Financing Cash Flow,-23300000.0,-40100000.0,-52800000.0,-76100000.0,
Cash Flow From Continuing Financing Activities,-23300000.0,-40100000.0,-52800000.0,-76100000.0,
Net Other Financing Charges,-24200000.0,-5700000.0,-10200000.0,-13000000.0,
Proceeds From Stock Option Exercised,40900000.0,5000000.0,0.0,500000.0,
Cash Dividends Paid,-40000000.0,-39400000.0,-39200000.0,-39100000.0,
Common Stock Dividend Paid,-40000000.0,-39400000.0,-39200000.0,-39100000.0,
Net Issuance Payments Of Debt,0.0,0.0,-3400000.0,-24500000.0,
Net Short Term Debt Issuance,,0.0,0.0,-170000000.0,-19700000.0
Short Term Debt Payments,,,,-170000000.0,-19700000.0
Short Term Debt Issuance,,,,,351100000.0
Net Long Term Debt Issuance,0.0,0.0,-3400000.0,145500000.0,
Long Term Debt Payments,-62500000.0,-183700000.0,-300000000.0,-250000000.0,
Long Term Debt Issuance,62500000.0,183700000.0,296600000.0,395500000.0,
Investing Cash Flow,-95900000.0,-82300000.0,-89100000.0,-78900000.0,
Cash Flow From Continuing Investing Activities,-95900000.0,-82300000.0,-89100000.0,-78900000.0,
Net Investment Purchase And Sale,,,,,0.0
Sale Of Investment,,,,,0.0
Net Business Purchase And Sale,,0.0,0.0,20000000.0,0.0
Sale Of Business,,0.0,0.0,20000000.0,0.0
Purchase Of Business,,,,,0.0
Net PPE Purchase And Sale,-95900000.0,-82300000.0,-89100000.0,-98900000.0,
Sale Of PPE,700000.0,0.0,2200000.0,1600000.0,
Purchase Of PPE,-96600000.0,-82300000.0,-91300000.0,-100500000.0,
Capital Expenditure Reported,,,,,-171400000.0
Operating Cash Flow,274900000.0,14700000.0,6000000.0,250000000.0,
Cash Flow From Continuing Operating Activities,274900000.0,14700000.0,6000000.0,250000000.0,
Change In Working Capital,-163200000.0,-211100000.0,-80000000.0,220700000.0,
Change In Other Working Capital,-15200000.0,-6700000.0,-8600000.0,-25200000.0,
Change In Other Current Assets,-31300000.0,13000000.0,8300000.0,-33900000.0,
Change In Payables And Accrued Expense,12600000.0,67400000.0,71200000.0,56200000.0,
Change In Accrued Expense,23600000.0,38200000.0,-24500000.0,33800000.0,
Change In Payable,-11000000.0,29200000.0,95700000.0,22400000.0,
Change In Account Payable,-11000000.0,29200000.0,95700000.0,22400000.0,
Change In Inventory,-96700000.0,-140300000.0,-71900000.0,238500000.0,
Change In Receivables,-32600000.0,-144500000.0,-79000000.0,-14900000.0,
Changes In Account Receivables,-32600000.0,-144500000.0,-79000000.0,-14900000.0,
Other Non Cash Items,15800000.0,,-4700000.0,68400000.0,58200000.0
Stock Based Compensation,19800000.0,16400000.0,10800000.0,10400000.0,
Asset Impairment Charge,14100000.0,0.0,0.0,57000000.0,
Deferred Tax,-13300000.0,-400000.0,-3100000.0,-33600000.0,
Deferred Income Tax,-13300000.0,-400000.0,-3100000.0,-33600000.0,
Depreciation Amortization Depletion,134600000.0,131000000.0,131400000.0,123600000.0,
Depreciation And Amortization,134600000.0,131000000.0,131400000.0,123600000.0,
Operating Gains Losses,80600000.0,22400000.0,700000.0,33100000.0,
Pension And Employee Benefit Expense,76000000.0,19900000.0,-7300000.0,24600000.0,
Gain Loss On Sale Of PPE,4600000.0,2500000.0,2000000.0,300000.0,
Net Income From Continuing Operations,186500000.0,56400000.0,-49100000.0,-229600000.0,
