,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,367260180.0,0.0,0.0,-115049120.0
Tax Rate For Calcs,0.34,0.0,0.0,0.02
Normalized EBITDA,3538779000.0,2144845000.0,302461000.0,-1307355000.0
Total Unusual Items,1080177000.0,3467362000.0,496820000.0,-5752456000.0
Total Unusual Items Excluding Goodwill,1080177000.0,3467362000.0,496820000.0,-5752456000.0
Net Income From Continuing Operation Net Minority Interest,-2380456000.0,-722367000.0,-4213208000.0,-10834709000.0
Reconciled Depreciation,2404223000.0,2094448000.0,1544333000.0,1805553000.0
Reconciled Cost Of Revenue,13468175000.0,12779659000.0,8169830000.0,6370067000.0
EBITDA,4618956000.0,5612207000.0,799281000.0,-7059811000.0
EBIT,2214733000.0,3517759000.0,-745052000.0,-8865364000.0
Net Interest Income,-4836565000.0,-4516493000.0,-3683963000.0,-2454289000.0
Interest Expense,4555663000.0,4240126000.0,3468156000.0,2211850000.0
Interest Income,104667000.0,259220000.0,131897000.0,51901000.0
Normalized Income,-3093372820.0,-4189729000.0,-4710028000.0,-5197302120.0
Net Income From Continuing And Discontinued Operation,-2380456000.0,-722367000.0,-4213208000.0,-10834709000.0
Total Expenses,17138967000.0,15621303000.0,10996616000.0,7900761000.0
Rent Expense Supplemental,1056900000.0,1756544000.0,677653000.0,848057000.0
Total Operating Income As Reported,1661094000.0,1429555000.0,54795000.0,-1399081000.0
Diluted Average Shares,115844056.0,139266667.0,135433333.0,114588488.0
Basic Average Shares,115844056.0,115886536.0,115227227.0,114588488.0
Diluted EPS,-20.55,-11.904748,-41.376506,-88.837022
Basic EPS,-20.55,-11.904748,-41.376506,-88.837022
Diluted NI Availto Com Stockholders,-2380456000.0,-722367000.0,-4213208000.0,-10834709000.0
Net Income Common Stockholders,-2380456000.0,-722367000.0,-4213208000.0,-10834709000.0
Net Income,-2380456000.0,-722367000.0,-4213208000.0,-10834709000.0
Net Income Including Noncontrolling Interests,-2380456000.0,-722367000.0,-4213208000.0,-10834709000.0
Net Income Continuous Operations,-2380456000.0,-722367000.0,-4213208000.0,-10834709000.0
Tax Provision,39526000.0,0.0,0.0,-242505000.0
Pretax Income,-2340930000.0,-722367000.0,-4213208000.0,-11077214000.0
Other Income Expense,1080177000.0,3467362000.0,491642000.0,-6466290000.0
Other Non Operating Income Expenses,,,,-713834000.0
Special Income Charges,-306429000.0,1102791000.0,1075682000.0,757554000.0
Other Special Charges,552065000.0,81665000.0,62781000.0,61786000.0
Write Off,-245636000.0,-1102791000.0,-1075682000.0,
Impairment Of Capital Assets,,-1102791000.0,-1075682000.0,-757554000.0
Earnings From Equity Interest,0.0,0.0,-5178000.0,-713834000.0
Gain On Sale Of Security,1386606000.0,2364571000.0,-578862000.0,-6510010000.0
Net Non Operating Interest Income Expense,-4836565000.0,-4516493000.0,-3683963000.0,-2454289000.0
Total Other Finance Cost,385569000.0,535587000.0,347704000.0,294340000.0
Interest Expense Non Operating,4555663000.0,4240126000.0,3468156000.0,2211850000.0
Interest Income Non Operating,104667000.0,259220000.0,131897000.0,51901000.0
Operating Income,1415458000.0,326764000.0,-1020887000.0,-2156635000.0
Operating Expense,3670792000.0,2841644000.0,2826786000.0,1530694000.0
Other Operating Expenses,2802036000.0,2039425000.0,2342543000.0,1468908000.0
Selling General And Administration,868756000.0,802219000.0,484243000.0,61786000.0
Selling And Marketing Expense,779264000.0,699003000.0,403987000.0,329829000.0
General And Administrative Expense,89492000.0,103216000.0,80256000.0,61786000.0
Insurance And Claims,89492000.0,103216000.0,80256000.0,61786000.0
Rent And Landing Fees,,203398000.0,221800000.0,94124000.0
Gross Profit,5086250000.0,3168408000.0,1805899000.0,-625941000.0
Cost Of Revenue,13468175000.0,12779659000.0,8169830000.0,6370067000.0
Total Revenue,18554425000.0,15948067000.0,9975729000.0,5744126000.0
Excise Taxes,162593000.0,586272000.0,426937000.0,252368000.0
Operating Revenue,17229732000.0,15020757000.0,9101576000.0,5197272000.0
