,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,18934175.0,-19974397.0,-26512887.0,-20129028.0,
Repurchase Of Capital Stock,-734388.0,-2996947.0,0.0,-3500020.0,
Repayment Of Debt,-117493545.0,-20600473.0,-111692874.0,-117271486.0,
Issuance Of Debt,135818247.0,79817888.0,140431184.0,143499367.0,
Capital Expenditure,-22782411.0,-22563189.0,-8997513.0,-13923085.0,
End Cash Position,44473270.0,48129194.0,33475266.0,36046113.0,
Other Cash Adjustment Outside Changein Cash,-31918.0,-101767.0,-9624750.0,-5584156.0,
Beginning Cash Position,48129194.0,33475266.0,36046113.0,42522861.0,
Effect Of Exchange Rate Changes,-6556470.0,4938573.0,6842689.0,6265340.0,
Changes In Cash,2932464.0,9817122.0,211214.0,-7157932.0,
Financing Cash Flow,-10055867.0,32954000.0,14823509.0,7358129.0,
Cash Flow From Continuing Financing Activities,-10055867.0,32954000.0,14823509.0,7358129.0,
Net Other Financing Charges,-2921745.0,-5219507.0,-904967.0,-1415034.0,
Interest Paid Cff,-24724436.0,-18046961.0,-13009834.0,-12923746.0,
Proceeds From Stock Option Exercised,,0.0,0.0,-1030952.0,0.0
Cash Dividends Paid,0.0,0.0,0.0,0.0,
Net Common Stock Issuance,-734388.0,-2996947.0,0.0,-3500020.0,
Common Stock Payments,-734388.0,-2996947.0,0.0,-3500020.0,
Net Issuance Payments Of Debt,18324702.0,59217415.0,28738310.0,26227881.0,
Net Short Term Debt Issuance,0.0,0.0,-32838.0,-3442491.0,
Short Term Debt Payments,0.0,0.0,-32838.0,-3442491.0,
Net Long Term Debt Issuance,18324702.0,59217415.0,28771148.0,29670372.0,
Long Term Debt Payments,-117493545.0,-20600473.0,-111660036.0,-113828995.0,
Long Term Debt Issuance,135818247.0,79817888.0,140431184.0,143499367.0,
Investing Cash Flow,-28728255.0,-25725670.0,2903079.0,-8310118.0,
Cash Flow From Continuing Investing Activities,-28728255.0,-25725670.0,2903079.0,-8310118.0,
Net Other Investing Changes,,,-421691.0,,
Net Investment Purchase And Sale,-6320078.0,-7673103.0,10275512.0,5049236.0,
Sale Of Investment,888140.0,1316980.0,12331390.0,9324335.0,
Purchase Of Investment,-7208218.0,-8990083.0,-2055878.0,-4275099.0,
Net Business Purchase And Sale,37508.0,4373265.0,0.0,253921.0,
Sale Of Business,37508.0,4373265.0,0.0,355804.0,
Purchase Of Business,,0.0,0.0,-101883.0,0.0
Net Intangibles Purchase And Sale,-1137071.0,-449673.0,-389039.0,-7210630.0,
Purchase Of Intangibles,-1137071.0,-449673.0,-389039.0,-7210630.0,
Net PPE Purchase And Sale,-9452848.0,-11223112.0,-1412019.0,-2496015.0,
Sale Of PPE,336726.0,137357.0,2046771.0,309810.0,
Purchase Of PPE,-9789574.0,-11360469.0,-3458790.0,-2805825.0,
Capital Expenditure Reported,-11855766.0,-10753047.0,-5149684.0,-3906630.0,
Operating Cash Flow,41716586.0,2588792.0,-17515374.0,-6205943.0,
Cash Flow From Continuing Operating Activities,41716586.0,2588792.0,-17515374.0,-6205943.0,
Taxes Refund Paid,-853299.0,-4072347.0,-7059177.0,-1837775.0,
Interest Received Cfo,2747398.0,5378413.0,5628962.0,2979889.0,
Change In Working Capital,-41510743.0,-85106771.0,-60851486.0,-53882778.0,
Change In Other Working Capital,-18273188.0,-1196044.0,-26747565.0,-13016060.0,
Change In Other Current Liabilities,,0.0,-784.0,-2821.0,-6603.0
Change In Payables And Accrued Expense,14234092.0,-4501398.0,53477330.0,-17318.0,
Change In Payable,14234092.0,-4501398.0,53477330.0,-17318.0,
Change In Account Payable,,-4501398.0,53477330.0,-5831743.0,8267538.0
Change In Tax Payable,,-16154083.0,6469983.0,5814425.0,1207046.0
Change In Income Tax Payable,,-16154083.0,6469983.0,5814425.0,1207046.0
Change In Inventory,14176656.0,-11066489.0,-55311365.0,-34503283.0,
Change In Receivables,-51648303.0,-68342840.0,-32269886.0,-6343296.0,
Changes In Account Receivables,-46681153.0,-56867123.0,-24971064.0,1986982.0,
Other Non Cash Items,38335665.0,43002813.0,20432328.0,27049003.0,
Stock Based Compensation,14134885.0,3415108.0,1430745.0,1655135.0,
Provisionand Write Offof Assets,1707069.0,2615170.0,2740415.0,1299581.0,
Asset Impairment Charge,,,,,1499298.0
Deferred Tax,3778615.0,-1068652.0,17972534.0,14351170.0,
Deferred Income Tax,3778615.0,-1068652.0,17972534.0,14351170.0,
Depreciation Amortization Depletion,21295312.0,19390601.0,9187935.0,6264841.0,
Depreciation And Amortization,21295312.0,19390601.0,9187935.0,6264841.0,
Amortization Cash Flow,12113107.0,10991433.0,4161392.0,2388982.0,
Amortization Of Intangibles,12113107.0,10991433.0,4161392.0,2388982.0,
Depreciation,9182205.0,8399168.0,5026543.0,3875859.0,
Operating Gains Losses,-4174972.0,-1140142.0,-3088726.0,-264387.0,
Earnings Losses From Equity Investments,-4049508.0,-1065549.0,-1144418.0,-997429.0,
Gain Loss On Sale Of PPE,-125464.0,-74593.0,-1944308.0,733042.0,
Gain Loss On Sale Of Business,,,,0.0,0.0
Net Income From Continuing Operations,6256656.0,20174599.0,-3908904.0,-3820622.0,
