,2024-10-31,2023-10-31,2022-10-31,2021-10-31
Treasury Shares Number,,0.0,,
Ordinary Shares Number,6395607.0,6300392.0,6220022.0,6297200.0
Share Issued,6395607.0,6300392.0,6220022.0,6297200.0
Tangible Book Value,70807533.0,54184717.0,37067905.0,221579966.0
Net Tangible Assets,70807533.0,54184717.0,37067905.0,221579966.0
Common Stock Equity,70807533.0,54184717.0,37067905.0,221579966.0
Total Equity Gross Minority Interest,70807533.0,54184717.0,37067905.0,221579966.0
Stockholders Equity,70807533.0,54184717.0,37067905.0,221579966.0
Retained Earnings,-110270644.0,-125969869.0,-142351300.0,40022384.0
Capital Stock,181078177.0,180154586.0,179419205.0,181557582.0
Common Stock,181078177.0,180154586.0,179419205.0,181557582.0
Total Liabilities Net Minority Interest,1080243.0,2430833.0,1975539.0,14032284.0
Payables,875972.0,2309710.0,1747603.0,13842874.0
Other Payable,759971.0,1844340.0,1461015.0,12551644.0
Accounts Payable,116001.0,465370.0,286588.0,1291230.0
Total Assets,71887776.0,56615550.0,39043444.0,235612250.0
Investments And Advances,71172338.0,56204260.0,38400857.0,233261053.0
Investmentin Financial Assets,71172338.0,56204260.0,38400857.0,233261053.0
Available For Sale Securities,3061338.0,3814390.0,3956052.0,15074858.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,68111000.0,52389870.0,34444805.0,218186195.0
Receivables,413397.0,120897.0,340938.0,1841528.0
Taxes Receivable,252486.0,241107.0,156594.0,88881.0
Cash And Cash Equivalents,44987.0,44004.0,143466.0,418315.0
Cash Financial,44987.0,44004.0,143466.0,418315.0
Cash Cash Equivalents And Federal Funds Sold,44987.0,44004.0,143466.0,418315.0
