,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Ordinary Shares Number,84869832.0,48063358.0,26215514.0,22493661.0
Share Issued,84869832.0,48063358.0,26215514.0,22493661.0
Total Debt,777000.0,1513000.0,2122000.0,2812000.0
Tangible Book Value,-17146000.0,4061000.0,62539000.0,81939000.0
Invested Capital,-16836000.0,4683000.0,63328000.0,83013000.0
Working Capital,-16796000.0,3884000.0,61932000.0,81358000.0
Net Tangible Assets,-17146000.0,4061000.0,62539000.0,81939000.0
Capital Lease Obligations,467000.0,891000.0,1333000.0,1738000.0
Common Stock Equity,-17146000.0,4061000.0,62539000.0,81939000.0
Total Capitalization,-17146000.0,4061000.0,62539000.0,81939000.0
Total Equity Gross Minority Interest,-17146000.0,4061000.0,62539000.0,81939000.0
Stockholders Equity,-17146000.0,4061000.0,62539000.0,81939000.0
Gains Losses Not Affecting Retained Earnings,0.0,51000.0,-107000.0,-112000.0
Other Equity Adjustments,,51000.0,-107000.0,-112000.0
Retained Earnings,-468586000.0,-348823000.0,-266315000.0,-160731000.0
Additional Paid In Capital,451432000.0,352828000.0,328958000.0,242780000.0
Capital Stock,8000.0,5000.0,3000.0,2000.0
Common Stock,8000.0,5000.0,3000.0,2000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,71979000.0,34302000.0,27353000.0,22567000.0
Total Non Current Liabilities Net Minority Interest,797000.0,878000.0,891000.0,1332000.0
Other Non Current Liabilities,759000.0,464000.0,,
Long Term Debt And Capital Lease Obligation,38000.0,414000.0,891000.0,1332000.0
Long Term Capital Lease Obligation,38000.0,414000.0,891000.0,1332000.0
Long Term Debt,,464000.0,,
Current Liabilities,71182000.0,33424000.0,26462000.0,21235000.0
Other Current Liabilities,54104000.0,14138000.0,987000.0,553000.0
Current Deferred Liabilities,667000.0,0.0,,
Current Deferred Revenue,667000.0,0.0,,
Current Debt And Capital Lease Obligation,739000.0,1099000.0,1231000.0,1480000.0
Current Capital Lease Obligation,429000.0,477000.0,442000.0,406000.0
Current Debt,310000.0,622000.0,789000.0,1074000.0
Current Notes Payable,310000.0,622000.0,789000.0,1074000.0
Pensionand Other Post Retirement Benefit Plans Current,2066000.0,2301000.0,2779000.0,2103000.0
Payables And Accrued Expenses,13606000.0,15886000.0,21465000.0,17099000.0
Current Accrued Expenses,11864000.0,11352000.0,12004000.0,16459000.0
Payables,1742000.0,4534000.0,9461000.0,640000.0
Accounts Payable,1742000.0,4534000.0,9461000.0,640000.0
Total Assets,54833000.0,38363000.0,89892000.0,104506000.0
Total Non Current Assets,447000.0,1055000.0,1498000.0,1913000.0
Net PPE,447000.0,1055000.0,1498000.0,1913000.0
Gross PPE,447000.0,1055000.0,1498000.0,1913000.0
Leases,0.0,198000.0,200000.0,201000.0
Other Properties,447000.0,857000.0,1298000.0,1712000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,54386000.0,37308000.0,88394000.0,102593000.0
Other Current Assets,666000.0,1748000.0,2087000.0,1743000.0
Prepaid Assets,3537000.0,4705000.0,4959000.0,3516000.0
Receivables,285000.0,275000.0,525000.0,505000.0
Taxes Receivable,262000.0,252000.0,502000.0,500000.0
Accrued Interest Receivable,23000.0,23000.0,23000.0,5000.0
Cash Cash Equivalents And Short Term Investments,49898000.0,30580000.0,80823000.0,96829000.0
Other Short Term Investments,0.0,13923000.0,26935000.0,39363000.0
Cash And Cash Equivalents,49898000.0,16657000.0,53888000.0,57466000.0
Cash Equivalents,25011000.0,15320000.0,41217000.0,50775000.0
Cash Financial,24887000.0,1337000.0,12671000.0,6691000.0
