,2024-10-31,2023-10-31,2022-10-31,2021-10-31,2020-10-31
Free Cash Flow,-4858659.0,-6301472.0,-3730057.0,-2246478.0,
Repayment Of Debt,-42587.0,-40922.0,-70870.0,0.0,
Issuance Of Capital Stock,2192444.0,11115241.0,582558.0,5389270.0,
Capital Expenditure,,,-5563.0,-169382.0,-7506.155047
Interest Paid Supplemental Data,5386.0,2907.0,14433.0,,
Income Tax Paid Supplemental Data,306592.0,12678.0,0.0,0.0,
End Cash Position,6573813.0,5427739.0,128777.0,3369798.0,
Beginning Cash Position,5427739.0,128777.0,3369798.0,241659.0,
Effect Of Exchange Rate Changes,-11548.0,-37734.0,-22652.0,0.0,
Changes In Cash,1157622.0,5336696.0,-3218369.0,3128139.0,
Financing Cash Flow,6254378.0,11664396.0,511688.0,5389270.0,
Cash Flow From Continuing Financing Activities,6254378.0,11664396.0,511688.0,5389270.0,
Net Other Financing Charges,,,,-600493.831145,-38506.575392
Interest Paid Cff,,,-14474.66071,0.0,0.0
Proceeds From Stock Option Exercised,4104521.0,590077.0,0.0,0.0,
Cash Dividends Paid,,,0.0,0.0,0.0
Net Common Stock Issuance,2192444.0,11115241.0,582558.0,5389270.0,
Common Stock Issuance,2192444.0,11115241.0,582558.0,5389270.0,
Net Issuance Payments Of Debt,-42587.0,-40922.0,-70870.0,0.0,
Net Long Term Debt Issuance,-42587.0,-40922.0,-70870.0,0.0,
Long Term Debt Payments,-42587.0,-40922.0,-70870.0,0.0,
Investing Cash Flow,-238097.0,-26228.0,-5563.0,-184035.0,
Cash Flow From Continuing Investing Activities,-238097.0,-26228.0,-5563.0,-184035.0,
Net Other Investing Changes,33803.0,-26228.0,,-14653.0,3681.769051
Net Investment Purchase And Sale,-271900.0,0.0,0.0,,
Sale Of Investment,78500.0,0.0,0.0,,
Purchase Of Investment,-350400.0,0.0,0.0,,
Net Intangibles Purchase And Sale,,0.0,0.0,-145094.0,0.0
Purchase Of Intangibles,,0.0,0.0,-145094.0,0.0
Net PPE Purchase And Sale,0.0,0.0,-5563.0,-24288.0,
Purchase Of PPE,0.0,0.0,-5563.0,-24288.0,
Operating Cash Flow,-4858659.0,-6301472.0,-3724494.0,-2077096.0,
Cash Flow From Continuing Operating Activities,-4858659.0,-6301472.0,-3724494.0,-2077096.0,
Change In Working Capital,-130109.0,-969032.0,1236710.0,19042.0,
Change In Other Working Capital,7222.0,-167856.0,200443.0,,
Change In Payables And Accrued Expense,-198590.0,-620421.0,913303.0,251881.0,
Change In Payable,,-788277.0,1116996.465652,251881.0,-23422.206209
Change In Account Payable,,-620421.0,915969.226926,251738.0,-5587.581817
Change In Prepaid Assets,-3690.0,-26134.0,103026.0,-117271.0,
Change In Receivables,64949.0,-154621.0,19938.0,-115568.0,
Other Non Cash Items,5386.0,2907.0,14433.0,,
Stock Based Compensation,883872.0,366405.0,1207549.0,619939.0,
Unrealized Gain Loss On Investment Securities,68624.0,107638.0,308187.0,0.0,
Asset Impairment Charge,,0.0,0.0,7327.0,134877.349427
Deferred Tax,103879.0,17372.0,29859.0,0.0,
Deferred Income Tax,103879.0,17372.0,29859.0,0.0,
Depreciation Amortization Depletion,51072.0,57510.0,83067.0,1884.0,
Depreciation And Amortization,51072.0,57510.0,83067.0,1884.0,
Amortization Cash Flow,10984.0,10954.0,14830.0,0.0,
Amortization Of Intangibles,10984.0,10954.0,14830.0,0.0,
Depreciation,40088.0,46556.0,68237.0,1884.0,
Operating Gains Losses,-586705.0,2736565.0,290569.0,,
Gain Loss On Investment Securities,-592756.0,2658394.0,290569.0,,
Net Foreign Currency Exchange Gain Loss,6051.0,78171.0,0.0,0.0,
Net Income From Continuing Operations,-5254678.0,-8620837.0,-6894868.0,-2725288.0,
