,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Free Cash Flow,24000000.0,41250000.0,91744000.0,65057000.0,
Repurchase Of Capital Stock,-19448000.0,-23453000.0,0.0,-4568000.0,
Repayment Of Debt,-1052291000.0,-3548542000.0,-906902000.0,-1346800000.0,
Issuance Of Debt,350100000.0,4293870000.0,1454402000.0,1143800000.0,
Capital Expenditure,-7184000.0,-6281000.0,-5557000.0,-9410000.0,
Interest Paid Supplemental Data,224701000.0,188908000.0,83833000.0,83646000.0,
Income Tax Paid Supplemental Data,6017000.0,5424000.0,13559000.0,13057000.0,
End Cash Position,217307000.0,245605000.0,49194000.0,70292000.0,
Beginning Cash Position,245605000.0,49194000.0,70292000.0,239708000.0,
Changes In Cash,-28298000.0,196411000.0,-21098000.0,-169416000.0,
Financing Cash Flow,-688591000.0,477983000.0,49177000.0,82785000.0,
Cash Flow From Continuing Financing Activities,-688591000.0,477983000.0,49177000.0,82785000.0,
Net Other Financing Charges,-1192000.0,-17074000.0,7338000.0,1931000.0,
Proceeds From Stock Option Exercised,,0.0,0.0,324000.0,638000.0
Cash Dividends Paid,-44522000.0,-83172000.0,-103131000.0,-117890000.0,
Common Stock Dividend Paid,-44522000.0,-83172000.0,-103131000.0,-117890000.0,
Net Common Stock Issuance,-19448000.0,-23453000.0,0.0,-4568000.0,
Common Stock Payments,-19448000.0,-23453000.0,0.0,-4568000.0,
Net Issuance Payments Of Debt,-702191000.0,745328000.0,547500000.0,-203000000.0,
Net Long Term Debt Issuance,-702191000.0,745328000.0,547500000.0,-203000000.0,
Long Term Debt Payments,-1052291000.0,-3548542000.0,-906902000.0,-1346800000.0,
Long Term Debt Issuance,350100000.0,4293870000.0,1454402000.0,1143800000.0,
Investing Cash Flow,629109000.0,-329103000.0,-167576000.0,-326668000.0,
Cash Flow From Continuing Investing Activities,629109000.0,-329103000.0,-167576000.0,-326668000.0,
Net Other Investing Changes,21690000.0,4984000.0,-15457000.0,27613000.0,
Net Investment Purchase And Sale,550977000.0,186860000.0,234999000.0,-477671000.0,
Sale Of Investment,1727622000.0,186860000.0,323025000.0,601680000.0,
Purchase Of Investment,-1176645000.0,0.0,-88026000.0,-1079351000.0,
Net Business Purchase And Sale,,,,,0.0
Sale Of Business,,,,,0.0
Net PPE Purchase And Sale,-7184000.0,-6281000.0,-5557000.0,-9410000.0,
Purchase Of PPE,-7184000.0,-6281000.0,-5557000.0,-9410000.0,
Operating Cash Flow,31184000.0,47531000.0,97301000.0,74467000.0,
Cash Flow From Continuing Operating Activities,31184000.0,47531000.0,97301000.0,74467000.0,
Change In Working Capital,-18315000.0,-7207000.0,5691000.0,-1450000.0,
Change In Other Working Capital,,-7303000.0,-2197000.0,105000.0,774000.0
Change In Other Current Liabilities,-22831000.0,-4372000.0,-10823000.0,-14306000.0,
Change In Other Current Assets,-3623000.0,4468000.0,18711000.0,12751000.0,
Change In Payables And Accrued Expense,,,,-14306000.0,-8231000.0
Change In Payable,,,,-14306000.0,-8231000.0
Change In Account Payable,,,,-14306000.0,-8231000.0
Change In Receivables,8139000.0,-7303000.0,-2197000.0,,
Other Non Cash Items,13000.0,5000.0,25000.0,45000.0,
Stock Based Compensation,1285000.0,1506000.0,2238000.0,2532000.0,
Deferred Tax,3546000.0,-45520000.0,2047000.0,-1668000.0,
Deferred Income Tax,3546000.0,-45520000.0,2047000.0,-1668000.0,
Depreciation Amortization Depletion,8703000.0,10108000.0,10737000.0,10950000.0,
Depreciation And Amortization,8703000.0,10108000.0,10737000.0,10950000.0,
Amortization Cash Flow,774000.0,1069000.0,1372000.0,1578000.0,
Amortization Of Intangibles,774000.0,1069000.0,1372000.0,1578000.0,
Depreciation,7929000.0,9039000.0,9365000.0,9372000.0,
Operating Gains Losses,3336000.0,178801000.0,-10031000.0,-11302000.0,
Gain Loss On Investment Securities,13345000.0,192622000.0,0.0,-7386000.0,
Net Income From Continuing Operations,38010000.0,-101659000.0,84453000.0,76082000.0,
