,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Tax Effect Of Unusual Items,1419579.0,845100.0,6437670.549547,591396.0,
Tax Rate For Calcs,0.147,0.09,0.149286,0.068,
Total Unusual Items,9657000.0,9390000.0,43123000.0,8697000.0,
Total Unusual Items Excluding Goodwill,9657000.0,9390000.0,43123000.0,8697000.0,
Net Income From Continuing Operation Net Minority Interest,168357000.0,163615000.0,156386000.0,141708000.0,
Reconciled Depreciation,57765000.0,64955000.0,61601000.0,59047000.0,
Net Interest Income,455118000.0,387861000.0,307324000.0,278991000.0,
Interest Expense,21233000.0,10874000.0,4872000.0,6863000.0,
Interest Income,476351000.0,398735000.0,312196000.0,285854000.0,
Normalized Income,160119579.0,155070100.0,119700670.549547,133602396.0,
Net Income From Continuing And Discontinued Operation,168357000.0,163615000.0,156386000.0,141708000.0,
Diluted Average Shares,25201750.0,26925606.0,29232247.0,31751522.0,
Basic Average Shares,25169937.0,26833079.0,29227071.0,31729596.0,
Diluted EPS,6.62,5.99,5.26,4.38,
Basic EPS,6.63,6.01,5.26,4.38,
Diluted NI Availto Com Stockholders,166817000.0,161170000.0,153821000.0,139012000.0,
Average Dilution Earnings,2000.0,8000.0,0.0,2000.0,
Net Income Common Stockholders,166815000.0,161162000.0,153821000.0,139010000.0,
Otherunder Preferred Stock Dividend,1542000.0,2453000.0,2565000.0,2698000.0,
Net Income,168357000.0,163615000.0,156386000.0,141708000.0,
Minority Interests,-1293000.0,-2192000.0,-2968000.0,-4037000.0,
Net Income Including Noncontrolling Interests,169650000.0,165807000.0,159354000.0,145745000.0,
Net Income Continuous Operations,169650000.0,165807000.0,159354000.0,145745000.0,
Tax Provision,29141000.0,16324000.0,27964000.0,10701000.0,
Pretax Income,198791000.0,182131000.0,187318000.0,156446000.0,
Special Income Charges,-3012000.0,6727000.0,49330000.0,-2818000.0,
Gain On Sale Of Business,,,0.0,0.0,19275000.0
Other Special Charges,,-10000000.0,-50000000.0,,
Write Off,3012000.0,3273000.0,670000.0,2818000.0,
Gain On Sale Of Security,,91000.0,-1287000.0,6000.0,51000.0
Depreciation Amortization Depletion Income Statement,45888000.0,50681000.0,42221000.0,39532000.0,
Depreciation And Amortization In Income Statement,45888000.0,50681000.0,42221000.0,39532000.0,
Amortization,4131000.0,4971000.0,6585000.0,8545000.0,
Amortization Of Intangibles Income Statement,4131000.0,4971000.0,6585000.0,8545000.0,
Depreciation Income Statement,41757000.0,45710000.0,35636000.0,30987000.0,
Selling General And Administration,201472000.0,184318000.0,171126000.0,151090000.0,
General And Administrative Expense,201472000.0,184318000.0,171126000.0,151090000.0,
Salaries And Wages,201472000.0,184318000.0,171126000.0,151090000.0,
Total Revenue,604962000.0,577376000.0,501281000.0,508269000.0,
Operating Revenue,604962000.0,577376000.0,501281000.0,508269000.0,
Occupancy And Equipment,36587000.0,34691000.0,34909000.0,29269000.0,
Professional Expense And Contract Services Expense,24857000.0,27102000.0,40634000.0,31341000.0,
Other Non Interest Expense,51694000.0,47826000.0,45865000.0,48007000.0,
