,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,19469126956.0,20526017712.0,21357323112.0,21699031448.0,
Share Issued,19469126956.0,20526017712.0,21357323112.0,21699031448.0,
Total Debt,205614000000.0,195569000000.0,176597000000.0,181439000000.0,
Tangible Book Value,687842000000.0,665748000000.0,607242000000.0,564517000000.0,
Invested Capital,1157320000000.0,1151011000000.0,1089823000000.0,1086623000000.0,
Working Capital,331357000000.0,312615000000.0,254751000000.0,266002000000.0,
Net Tangible Assets,687842000000.0,665748000000.0,607242000000.0,564517000000.0,
Capital Lease Obligations,34838000000.0,34215000000.0,35253000000.0,32286000000.0,
Common Stock Equity,986544000000.0,989657000000.0,948479000000.0,937470000000.0,
Total Capitalization,1128319000000.0,1138745000000.0,1080982000000.0,1073186000000.0,
Total Equity Gross Minority Interest,1112599000000.0,1122921000000.0,1082193000000.0,1083634000000.0,
Minority Interest,126055000000.0,133264000000.0,133714000000.0,146164000000.0,
Stockholders Equity,986544000000.0,989657000000.0,948479000000.0,937470000000.0,
Other Equity Interest,,-49000000.0,-46000000.0,-47000000.0,-51000000.0
Gains Losses Not Affecting Retained Earnings,18331000000.0,2560000000.0,-23318000000.0,-11716000000.0,
Other Equity Adjustments,14733000000.0,12977000000.0,9839000000.0,7347000000.0,
Foreign Currency Translation Adjustments,3635000000.0,-10476000000.0,-33184000000.0,-18930000000.0,
Unrealized Gain Loss,-37000000.0,59000000.0,27000000.0,-133000000.0,
Treasury Stock,27684000000.0,28763000000.0,2221000000.0,0.0,
Retained Earnings,597897000000.0,599028000000.0,563557000000.0,554924000000.0,
Additional Paid In Capital,397999000000.0,416880000000.0,410506000000.0,394308000000.0,
Capital Stock,1000000.0,1000000.0,1000000.0,1000000.0,
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0,
Total Liabilities Net Minority Interest,652230000000.0,630123000000.0,613360000000.0,606584000000.0,
Total Non Current Liabilities Net Minority Interest,230723000000.0,244772000000.0,229576000000.0,229226000000.0,
Other Non Current Liabilities,1427000000.0,773000000.0,628000000.0,1488000000.0,
Preferred Securities Outside Stock Equity,,,,8673000000.0,9103000000.0
Non Current Deferred Liabilities,58554000000.0,66363000000.0,66186000000.0,63805000000.0,
Non Current Deferred Revenue,4069000000.0,3560000000.0,3490000000.0,3158000000.0,
Non Current Deferred Taxes Liabilities,53012000000.0,61745000000.0,61706000000.0,59598000000.0,
Long Term Debt And Capital Lease Obligation,170742000000.0,177636000000.0,162762000000.0,163933000000.0,
Long Term Capital Lease Obligation,28967000000.0,28548000000.0,30259000000.0,28217000000.0,
Long Term Debt,141775000000.0,149088000000.0,132503000000.0,135716000000.0,
Current Liabilities,421507000000.0,385351000000.0,383784000000.0,377358000000.0,
Other Current Liabilities,18377000000.0,17512000000.0,13096000000.0,29316000000.0,
Current Deferred Liabilities,141157000000.0,140457000000.0,138975000000.0,135446000000.0,
Current Deferred Revenue,85555000000.0,84592000000.0,81730000000.0,77506000000.0,
Current Debt And Capital Lease Obligation,34872000000.0,17933000000.0,13835000000.0,17506000000.0,
Current Capital Lease Obligation,5871000000.0,5667000000.0,4994000000.0,4069000000.0,
Current Debt,29001000000.0,12266000000.0,8841000000.0,13437000000.0,
Other Current Borrowings,29001000000.0,12266000000.0,8841000000.0,13437000000.0,
Payables And Accrued Expenses,227101000000.0,209449000000.0,217878000000.0,195090000000.0,
Current Accrued Expenses,29631000000.0,29000000000.0,28343000000.0,24871000000.0,
Interest Payable,,,,,869000000.0
Payables,197470000000.0,180449000000.0,189535000000.0,170219000000.0,
Other Payable,170965000000.0,150526000000.0,151238000000.0,131096000000.0,
Dueto Related Parties Current,9503000000.0,10383000000.0,7783000000.0,5926000000.0,
Total Tax Payable,17002000000.0,19540000000.0,30514000000.0,33197000000.0,
Income Tax Payable,9068000000.0,12543000000.0,21753000000.0,25275000000.0,
Accounts Payable,,103369000000.0,107205000000.0,94368000000.0,67173000000.0
Total Assets,1764829000000.0,1753044000000.0,1695553000000.0,1690218000000.0,
Total Non Current Assets,1011965000000.0,1055078000000.0,1057018000000.0,1046858000000.0,
Other Non Current Assets,4396000000.0,5123000000.0,4602000000.0,3298000000.0,
Non Current Prepaid Assets,,,,12053000000.0,12020000000.0
Non Current Deferred Assets,11361000000.0,15494000000.0,14475000000.0,11041000000.0,
Non Current Deferred Taxes Assets,11361000000.0,15494000000.0,14475000000.0,11041000000.0,
Investments And Advances,424073000000.0,453117000000.0,443253000000.0,437410000000.0,
Investmentin Financial Assets,220942000000.0,245737000000.0,223611000000.0,237221000000.0,
Available For Sale Securities,220942000000.0,245737000000.0,223611000000.0,237221000000.0,
Long Term Equity Investment,203131000000.0,207380000000.0,219642000000.0,200189000000.0,
