,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-1707200.0
Tax Rate For Calcs,0.227,0.236,0.213,0.194
Normalized EBITDA,1210700000.0,1460900000.0,796300000.0,713800000.0
Total Unusual Items,,0.0,0.0,-8800000.0
Total Unusual Items Excluding Goodwill,,0.0,0.0,-8800000.0
Net Income From Continuing Operation Net Minority Interest,718900000.0,858000000.0,385600000.0,325700000.0
Reconciled Depreciation,204700000.0,251300000.0,226200000.0,224200000.0
Reconciled Cost Of Revenue,2952700000.0,3583400000.0,2741200000.0,2832500000.0
EBITDA,1210700000.0,1460900000.0,796300000.0,705000000.0
EBIT,1006000000.0,1209600000.0,570100000.0,480800000.0
Net Interest Income,-55500000.0,-79100000.0,-79100000.0,-71900000.0
Interest Expense,75600000.0,85900000.0,80200000.0,76600000.0
Interest Income,20100000.0,6800000.0,1100000.0,4700000.0
Normalized Income,718900000.0,858000000.0,385600000.0,332792800.0
Net Income From Continuing And Discontinued Operation,767400000.0,924000000.0,421700000.0,320100000.0
Total Expenses,3604100000.0,4244600000.0,3263300000.0,3482100000.0
Total Operating Income As Reported,982800000.0,1204800000.0,573400000.0,487800000.0
Diluted Average Shares,50400000.0,52500000.0,53200000.0,55000000.0
Basic Average Shares,49900000.0,51800000.0,52500000.0,54500000.0
Diluted EPS,15.18,17.56,7.91,5.8
Basic EPS,15.35,17.8,8.01,5.85
Diluted NI Availto Com Stockholders,765600000.0,921800000.0,420500000.0,319000000.0
Net Income Common Stockholders,765600000.0,921800000.0,420500000.0,319000000.0
Otherunder Preferred Stock Dividend,1800000.0,2200000.0,1200000.0,1100000.0
Net Income,767400000.0,924000000.0,421700000.0,320100000.0
Net Income Including Noncontrolling Interests,767400000.0,924000000.0,421700000.0,320100000.0
Net Income Discontinuous Operations,48500000.0,66000000.0,36100000.0,-5600000.0
Net Income Continuous Operations,718900000.0,858000000.0,385600000.0,325700000.0
Tax Provision,211500000.0,265700000.0,104300000.0,78500000.0
Pretax Income,930400000.0,1123700000.0,489900000.0,404200000.0
Other Income Expense,3100000.0,-2000000.0,-4400000.0,-11700000.0
Other Non Operating Income Expenses,3100000.0,-2000000.0,-4400000.0,-2900000.0
Special Income Charges,,0.0,0.0,-8800000.0
Other Special Charges,,,,8800000.0
Net Non Operating Interest Income Expense,-55500000.0,-79100000.0,-79100000.0,-71900000.0
Interest Expense Non Operating,75600000.0,85900000.0,80200000.0,76600000.0
Interest Income Non Operating,20100000.0,6800000.0,1100000.0,4700000.0
Operating Income,982800000.0,1204800000.0,573400000.0,487800000.0
Operating Expense,651400000.0,661200000.0,522100000.0,649600000.0
Other Operating Expenses,-2500000.0,18700000.0,-2100000.0,1000000.0
Research And Development,28700000.0,19000000.0,16400000.0,45400000.0
Selling General And Administration,625200000.0,623500000.0,507800000.0,603200000.0
Gross Profit,1634200000.0,1866000000.0,1095500000.0,1137400000.0
Cost Of Revenue,2952700000.0,3583400000.0,2741200000.0,2832500000.0
Total Revenue,4586900000.0,5449400000.0,3836700000.0,3969900000.0
Operating Revenue,4586900000.0,5449400000.0,3836700000.0,3969900000.0
