,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Ordinary Shares Number,15966053.0,15966053.0,15966053.0,6876716.0
Share Issued,15966053.0,15966053.0,15966053.0,6876716.0
Net Debt,,,,5662676.0
Total Debt,0.0,55078.0,0.0,5953346.0
Tangible Book Value,11871020.0,34758366.0,48272335.0,-16921079.0
Invested Capital,11871020.0,34758366.0,48272335.0,-10967733.0
Working Capital,11855496.0,34646081.0,48221946.0,-9248814.0
Net Tangible Assets,11871020.0,34758366.0,48272335.0,-16921079.0
Capital Lease Obligations,0.0,55078.0,0.0,
Common Stock Equity,11871020.0,34758366.0,48272335.0,-16921079.0
Total Capitalization,11871020.0,34758366.0,48272335.0,-16852039.0
Total Equity Gross Minority Interest,11871020.0,34758366.0,48272335.0,-16921079.0
Stockholders Equity,11871020.0,34758366.0,48272335.0,-16921079.0
Retained Earnings,-68054590.0,-44090379.0,-29254440.0,-18797570.0
Additional Paid In Capital,79909644.0,78832779.0,77510809.0,1876159.0
Capital Stock,15966.0,15966.0,15966.0,332.0
Common Stock,15966.0,15966.0,15966.0,332.0
Preferred Stock,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,4191715.0,3207577.0,3033415.0,17388419.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,7840263.0
Preferred Securities Outside Stock Equity,,,0.0,7771223.0
Long Term Debt And Capital Lease Obligation,,,,69040.0
Long Term Debt,,,,69040.0
Current Liabilities,4191715.0,3207577.0,3033415.0,9548156.0
Other Current Liabilities,8493.0,83456.0,85529.0,
Current Debt And Capital Lease Obligation,,55078.0,,5884306.0
Current Capital Lease Obligation,0.0,55078.0,0.0,
Current Debt,,,,5884306.0
Other Current Borrowings,,,,5884306.0
Current Notes Payable,,,,55014.0
Pensionand Other Post Retirement Benefit Plans Current,652804.0,770055.0,436990.0,0.0
Payables And Accrued Expenses,3530418.0,2298988.0,2510896.0,3663850.0
Current Accrued Expenses,1147402.0,1362658.0,684602.0,955989.0
Payables,2383016.0,936330.0,1826294.0,2707861.0
Accounts Payable,2383016.0,936330.0,1826294.0,2707861.0
Total Assets,16062735.0,37965943.0,51305750.0,467340.0
Total Non Current Assets,15524.0,112285.0,50389.0,167998.0
Other Non Current Assets,,32750.0,50389.0,50367.0
Non Current Deferred Assets,,,0.0,117631.0
Net PPE,15524.0,79535.0,0.0,
Gross PPE,15524.0,79535.0,0.0,
Other Properties,15524.0,79535.0,,
Current Assets,16047211.0,37853658.0,51255361.0,299342.0
Other Current Assets,1597384.0,2356213.0,1620164.0,8672.0
Prepaid Assets,,,1620164.0,8672.0
Cash Cash Equivalents And Short Term Investments,14449827.0,35497445.0,49635197.0,290670.0
Cash And Cash Equivalents,14449827.0,35497445.0,49635197.0,290670.0
