,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Ordinary Shares Number,14565952.0,14567325.0,14739956.0,14909097.0
Share Issued,14565952.0,14567325.0,14739956.0,14909097.0
Net Debt,229477000.0,37629000.0,,
Total Debt,329281000.0,113056000.0,44331000.0,84331000.0
Tangible Book Value,399396000.0,355018000.0,444409000.0,431774000.0
Invested Capital,824345000.0,564334000.0,585625000.0,613645000.0
Net Tangible Assets,399396000.0,355018000.0,444409000.0,431774000.0
Common Stock Equity,495064000.0,451278000.0,541294000.0,529314000.0
Total Capitalization,539395000.0,495609000.0,585625000.0,613645000.0
Total Equity Gross Minority Interest,495064000.0,451278000.0,541294000.0,529314000.0
Stockholders Equity,495064000.0,451278000.0,541294000.0,529314000.0
Gains Losses Not Affecting Retained Earnings,-101552000.0,-125955000.0,-6229000.0,20740000.0
Other Equity Adjustments,6096000.0,5891000.0,-1779000.0,-4626000.0
Minimum Pension Liabilities,-239000.0,-307000.0,-3277000.0,-3944000.0
Unrealized Gain Loss,-107409000.0,-131539000.0,-1173000.0,29310000.0
Retained Earnings,481014000.0,462164000.0,424412000.0,377502000.0
Capital Stock,115602000.0,115069000.0,123111000.0,131072000.0
Common Stock,115602000.0,115069000.0,123111000.0,131072000.0
Total Liabilities Net Minority Interest,5219442000.0,5220572000.0,4959062000.0,4369431000.0
Long Term Debt And Capital Lease Obligation,44331000.0,44331000.0,44331000.0,84331000.0
Long Term Debt,44331000.0,44331000.0,44331000.0,84331000.0
Current Debt And Capital Lease Obligation,284950000.0,68725000.0,0.0,0.0
Current Debt,284950000.0,68725000.0,0.0,0.0
Other Current Borrowings,284950000.0,68725000.0,0.0,0.0
Payables And Accrued Expenses,92144000.0,84136000.0,94234000.0,117417000.0
Payables,92144000.0,84136000.0,94234000.0,117417000.0
Accounts Payable,92144000.0,84136000.0,94234000.0,117417000.0
Total Assets,5714506000.0,5671850000.0,5500356000.0,4898745000.0
Investments And Advances,1175386000.0,1246448000.0,1513205000.0,1121271000.0
Held To Maturity Securities,544429000.0,546583000.0,1291000.0,1297000.0
Available For Sale Securities,23706000.0,72009000.0,144645000.0,11541000.0
Trading Securities,4647000.0,3990000.0,4428000.0,4161000.0
Goodwill And Other Intangible Assets,95668000.0,96260000.0,96885000.0,97540000.0
Other Intangible Assets,971000.0,1563000.0,2188000.0,2843000.0
Goodwill,94697000.0,94697000.0,94697000.0,94697000.0
Net PPE,35049000.0,36022000.0,37775000.0,39884000.0
Accumulated Depreciation,-40957000.0,-39959000.0,-37394000.0,-35324000.0
Gross PPE,76006000.0,75981000.0,75169000.0,75208000.0
Machinery Furniture Equipment,19120000.0,20036000.0,19886000.0,19916000.0
Buildings And Improvements,47566000.0,46670000.0,46034000.0,46054000.0
Land And Improvements,9320000.0,9275000.0,9249000.0,9238000.0
Other Short Term Investments,602604000.0,695875000.0,1507486000.0,1115813000.0
Cash And Cash Equivalents,99804000.0,75427000.0,220625000.0,145774000.0
Cash Financial,77649000.0,50566000.0,38902000.0,49524000.0
Cash Cash Equivalents And Federal Funds Sold,99804000.0,75427000.0,220625000.0,145774000.0
