,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,-10304000.0,-9469000.0,-7388000.0,-7609000.0,
Repurchase Of Capital Stock,0.0,-119000.0,0.0,,0.0
Repayment Of Debt,-181000.0,-657000.0,-2095000.0,-12000.0,
Issuance Of Debt,,,,0.0,3042000.0
Issuance Of Capital Stock,,,0.0,67582000.0,5650000.0
Capital Expenditure,-579000.0,-1844000.0,-596000.0,-211000.0,
Interest Paid Supplemental Data,26000.0,69000.0,515000.0,3000.0,
Income Tax Paid Supplemental Data,2000.0,2000.0,0.0,0.0,
End Cash Position,10442000.0,14208000.0,26453000.0,35936000.0,
Beginning Cash Position,14208000.0,26453000.0,35936000.0,3349000.0,
Changes In Cash,-3766000.0,-12245000.0,-9483000.0,32587000.0,
Financing Cash Flow,-181000.0,-776000.0,-2095000.0,67570000.0,
Cash Flow From Continuing Financing Activities,-181000.0,-776000.0,-2095000.0,67570000.0,
Proceeds From Stock Option Exercised,,,,,0.0
Net Common Stock Issuance,0.0,-119000.0,0.0,67582000.0,
Common Stock Payments,0.0,-119000.0,0.0,,0.0
Common Stock Issuance,,,0.0,67582000.0,5650000.0
Net Issuance Payments Of Debt,-181000.0,-657000.0,-2095000.0,-12000.0,
Net Short Term Debt Issuance,0.0,-500000.0,-2000000.0,0.0,
Short Term Debt Payments,0.0,-500000.0,-2000000.0,,
Short Term Debt Issuance,,,,0.0,2500000.0
Net Long Term Debt Issuance,-181000.0,-157000.0,-95000.0,-12000.0,
Long Term Debt Payments,-181000.0,-157000.0,-95000.0,-12000.0,
Long Term Debt Issuance,,,,0.0,542000.0
Investing Cash Flow,6140000.0,-3844000.0,-596000.0,-27585000.0,
Cash Flow From Continuing Investing Activities,6140000.0,-3844000.0,-596000.0,-27585000.0,
Net Investment Purchase And Sale,6719000.0,-2000000.0,0.0,-27374000.0,
Sale Of Investment,6719000.0,3140000.0,0.0,,0.0
Purchase Of Investment,0.0,-5140000.0,0.0,-27374000.0,
Net PPE Purchase And Sale,-579000.0,-1844000.0,-596000.0,-211000.0,
Sale Of PPE,,,,,0.0
Purchase Of PPE,-579000.0,-1844000.0,-596000.0,-211000.0,
Operating Cash Flow,-9725000.0,-7625000.0,-6792000.0,-7398000.0,
Cash Flow From Continuing Operating Activities,-9725000.0,-7625000.0,-6792000.0,-7398000.0,
Change In Working Capital,-424000.0,-10000.0,-246000.0,-255000.0,
Change In Other Working Capital,246000.0,390000.0,138000.0,-113000.0,
Change In Other Current Liabilities,-167000.0,-130000.0,-86000.0,,
Change In Payables And Accrued Expense,-172000.0,375000.0,-227000.0,157000.0,
Change In Payable,-172000.0,375000.0,-227000.0,157000.0,
Change In Account Payable,-173000.0,377000.0,-227000.0,157000.0,
Change In Tax Payable,1000.0,-2000.0,0.0,,
Change In Income Tax Payable,1000.0,-2000.0,0.0,,
Change In Inventory,-479000.0,-477000.0,-18000.0,-824000.0,
Change In Receivables,148000.0,-168000.0,-53000.0,525000.0,
Changes In Account Receivables,148000.0,-169000.0,-51000.0,96000.0,
Other Non Cash Items,13000.0,15000.0,13000.0,,
Stock Based Compensation,1478000.0,1498000.0,1535000.0,626000.0,
Asset Impairment Charge,,,0.0,173000.0,0.0
Deferred Tax,,,,,0.0
Deferred Income Tax,,,,,0.0
Depreciation Amortization Depletion,874000.0,489000.0,236000.0,203000.0,
Depreciation And Amortization,874000.0,489000.0,236000.0,203000.0,
Depreciation,874000.0,489000.0,236000.0,,
Operating Gains Losses,,25000.0,,-542000.0,
Net Income From Continuing Operations,-11666000.0,-9642000.0,-8330000.0,-7603000.0,
