,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,199712000.0,167047000.0,173269000.0,115779000.0,
Repurchase Of Capital Stock,-184021000.0,-150921000.0,-305239000.0,-95259000.0,
Capital Expenditure,-4086000.0,-3241000.0,-3911000.0,-8176000.0,
Interest Paid Supplemental Data,253000.0,253000.0,13000.0,0.0,
Income Tax Paid Supplemental Data,19970000.0,15175000.0,0.0,2959000.0,
End Cash Position,312754000.0,287778000.0,267507000.0,397237000.0,
Beginning Cash Position,287778000.0,267507000.0,397237000.0,296082000.0,
Effect Of Exchange Rate Changes,-2720000.0,-9152000.0,-6378000.0,16469000.0,
Changes In Cash,27696000.0,29423000.0,-123352000.0,84686000.0,
Financing Cash Flow,-170581000.0,-135579000.0,-276088000.0,-74738000.0,
Cash Flow From Continuing Financing Activities,-170581000.0,-135579000.0,-276088000.0,-74738000.0,
Net Other Financing Charges,,-63000.0,-609000.0,,
Proceeds From Stock Option Exercised,13440000.0,15405000.0,29760000.0,20521000.0,
Net Common Stock Issuance,-184021000.0,-150921000.0,-305239000.0,-95259000.0,
Common Stock Payments,-184021000.0,-150921000.0,-305239000.0,-95259000.0,
Investing Cash Flow,-5521000.0,-5286000.0,-24444000.0,35469000.0,
Cash Flow From Continuing Investing Activities,-5521000.0,-5286000.0,-24444000.0,35469000.0,
Net Other Investing Changes,,,500000.0,,
Net Investment Purchase And Sale,-1435000.0,-2045000.0,-4139000.0,43645000.0,
Sale Of Investment,,0.0,0.0,43645000.0,130338000.0
Purchase Of Investment,-1435000.0,-2045000.0,-4139000.0,0.0,
Net Business Purchase And Sale,0.0,0.0,-16894000.0,0.0,
Purchase Of Business,0.0,0.0,-16894000.0,0.0,
Net PPE Purchase And Sale,-4086000.0,-3241000.0,-3911000.0,-8176000.0,
Purchase Of PPE,-4086000.0,-3241000.0,-3911000.0,-8176000.0,
Operating Cash Flow,203798000.0,170288000.0,177180000.0,123955000.0,
Cash Flow From Continuing Operating Activities,203798000.0,170288000.0,177180000.0,123955000.0,
Change In Working Capital,16861000.0,14255000.0,9356000.0,-6412000.0,
Change In Other Working Capital,20992000.0,43171000.0,13858000.0,6488000.0,
Change In Other Current Liabilities,65000.0,1011000.0,1677000.0,-874000.0,
Change In Other Current Assets,336000.0,6179000.0,3732000.0,11887000.0,
Change In Payables And Accrued Expense,17193000.0,-24510000.0,10460000.0,10709000.0,
Change In Accrued Expense,16998000.0,-24213000.0,10400000.0,10660000.0,
Change In Payable,195000.0,-297000.0,60000.0,49000.0,
Change In Account Payable,195000.0,-297000.0,60000.0,49000.0,
Change In Receivables,-21725000.0,-11596000.0,-20371000.0,-34622000.0,
Changes In Account Receivables,-21725000.0,-11596000.0,-20371000.0,-34622000.0,
Other Non Cash Items,26531000.0,22626000.0,18339000.0,18318000.0,
Stock Based Compensation,94551000.0,105746000.0,105163000.0,84833000.0,
Unrealized Gain Loss On Investment Securities,17000.0,305000.0,-301000.0,0.0,
Asset Impairment Charge,0.0,53481000.0,0.0,42384000.0,
Deferred Tax,-109598000.0,-674000.0,49000.0,-92000.0,
Deferred Income Tax,-109598000.0,-674000.0,49000.0,-92000.0,
Depreciation Amortization Depletion,6530000.0,10323000.0,10950000.0,15878000.0,
Depreciation And Amortization,6530000.0,10323000.0,10950000.0,15878000.0,
Earnings Losses From Equity Investments,,,,,0.0
Net Income From Continuing Operations,168906000.0,-35774000.0,33624000.0,-30954000.0,
