,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-380.452203,-97850.0,-128440.0,0.0
Tax Rate For Calcs,9.1e-05,0.19,0.19,0.145
Normalized EBITDA,-152597000.0,-131725000.0,-131799000.0,-160599000.0
Total Unusual Items,-4173000.0,-515000.0,-676000.0,0.0
Total Unusual Items Excluding Goodwill,-4173000.0,-515000.0,-676000.0,0.0
Net Income From Continuing Operation Net Minority Interest,-208383000.0,-148839000.0,-142096000.0,-142094000.0
Reconciled Depreciation,6565000.0,7422000.0,8458000.0,5658000.0
EBITDA,-156770000.0,-132240000.0,-132475000.0,-160599000.0
EBIT,-163335000.0,-139662000.0,-140933000.0,-166257000.0
Net Interest Income,-31562000.0,-7197000.0,-843000.0,536000.0
Interest Expense,45067000.0,8905000.0,1105000.0,0.0
Interest Income,13505000.0,1708000.0,262000.0,536000.0
Normalized Income,-204210380.452203,-148421850.0,-141548440.0,-142094000.0
Net Income From Continuing And Discontinued Operation,-208383000.0,-148839000.0,-142096000.0,-142094000.0
Total Expenses,177226000.0,149087000.0,141881000.0,168387000.0
Diluted Average Shares,173941926.0,94993400.0,72084078.0,51558075.0
Basic Average Shares,173941926.0,94993400.0,72084078.0,51558075.0
Diluted EPS,-1.2,-1.57,-1.97,-2.76
Basic EPS,-1.2,-1.57,-1.97,-2.76
Diluted NI Availto Com Stockholders,-208383000.0,-148839000.0,-142096000.0,-142094000.0
Net Income Common Stockholders,-208383000.0,-148839000.0,-142096000.0,-142094000.0
Net Income,-208383000.0,-148839000.0,-142096000.0,-142094000.0
Net Income Including Noncontrolling Interests,-208383000.0,-148839000.0,-142096000.0,-142094000.0
Net Income Continuous Operations,-208383000.0,-148839000.0,-142096000.0,-142094000.0
Tax Provision,-19000.0,272000.0,58000.0,-24163000.0
Pretax Income,-208402000.0,-148567000.0,-142038000.0,-166257000.0
Other Income Expense,-1312000.0,1523000.0,-821000.0,1352000.0
Other Non Operating Income Expenses,2861000.0,2038000.0,-145000.0,1352000.0
Special Income Charges,-4173000.0,-515000.0,-676000.0,0.0
Gain On Sale Of Ppe,-3791000.0,-515000.0,-676000.0,0.0
Impairment Of Capital Assets,382000.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,-31562000.0,-7197000.0,-843000.0,536000.0
Interest Expense Non Operating,45067000.0,8905000.0,1105000.0,0.0
Interest Income Non Operating,13505000.0,1708000.0,262000.0,536000.0
Operating Income,-175528000.0,-142893000.0,-140374000.0,-168145000.0
Operating Expense,177226000.0,149087000.0,141881000.0,168387000.0
Other Operating Expenses,,-166000.0,-823000.0,-1473000.0
Research And Development,130481000.0,117354000.0,110839000.0,134888000.0
Selling General And Administration,46745000.0,31899000.0,31865000.0,34972000.0
General And Administrative Expense,46745000.0,31899000.0,31865000.0,34972000.0
Other Gand A,46745000.0,31899000.0,31865000.0,34972000.0
Total Revenue,1698000.0,6194000.0,1507000.0,242000.0
Operating Revenue,1698000.0,6194000.0,1507000.0,242000.0
