,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-274800000.0,-17822800.0,-99659179.6875,-183910000.0
Tax Rate For Calcs,0.4,0.2621,0.084961,0.265
Normalized EBITDA,2889000000.0,2797000000.0,3127000000.0,3119000000.0
Total Unusual Items,-687000000.0,-68000000.0,-1173000000.0,-694000000.0
Total Unusual Items Excluding Goodwill,-687000000.0,-68000000.0,-1173000000.0,-694000000.0
Net Income From Continuing Operation Net Minority Interest,-592000000.0,-225000000.0,-948000000.0,-560000000.0
Reconciled Depreciation,1264000000.0,1394000000.0,1552000000.0,1825000000.0
Reconciled Cost Of Revenue,2372000000.0,2185000000.0,2217000000.0,2069000000.0
EBITDA,2202000000.0,2729000000.0,1954000000.0,2425000000.0
EBIT,938000000.0,1335000000.0,402000000.0,600000000.0
Net Interest Income,-1302000000.0,-1450000000.0,-1419000000.0,-1521000000.0
Interest Expense,1328000000.0,1464000000.0,1426000000.0,1534000000.0
Interest Income,26000000.0,14000000.0,7000000.0,13000000.0
Normalized Income,-179800000.0,-174822800.0,125340820.3125,-49910000.0
Net Income From Continuing And Discontinued Operation,-592000000.0,-225000000.0,-948000000.0,-560000000.0
Total Expenses,7157000000.0,6734000000.0,6866000000.0,6745000000.0
Total Operating Income As Reported,963000000.0,454000000.0,450000000.0,676000000.0
Diluted Average Shares,365432099.0,362903226.0,359405748.0,358200000.0
Basic Average Shares,365432099.0,362903226.0,359405748.0,355000000.0
Diluted EPS,-1.62,-0.62,-2.64,-1.577465
Basic EPS,-1.62,-0.62,-2.637687,-1.577465
Diluted NI Availto Com Stockholders,-592000000.0,-225000000.0,-948000000.0,-560000000.0
Net Income Common Stockholders,-592000000.0,-225000000.0,-948000000.0,-560000000.0
Net Income,-592000000.0,-225000000.0,-948000000.0,-560000000.0
Minority Interests,19000000.0,-13000000.0,-11000000.0,-1000000.0
Net Income Including Noncontrolling Interests,-611000000.0,-212000000.0,-937000000.0,-559000000.0
Net Income Continuous Operations,-611000000.0,-212000000.0,-937000000.0,-559000000.0
Tax Provision,221000000.0,83000000.0,-87000000.0,-375000000.0
Pretax Income,-390000000.0,-129000000.0,-1024000000.0,-934000000.0
Other Income Expense,-688000000.0,-69000000.0,-1173000000.0,-695000000.0
Other Non Operating Income Expenses,-1000000.0,-1000000.0,,-1000000.0
Special Income Charges,-635000000.0,-60000000.0,-1180000000.0,-664000000.0
Gain On Sale Of Ppe,3000000.0,5000000.0,2000000.0,1000000.0
Other Special Charges,-54000000.0,-866000000.0,418000000.0,481000000.0
Write Off,54000000.0,15000000.0,234000000.0,114000000.0
Impairment Of Capital Assets,493000000.0,824000000.0,469000000.0,0.0
Restructuring And Mergern Acquisition,145000000.0,92000000.0,61000000.0,70000000.0
Gain On Sale Of Security,-52000000.0,-8000000.0,7000000.0,-30000000.0
Net Non Operating Interest Income Expense,-1302000000.0,-1450000000.0,-1419000000.0,-1521000000.0
Interest Expense Non Operating,1328000000.0,1464000000.0,1426000000.0,1534000000.0
Interest Income Non Operating,26000000.0,14000000.0,7000000.0,13000000.0
Operating Income,1600000000.0,1390000000.0,1568000000.0,1282000000.0
Operating Expense,4598000000.0,4370000000.0,4472000000.0,4496000000.0
Depreciation Amortization Depletion Income Statement,1077000000.0,1215000000.0,1375000000.0,1645000000.0
Depreciation And Amortization In Income Statement,1077000000.0,1215000000.0,1375000000.0,1645000000.0
Amortization,1077000000.0,1215000000.0,1375000000.0,1645000000.0
Amortization Of Intangibles Income Statement,1077000000.0,1215000000.0,1375000000.0,1645000000.0
Research And Development,604000000.0,530000000.0,473000000.0,484000000.0
Selling General And Administration,2917000000.0,2625000000.0,2624000000.0,2367000000.0
Gross Profit,6198000000.0,5760000000.0,6040000000.0,5778000000.0
Cost Of Revenue,2559000000.0,2364000000.0,2394000000.0,2249000000.0
Total Revenue,8757000000.0,8124000000.0,8434000000.0,8027000000.0
Operating Revenue,8663000000.0,8025000000.0,8328000000.0,7924000000.0
